연도,번호,학교명,학교유형,설립,지역,대학규모,봉사대상자수 및 이용자수_봉사대상자수_전년도_재학생수,봉사대상자수 및 이용자수_봉사대상자수_전년도_학부생,봉사대상자수 및 이용자수_봉사대상자수_전년도_대학원생,봉사대상자수 및 이용자수_봉사대상자수_전년도_전임교원,봉사대상자수 및 이용자수_봉사대상자수_전년도_비전임교원,봉사대상자수 및 이용자수_봉사대상자수_전년도_직원,봉사대상자수 및 이용자수_봉사대상자수_전년도_기타,봉사대상자수 및 이용자수_봉사대상자수_전년도_계,봉사대상자수 및 이용자수_봉사대상자수_당해년도_재학생수,봉사대상자수 및 이용자수_봉사대상자수_당해년도_학부생,봉사대상자수 및 이용자수_봉사대상자수_당해년도_대학원생,봉사대상자수 및 이용자수_봉사대상자수_당해년도_전임교원,봉사대상자수 및 이용자수_봉사대상자수_당해년도_비전임교원,봉사대상자수 및 이용자수_봉사대상자수_당해년도_직원,봉사대상자수 및 이용자수_봉사대상자수_당해년도_기타,봉사대상자수 및 이용자수_봉사대상자수_당해년도_계,봉사대상자수 및 이용자수_학과수,봉사대상자수 및 이용자수_이용자수_도서관 이용자수,대출현황_대출자수_학부생,대출현황_대출자수_대학원생,대출현황_대출자수_교원,대출현황_대출자수_직원,대출현황_대출자수_기타,대출현황_대출자수_계,대출현황_대출책수_학부생,대출현황_대출책수_대학원생,대출현황_대출책수_교원,대출현황_대출책수_직원,대출현황_대출책수_기타,대출현황_대출책수_계,참고서비스 및 상호협력_참고서비스 신청 및 제공 건수 (2010년 이전)_신청,참고서비스 및 상호협력_참고서비스 신청 및 제공 건수 (2010년 이전)_제공,참고서비스 및 상호협력_참고서비스 제공 건수 (2010년 이후)_면담,참고서비스 및 상호협력_참고서비스 제공 건수 (2010년 이후)_전화,참고서비스 및 상호협력_참고서비스 제공 건수 (2010년 이후)_온라인,참고서비스 및 상호협력_상호대차 신청 및 제공 건수_신청,참고서비스 및 상호협력_상호대차 신청 및 제공 건수_제공,참고서비스 및 상호협력_원문복사 신청 및 제공 건수_신청,참고서비스 및 상호협력_원문복사 신청 및 제공 건수_제공,이용자 교육_대면 이용자 교육_교육횟수,이용자 교육_대면 이용자 교육_교육 참가자수,이용자 교육_비대면 이용자 교육_교육횟수,이용자 교육_비대면 이용자 교육_교육 참가자수,재학생 1인당 대출책수_대출책수,재학생 1인당 대출책수_재학생수(전년도),재학생 1인당 대출책수_재학생 1인당 대출책수,재학생 1인당 도서관방문자수_방문자수,재학생 1인당 도서관방문자수_재학생수(전년도),재학생 1인당 도서관방문자수_재학생 1인당 도서관방문자수
2024,342,진주교육대학교,대학,국립,경남,C그룹,1468,1242,226,69,159,97,42,1835,1451,1229,222,69,153,94,42,1809,0,106750,1035,43,44,32,11,1165,12595,491,1386,327,146,14945,0,0,0,0,0,28,2,59,0,9,135,0,0,13086,1468,8.899999618530273,106750,1468,72.69999694824219
2024,343,진주보건대학교,전문대학,사립,경남,B그룹,2501,2501,0,72,152,40,0,2765,2386,2386,0,71,151,37,0,2645,0,200899,2189,0,33,15,0,2237,6828,0,281,446,0,7555,0,0,0,0,0,0,0,1,0,24,692,0,0,6828,2501,2.700000047683716,200899,2501,80.30000305175781
2024,344,차의과학대학교,대학,사립,경기,C그룹,3442,2249,1193,482,234,136,0,4294,3394,2198,1196,495,235,145,0,4269,0,28164,578,145,80,40,0,843,890,814,394,200,4346,6644,0,0,0,0,0,0,58,695,0,46,864,0,0,1704,3442,0.5,28164,3442,8.199999809265137
2024,345,창신대학교,대학,사립,경남,C그룹,1952,1675,277,81,111,61,0,2205,1933,1638,295,74,111,66,0,2184,0,66504,465,19,32,29,6,551,1615,111,880,253,50,2909,0,0,0,0,0,45,0,20,0,5,194,2,136,1726,1952,0.8999999761581421,66504,1952,34.099998474121094
2024,346,창원문성대학교,전문대학,사립,경남,C그룹,1287,1287,0,41,81,36,21,1466,916,916,0,44,52,35,17,1064,0,4378,126,0,11,10,7,154,1122,0,186,377,210,1895,0,0,0,0,0,0,0,0,0,8,133,0,0,1122,1287,0.8999999761581421,4378,1287,3.4000000953674316
2024,347,청강문화산업대학교,전문대학,사립,경기,B그룹,3774,3774,0,107,231,115,0,4227,3716,3716,0,107,243,106,3716,7888,0,52915,813,0,54,45,0,912,6155,0,925,653,10763,18496,0,0,0,0,0,3,0,0,0,0,0,0,0,6155,3774,1.600000023841858,52915,3774,14
2024,348,청암대학교,전문대학,사립,전남,B그룹,2193,2193,0,67,176,52,40,2528,2070,2070,0,66,164,49,40,2389,0,15000,199,0,1,30,0,230,2238,0,5,1060,0,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,2193,1,15000,2193,6.800000190734863
2024,349,청운대학교,대학,사립,충남,B그룹,5871,5551,320,163,310,141,54,6539,5974,5483,491,159,331,149,109,6722,0,131055,1436,24,76,84,41,1661,24126,194,1055,2469,211,28055,0,0,0,0,0,0,2,10,10,18,568,1,1013,24320,5871,4.099999904632568,131055,5871,22.299999237060547
2024,350,청주교육대학교,대학,국립,충북,C그룹,1443,1147,296,65,159,63,66,1796,1414,1126,288,71,149,62,26,1722,0,40727,1061,64,76,56,47,1304,9877,765,1635,681,462,13420,0,0,0,0,0,39,9,15,0,4,70,0,0,10642,1443,7.400000095367432,40727,1443,28.200000762939453
2024,351,청주대학교,대학,사립,충북,A그룹,11498,10704,794,368,482,222,466,13036,12142,11257,885,360,513,228,517,13760,0,655998,3214,142,173,61,178,3768,87041,1379,4097,854,5171,98542,0,0,0,0,0,16,231,167,26,36,1322,18,7411,88420,11498,7.699999809265137,655998,11498,57.099998474121094
2024,352,초당대학교,대학,사립,전남,C그룹,3178,2856,322,112,115,104,297,3806,2818,2537,281,100,109,115,298,3440,0,77504,524,7,74,66,74,745,8149,20,1435,767,859,11230,0,0,0,0,0,7,1,34,0,17,28,0,0,8169,3178,2.5999999046325684,77504,3178,24.399999618530273
2024,353,총신대학교,대학,사립,서울,C그룹,3186,1374,1812,120,149,109,212,3776,3268,1389,1879,112,163,106,137,3786,0,43763,1299,971,105,73,137,2585,22314,28407,4177,1827,6014,62739,0,0,0,0,0,10,20,6,0,7,49,0,0,50721,3186,15.899999618530273,43763,3186,13.699999809265137
2024,354,추계예술대학교,대학,사립,서울,C그룹,1367,1110,257,53,315,55,216,2006,1276,1098,178,49,294,50,227,1896,0,26643,385,53,37,31,15,521,2989,569,401,531,231,4721,0,0,0,0,0,9,107,8,7,1,10,0,0,3558,1367,2.5999999046325684,26643,1367,19.5
2024,355,춘천교육대학교,대학,국립,강원,C그룹,1592,1256,336,76,125,87,0,1880,1521,1241,280,76,120,85,0,1802,0,94680,1034,95,70,32,41,1272,14505,681,1158,712,938,17994,0,0,0,0,0,5,2,35,0,10,107,0,0,15186,1592,9.5,94680,1592,59.5
2024,356,춘해보건대학교,전문대학,사립,울산,B그룹,2515,2515,0,71,136,32,72,2826,2552,2552,0,70,138,36,90,2886,0,92684,845,0,36,37,17,935,5058,0,786,533,267,6644,0,0,0,0,0,0,0,0,0,0,0,1,740,5058,2515,2,92684,2515,36.900001525878906
