연도,번호,학교명,학교유형,설립,지역,대학규모,직원_정규직_전담_1급 정사서,직원_정규직_전담_2급 정사서,직원_정규직_전담_준사서,직원_정규직_전담_미소지자,직원_정규직_전담_계,직원_정규직_겸직_1급 정사서,직원_정규직_겸직_2급 정사서,직원_정규직_겸직_준사서,직원_정규직_겸직_미소지자,직원_정규직_겸직_계,직원_비정규직_전담_1급 정사서,직원_비정규직_전담_2급 정사서,직원_비정규직_전담_준사서,직원_비정규직_전담_미소지자,직원_비정규직_전담_계,직원_비정규직_겸직_1급 정사서,직원_비정규직_겸직_2급 정사서,직원_비정규직_겸직_준사서,직원_비정규직_겸직_미소지자,직원_비정규직_겸직_계,직원_합계_전담_1급 정사서,직원_합계_전담_2급 정사서,직원_합계_전담_준사서,직원_합계_전담_미소지자,직원_합계_전담_계,직원_합계_겸직_1급 정사서,직원_합계_겸직_2급 정사서,직원_합계_겸직_준사서,직원_합계_겸직_미소지자,직원_합계_겸직_계,직원_합계_계_1급 정사서,직원_합계_계_2급 정사서,직원_합계_계_준사서,직원_합계_계_미소지자,직원_합계_계_계,직원교육현황_대면교육_참여시간,직원교육현황_대면교육_참여인원,직원교육현황_비대면 실시간 교육_참여시간,직원교육현황_비대면 실시간 교육_참여인원,직원교육현황_온라인 교육_참여시간,직원교육현황_온라인 교육_참여인원,"재학생 1,000명당 도서관 직원수_정규직_사서","재학생 1,000명당 도서관 직원수_정규직_비사서","재학생 1,000명당 도서관 직원수_비정규직_사서","재학생 1,000명당 도서관 직원수_비정규직_비사서","재학생 1,000명당 도서관 직원수_재학생수(당해년도)","재학생 1,000명당 도서관 직원수_재학생 1,000명당 도서관 직원수","재학생 1,000명당 사서 직원수_사서직원수 정규직","재학생 1,000명당 사서 직원수_사서직원수 비정규직","재학생 1,000명당 사서 직원수_재학생수(당해년도)","재학생 1,000명당 사서 직원수_재학생 1,000명당 사서 직원수",직원 1인당 평균 교육 참여 시간_교육 참여시간,직원 1인당 평균 교육 참여 시간_도서관직원수 정규직,직원 1인당 평균 교육 참여 시간_도서관직원수 비정규직,직원 1인당 평균 교육 참여 시간_직원 1인당 평균 교육 참여 시간
2021,379,한국방송통신대학교,대학,국립,서울,A그룹,6,20,0,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,10,36,0,0,0,0,0,6,20,0,10,36,33,9,667,248,1312,236,26,10,0,0,107154,0.30000001192092896,26,0,107154,0.20000000298023224,2012,34,0,59.20000076293945
2021,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,4.5,1,7,1,0,1,0,0,2592,0.30000001192092896,0,0,2592,0,11.5,1,0,11.5
2021,381,한국상담대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,19.5,4,8,2,1,0,0,0,167,6,1,0,167,6,27.5,1,0,27.5
2021,382,한국성서대학교,대학,사립,서울,C그룹,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,2,1,0,0,3,27,6,68,10,43,8,3,0,0,0,1248,2.4000000953674316,3,0,1248,2.4000000953674316,138,3,0,46
2021,383,한국승강기대학교,전문대학,사립,경남,C그룹,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,2,4.5,1,0,0,12,2,1,1,0,0,587,3.0999999046325684,1,0,587,1.7000000476837158,16.5,2,0,8.300000190734863
2021,384,한국에너지공과대학교,대학,국립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,385,한국열린사이버대학교,대학,사립,서울,B그룹,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,6026,0.30000001192092896,0,0,6026,0,0,2,0,0
2021,386,한국영상대학교,전문대학,사립,세종,B그룹,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,2,0,1,3,0,0,119,29,111,25,2,0,0,1,3071,0.800000011920929,2,0,3071,0.699999988079071,230,2,2,57.5
2021,387,한국예술종합학교,대학,국립,서울,C그룹,0,9,0,0,9,0,0,0,0,0,0,8,0,1,9,0,0,0,0,0,0,17,0,1,18,0,0,0,0,0,0,17,0,1,18,0,0,172,23,129,18,9,0,8,1,2647,6,9,8,2647,6.400000095367432,301,8,9,17.700000762939453
2021,388,한국외국어대학교,대학,사립,서울,A그룹,3,12,2,3,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,13,2,3,21,0,0,0,0,0,3,13,2,3,21,14,2,531.5,73,456,93,17,3,1,0,20003,1,17,1,20003,0.8999999761581421,1001.5,21,0,47.70000076293945
2021,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,5,1,12,2,6,1,1,0,0,0,90,11.100000381469727,1,0,90,11.100000381469727,23,1,0,23
2021,390,한국전통문화대학교,대학,국립,충남,C그룹,0,2.5,0,0,2.5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,7.5,0,0,7.5,0,0,0,0,0,0,7.5,0,0,7.5,18,1,0,0,280.5,57,2.5,0,5,0,819,7.900000095367432,2.5,5,819,9.199999809265137,298.5,3,5,37.29999923706055
2021,391,한국정보통신대학교,대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,392,한국철도대학,전문대학,국립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,393,한국체육대학교,대학,국립,서울,C그룹,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,2,2,0,0,4,0,0,37.5,10,138,21,4,0,0,0,3045,1.2999999523162842,4,0,3045,1.2999999523162842,175.5,4,0,43.900001525878906
2021,394,한국침례신학대학교,대학,사립,대전,C그룹,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,123,20,52,10,2,0,2,0,1738,2.0999999046325684,2,2,1738,2.299999952316284,175,3,4,25
2021,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,501,0,0,0,0,0
2021,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,36,3,30,10,0,1,0,0,1395,0.6000000238418579,0,0,1395,0,66,1,0,66
2021,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,741,0.699999988079071,0,0,741,0,0,1,0,0
2021,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,48,0,0,0,0,0
2021,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,0,0,0,0,0
2021,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,0,0,0,1915,0,0,0,4,0
2021,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0
2021,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,132,0,0,1,0,0
2021,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,97,0,0,0,0,0
2021,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,258,0,0,0,0,0
2021,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,0,0,0,767,0,0,0,0,0
2021,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,493,0,0,1,0,0
2021,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,730,1.7999999523162842,0,0,730,0,0,1,1,0
2021,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,187,0,0,1,0,0
2021,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,832,0,0,0,0,0
2021,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0
2021,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,118,11,0,0,118,0,0,1,0,0
2021,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,200,0,0,1,0,0
2021,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,417,0,0,0,0,0
2021,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,489,0,0,2,0,0
2021,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,540,1.5,0,0,540,0,0,1,0,0
2021,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,172,4.699999809265137,0,0,172,0,0,1,0,0
2021,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,41,12.199999809265137,0,0,41,0,0,1,0,0
2021,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,840,0,0,1,0,0
2021,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,696,0.699999988079071,0,0,696,0,0,0,1,0
2021,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0,1379,0.30000001192092896,0,0,1379,0,0,0.5,0,0
2021,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,404,0,0,0,0,0
2021,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,583,1.399999976158142,0,0,583,0,0,1,0,0
2021,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,454,1.7999999523162842,0,0,454,0,0,1,0,0
2021,427,한국학대학원,대학원대학,국립,경기,-,2,4,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,0,0,7,0,0,0,0,0,2,5,0,0,7,27,1,0,0,11,3,6,0,1,0,262,26,6,1,262,26.700000762939453,38,8,0,4.800000190734863
2021,428,한국항공대학교,대학,사립,경기,C그룹,2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,0,0,0,0,0,2,2,0,1,5,0,0,65.5,14,114,25,4,1,0,0,4405,1.100000023841858,4,0,4405,0.8999999761581421,179.5,5,0,35.900001525878906
2021,429,한남대학교,대학,사립,대전,A그룹,5,3,0,0,8,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,5,11,0,0,16,0,0,0,0,0,5,11,0,0,16,0,0,115,32,996,225,8,0,8,0,11959,1.2000000476837158,8,8,11959,1.2999999523162842,1111,8,6,79.4000015258789
2021,430,한동대학교,대학,사립,경북,C그룹,1,1,1,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,1,5,0,0,0,0,0,1,2,1,1,5,0,0,64,12,15,4,3,1,1,0,4352,1.100000023841858,3,1,4352,0.8999999761581421,79,4,1,15.800000190734863
2021,431,한라대학교,대학,사립,강원,C그룹,1,0,0,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,5,0,0,0,0,0,1,0,1,3,5,0,0,37.5,9,0,0,1,3,1,0,3448,1.2000000476837158,1,1,3448,0.6000000238418579,37.5,4,1,7.5
2021,432,한려대학교,대학,사립,전남,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,406,2.5,1,0,406,2.5,0,1,0,0
2021,433,한림국제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,19,6,0,0,0,1,0,1,245,5.300000190734863,0,0,245,0,19,1,1,9.5
2021,434,한림대학교,대학,사립,강원,B그룹,0,3,1,2,6,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,4,1,6,11,0,0,0,0,0,0,4,1,6,11,0,0,116,21,230,44,4,2,1,4,8500,1,4,1,8500,0.6000000238418579,346,6,5,31.5
2021,435,한림성심대학교,전문대학,사립,강원,B그룹,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,1,0,1,0,2,3,0,0,0,0,28,7,1,1,0,1,2780,0.800000011920929,1,0,2780,0.4000000059604645,28,2,1,9.300000190734863
2021,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,437,한반도국제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,73,0,0,0,73,0,8,1,0,8
2021,438,한북대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,439,한서대학교,대학,사립,충남,B그룹,1,1,0,0,2,0,0,0,0,0,0,5,0,2,7,0,0,0,0,0,1,6,0,2,9,0,0,0,0,0,1,6,0,2,9,0,0,164.5,25,767,152,2,0,5,2,7300,1,2,5,7300,1,931.5,2,8,93.19999694824219
2021,440,한성대학교,대학,사립,서울,B그룹,1,4,0,0,5,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,1,11,0,0,12,0,0,0,0,0,1,11,0,0,12,0,0,982,408,366,75,5,0,7,0,7478,1.399999976158142,5,7,7478,1.600000023841858,1348,5,8,103.69999694824219
2021,441,한세대학교,대학,사립,경기,C그룹,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,3,0,1,4,0,0,76,14,59,12,3,1,0,0,3255,1.2000000476837158,3,0,3255,0.8999999761581421,135,4,0,33.79999923706055
2021,442,한신대학교,대학,사립,경기,B그룹,0,4,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,1,6,0,0,0,0,0,0,5,0,1,6,0,0,148.5,35,117,17,4,1,1,0,5776,1,4,1,5776,0.8999999761581421,265.5,6,1,37.900001525878906
2021,443,한양대학교,대학,사립,서울,A그룹,10,6,2,0,18,0,0,0,0,0,0,6,0,2,8,0,0,0,0,0,10,12,2,2,26,0,0,0,0,0,10,12,2,2,26,41,7,258,35,347,160,18,0,6,2,23581,1,18,6,23581,1,646,19,9,23.100000381469727
2021,444,한양대학교(ERICA),대학,사립,경기,A그룹,2,6,0,0,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,2,10,0,0,12,0,0,0,0,0,2,10,0,0,12,24,1,181.5,38,128,61,8,0,4,0,11052,1,8,4,11052,1.100000023841858,333.5,8,3,30.299999237060547
2021,445,한양여자대학교,전문대학,사립,서울,A그룹,1,1,0,0,2,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,1,3,1,0,5,0,0,0,0,0,1,3,1,0,5,105.5,31,205,30,252,57,2,0,3,0,6627,0.699999988079071,2,3,6627,0.800000011920929,562.5,2,3,112.5
2021,446,한영대학교,전문대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,30.5,10,49,3,0,0,2,0,1392,1.100000023841858,0,2,1392,1.399999976158142,79.5,0,2,39.79999923706055
2021,447,한일장신대학교,대학,사립,전북,C그룹,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,42.5,11,19,3,1,0,0,0,1115,0.8999999761581421,1,0,1115,0.8999999761581421,61.5,1,0,61.5
2021,448,한중대학교,대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,449,합동신학대학원대학교,대학원대학,사립,경기,-,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,2,1,0,3,0,0,120,25,9,3,3,0,0,0,295,10.199999809265137,3,0,295,10.199999809265137,129,3,0,43
2021,450,해군사관학교,기타,기타,경남,-,1,4,1,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,1,0,7,0,0,0,0,0,1,5,1,0,7,0,0,14,1,0,0,6,0,1,0,0,0,6,1,0,0,14,6,1,2
2021,451,협성대학교,대학,사립,경기,C그룹,1,1,0,1,3,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,1,3,0,3,7,0,0,0,0,0,1,3,0,3,7,0,0,204,46,303,60,2,1,2,2,4550,1.2000000476837158,2,2,4550,0.8999999761581421,507,3,3,84.5
2021,452,혜전대학교,전문대학,사립,충남,B그룹,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,2,0,1,3,0,0,0,0,179,32,1,0,1,1,2451,0.8999999761581421,1,1,2451,0.800000011920929,179,1,3,44.79999923706055
2021,453,호남대학교,대학,사립,광주,B그룹,0,2,0,4,6,0,0,0,0,0,1,0,0,5,6,0,0,0,0,0,1,2,0,9,12,0,0,0,0,0,1,2,0,9,12,66.5,16,115,23,503,63,2,4,1,5,7786,1.100000023841858,2,1,7786,0.4000000059604645,684.5,7,5,57
2021,454,호남신학대학교,대학,사립,광주,C그룹,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,49.5,12,24,5,1,1,0,0,851,2.0999999046325684,1,0,851,1.2000000476837158,73.5,2,0,36.79999923706055
2021,455,호산대학교,전문대학,사립,경북,C그룹,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,3,0,0,3,0,0,65.5,13,16,3,2,0,1,0,1890,1.5,2,1,1890,1.600000023841858,81.5,2,1,27.200000762939453
2021,456,호서대학교,대학,사립,충남,A그룹,0,4,0,1,5,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,13,0,1,14,0,0,0,0,0,0,13,0,1,14,39.5,11,266.5,52,461,101,4,1,9,0,13661,0.8999999761581421,4,9,13661,1,767,5,14,40.400001525878906
2021,457,호원대학교,대학,사립,전북,B그룹,0,2,1,1,4,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,4,1,2,7,0,0,0,0,0,0,4,1,2,7,0,0,148.5,26,624,135,3,1,2,1,5273,1.100000023841858,3,2,5273,0.8999999761581421,772.5,4,3,110.4000015258789
2021,458,홍익대학교,대학,사립,서울,A그룹,2,9,0,1,12,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,2,21,0,1,24,0,0,0,0,0,2,21,0,1,24,16.5,11,278.5,58,782,146,11,1,12,0,21631,1,11,12,21631,1.100000023841858,1077,16,12,38.5
2021,459,화성의과학대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,467,0,0,1,0,0
2021,460,화신사이버대학교,대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583,0,0,0,1583,0,0,0,0,0
2021,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,68.5,9,6,1,1,1,0,0,406,4.400000095367432,1,0,406,2.5,74.5,2,0,37.29999923706055
