연도,번호,학교명,학교유형,설립,지역,대학규모,봉사대상자수 및 이용자수-재학생수(당해년도),봉사대상자수-학부생,대학원생,전임교원,비전임교원,직원,기타,계,학과수,이용자수-도서관 이용자수,대출현황-대출자수-학부생,대학원생,교원,직원,기타,계,대출책수-학부생,대학원생,교원,직원,기타,계,참고서비스 및 상호협력-참고서비스 신청 및 제공 건수 (2010년 이전)-신청,제공,참고서비스 제공 건수 (2010년 이후)-면담,전화,온라인,상호대차 신청 및 제공 건수-신청,제공,원문복사 신청 및 제공 건수-신청,제공,이용자 교육-교육횟수,교육 참가자수,재학생 1인당 대출책수-대출책수,재학생수(당해년도),재학생 1인당 대출책수,재학생 1인당 도서관방문자수-방문자수,재학생수(당해년도),재학생 1인당 도서관방문자수
2015,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,1541,1541,0,62,56,21,0,1680,18,1680,620,0,0,0,0,620,1213,0,0,0,0,1213,0,0,0,0,0,0,0,0,0,0,0,1213,1541,0.800000011920929,1680,1541,1.100000023841858
2015,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,386,386,0,24,20,13,1264,1707,7,841,100,0,8,8,0,116,395,0,89,73,0,557,0,0,0,0,0,0,0,0,0,0,0,395,386,1.0,841,386,2.200000047683716
2015,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,647,647,0,32,41,12,0,732,9,1686,660,0,31,9,0,700,9900,0,722,217,0,10839,0,0,0,0,0,0,0,0,0,0,0,9900,647,15.300000190734863,1686,647,2.5999999046325684
2015,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,506,506,0,27,22,11,0,566,6,305,480,0,28,7,0,515,300,0,38,11,1,350,0,0,0,0,0,0,0,0,0,2,2,300,506,0.6000000238418579,305,506,0.6000000238418579
2015,427,한국학대학원,대학원대학,국립,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,428,한국항공대학교,대학,사립,경기,C그룹,4729,4228,501,154,142,223,282,5530,12,556902,2968,262,99,114,48,3491,28098,3259,1284,1856,372,34869,0,0,670,393,80,28,18,316,61,4,91,31357,4729,6.599999904632568,556902,4729,117.80000305175781
2015,429,한남대학교,대학,사립,대전,A그룹,13857,12811,1046,431,700,226,1637,16851,71,893756,4816,294,216,200,299,5825,76369,8239,8753,4710,12179,110250,0,0,1139,4,379,219,215,1597,210,28,4953,84608,13857,6.099999904632568,893756,13857,64.5
2015,430,한동대학교,대학,사립,경북,C그룹,4447,4075,372,143,164,129,36,4919,16,267369,3963,352,108,158,36,4617,64071,3899,2110,3168,211,73459,0,0,6044,1192,780,0,0,121,15,7,1042,67970,4447,15.300000190734863,267369,4447,60.099998474121094
2015,431,한라대학교,대학,사립,강원,C그룹,4181,4148,33,136,149,90,0,4556,20,183434,1016,0,57,62,0,1135,4360,0,472,600,0,5432,0,0,310,105,15,4,1,44,1,26,1175,4360,4181,1.0,183434,4181,43.900001525878906
2015,432,한려대학교,대학,사립,전남,C그룹,729,680,49,62,1,17,0,809,16,1157,251,7,9,2,0,269,879,82,64,14,0,1039,0,0,14,11,0,0,0,0,0,0,0,961,729,1.2999999523162842,1157,729,1.600000023841858
2015,433,한림국제대학원대학교,대학원대학,사립,서울,-,218,0,218,18,50,7,0,293,5,1510,0,42,5,3,0,50,0,135,26,18,0,179,0,0,10,30,0,2,2,3,3,0,0,135,218,0.6000000238418579,1510,218,6.900000095367432
2015,434,한림대학교,대학,사립,강원,B그룹,9480,8723,757,818,478,213,1824,12813,37,750938,6681,416,437,390,171,8095,90570,6697,13867,8672,2052,121858,0,0,3247,773,56,46,143,368,620,44,2882,97267,9480,10.300000190734863,750938,9480,79.19999694824219
2015,435,한림성심대학교,전문대학,사립,강원,B그룹,3339,3339,0,89,287,61,76,3852,62,181770,1368,0,69,51,54,1542,10668,0,918,764,651,13001,0,0,30,42,82,5,1,9,4,28,1357,10668,3339,3.200000047683716,181770,3339,54.400001525878906
2015,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,437,한반도국제대학원대학교,대학원대학,사립,서울,-,64,0,64,7,4,3,76,154,2,528,0,64,10,3,10,87,0,547,54,9,18,628,0,0,10,20,13,0,0,0,0,0,0,547,64,8.5,528,64,8.300000190734863
2015,438,한북대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,439,한서대학교,대학,사립,충남,B그룹,8011,7532,479,294,302,156,9,8772,54,290855,2313,87,113,63,5,2581,13113,759,1829,1530,32,17263,0,0,10,24,39,17,25,147,149,45,2039,13872,8011,1.7000000476837158,290855,8011,36.29999923706055
2015,440,한성대학교,대학,사립,서울,B그룹,7837,7031,806,265,450,111,477,9140,28,458975,5953,342,283,100,357,7035,50698,3326,3850,1678,4867,64419,0,0,46,50,508,86,226,262,102,15,3128,54024,7837,6.900000095367432,458975,7837,58.599998474121094
2015,441,한세대학교,대학,사립,경기,C그룹,3640,2743,897,132,343,89,0,4204,21,432223,1645,592,62,93,0,2392,14596,9172,839,1392,418,26417,0,0,85,80,48,33,13,30,7,8,190,23768,3640,6.5,432223,3640,118.69999694824219
2015,442,한신대학교,대학,사립,경기,B그룹,5934,5463,471,176,300,142,516,7068,35,274009,4002,402,236,137,118,4895,35549,12417,4862,2621,1251,56700,0,0,999,127,6,35,139,40,59,6,1914,47966,5934,8.100000381469727,274009,5934,46.20000076293945
2015,443,한양대학교,대학,사립,서울,A그룹,22325,15269,7056,1009,2363,669,433,26799,66,2390786,12985,6187,700,602,321,20795,144828,79579,12448,8555,3604,249014,0,0,16848,19292,1869,379,218,401,2483,127,5435,224407,22325,10.100000381469727,2390786,22325,107.0999984741211
2015,444,한양대학교(ERICA),대학,사립,경기,A그룹,10570,9232,1338,390,723,259,356,12298,50,108424,7057,99,291,251,199,7897,81721,1081,4738,4658,3290,95488,0,0,5510,3644,293,3141,4443,242,617,70,838,82802,10570,7.800000190734863,108424,10570,10.300000190734863
2015,445,한양여자대학교,전문대학,사립,서울,A그룹,6789,6789,0,182,522,123,0,7616,52,220214,2744,0,80,130,0,2954,12478,0,921,1624,0,15023,0,0,141,16,25,0,0,7,0,67,2638,12478,6789,1.7999999523162842,220214,6789,32.400001525878906
2015,446,한영대학교,전문대학,사립,전남,C그룹,1355,1355,0,44,100,21,240,1760,16,0,1052,0,38,10,34,1134,11592,0,674,96,147,12509,0,0,25,36,0,0,0,0,0,2,25,11592,1355,8.600000381469727,0,1355,0.0
2015,447,한일장신대학교,대학,사립,전북,C그룹,1219,879,340,46,121,31,59,1476,9,89578,587,267,41,24,16,935,5760,6479,736,574,351,13900,0,0,128,179,0,21,22,11,7,7,622,12239,1219,10.0,89578,1219,73.5
2015,448,한중대학교,대학,사립,강원,C그룹,1415,1319,96,76,93,52,0,1636,29,6142,94,3,22,19,0,138,780,32,58,55,0,925,0,0,14,27,0,0,0,1,0,15,34,812,1415,0.6000000238418579,6142,1415,4.300000190734863
2015,449,합동신학대학원대학교,대학원대학,사립,경기,-,326,0,326,21,15,15,2329,2706,5,1756,0,299,30,13,292,634,0,8915,932,358,8180,18385,0,0,490,245,200,67,23,309,16,3,127,8915,326,27.299999237060547,1756,326,5.400000095367432
2015,450,해군사관학교,기타,기타,경남,-,0,0,0,0,0,0,596,596,0,13203,769,0,86,146,550,1551,10668,0,1851,2331,15515,30365,0,0,0,0,0,57,13,80,0,0,0,10668,0,0.0,13203,0,0.0
2015,451,협성대학교,대학,사립,경기,C그룹,5104,4618,486,163,319,78,113,5777,29,304484,2211,207,102,49,44,2613,15916,3109,1574,816,526,21941,0,0,3246,1059,10,34,8,65,25,0,1536,19025,5104,3.700000047683716,304484,5104,59.70000076293945
2015,452,혜전대학교,전문대학,사립,충남,B그룹,3235,3235,0,82,210,50,391,3968,31,5466,1619,0,76,35,112,1842,12448,0,1395,756,816,15415,0,0,0,150,10,9,0,96,96,0,931,12448,3235,3.799999952316284,5466,3235,1.7000000476837158
2015,453,호남대학교,대학,사립,광주,B그룹,8349,7703,646,290,158,139,0,8936,49,528290,1885,80,132,101,0,2198,8661,507,1971,1189,0,12328,0,0,0,0,0,0,0,58,81,25,1665,9168,8349,1.100000023841858,528290,8349,63.29999923706055
2015,454,호남신학대학교,대학,사립,광주,C그룹,1008,570,438,40,84,26,363,1521,3,83657,361,383,33,13,91,881,3673,9986,602,113,1104,15478,0,0,0,0,0,0,0,20,20,20,265,13659,1008,13.600000381469727,83657,1008,83.0
2015,455,호산대학교,전문대학,사립,경북,C그룹,2201,2201,0,73,151,38,11,2474,60,9900,452,0,74,32,7,565,2443,0,1465,561,530,4999,0,0,8,6,0,3,0,1,0,0,0,2443,2201,1.100000023841858,9900,2201,4.5
2015,456,호서대학교,대학,사립,충남,A그룹,14244,12994,1250,451,524,219,4001,19439,72,527103,6030,316,231,218,44,6839,42111,4259,4245,4659,542,55816,0,0,2,8,12,100,29,277,66,5,31,46370,14244,3.299999952316284,527103,14244,37.0
2015,457,호원대학교,대학,사립,전북,B그룹,5855,5855,0,178,436,85,229,6783,42,60545,907,0,41,51,15,1014,5431,0,435,738,552,7156,0,0,0,0,0,32,9,28,1,18,595,5431,5855,0.8999999761581421,60545,5855,10.300000190734863
2015,458,홍익대학교,대학,사립,서울,A그룹,22119,18403,3716,735,1012,440,9599,33905,72,2113430,12765,2003,470,342,508,16088,111614,21802,5742,5056,24664,168878,0,0,20103,10747,3398,1664,1202,490,781,26,980,133416,22119,6.0,2113430,22119,95.5
2015,459,화성의과학대학교,대학,사립,경기,C그룹,905,905,0,49,10,14,0,978,10,5200,398,0,33,10,0,441,689,0,23,8,0,720,0,0,0,0,0,0,0,0,0,1,280,689,905,0.800000011920929,5200,905,5.699999809265137
2015,460,화신사이버대학교,대학,사립,부산,C그룹,1121,1121,0,11,27,9,0,1168,8,283,608,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,0.0,283,1121,0.30000001192092896
2015,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,435,0,435,25,30,22,217,729,6,738,0,413,35,13,112,573,0,12906,800,188,3504,17398,0,0,550,200,21,41,23,184,20,10,150,12906,435,29.700000762939453,738,435,1.7000000476837158
