ID,SNM,STYP,FND,RGN,USC,SCR_EST_2014,SCR_EST_2015,SCR_EST_2016,SCR_EST_2017,SCR_EST_2018,SCR_EST_2019,SCR_EST_2020,SCR_EST_2021,SCR_EST_2022,SCR_EST_2023,SCR_EST_2024,SCR_EST_2025,SCR_EST_2026
445,한양여자대학교,전문대학,사립,서울,A그룹,44.43287034196177,44.295643319624894,44.30667127380417,42.7488514975811,67.66963810366363,67.51045212343651,67.55930555699702,67.48799485882567,67.59921549726535,67.60157954503501,67.60198583071644,67.76578,67.61561
446,한영대학교,전문대학,사립,전남,C그룹,44.43105740807258,44.29999714508775,44.307206882264474,42.7488514975811,69.35368504628143,70.2251838575222,68.0899030027188,68.07270985700517,67.86242990986479,69.31592095714726,67.97637936164156,68.60532,69.80828
447,한일장신대학교,대학,사립,전북,C그룹,44.806558667043696,44.744321955836945,44.74702985610327,42.769155317417166,68.74155720224225,68.30184046394986,68.06661381109116,67.77357783643879,67.81355539659799,67.90199029912134,68.12382093193895,67.844315,68.274
448,한중대학교,대학,사립,강원,C그룹,44.43283280522008,44.30027938485498,44.30822043899642,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
449,합동신학대학원대학교,대학원대학,사립,경기,-,44.888656217764684,44.836512355507125,44.85827973761818,47.31707869900164,73.87163693366998,73.86432807586112,73.86432807586112,73.86432807586108,68.6152980865334,69.14131337217722,73.87533046236351,73.560196,73.58547
450,해군사관학교,기타,기타,경남,-,44.88934584469039,44.300530578907114,44.30774031608384,42.7488514975811,68.05431615132139,68.4327460934762,68.40124948174645,71.16236078899813,69.15075145372951,68.73264661289302,70.67112415837802,71.07515,70.495895
451,협성대학교,대학,사립,경기,C그룹,44.43259411808023,44.301199243565016,44.30929892860749,42.7488514975811,69.09963568589842,68.16763069796686,67.63161817058337,67.39528695406632,67.3682640794011,67.3687325058715,67.37212643690285,67.55014,67.4859
452,혜전대학교,전문대학,사립,충남,B그룹,44.432076458425946,44.29927175866347,44.308709610397905,42.7488514975811,68.27935466390882,67.74203357395851,67.97299330307862,67.67002410938161,69.87197528998932,68.3803740390364,69.25990666513212,69.956375,69.81825
453,호남대학교,대학,사립,광주,B그룹,44.50800630514875,44.31093256532581,44.33455303871702,42.7488514975811,67.60500257123094,67.45732425261386,67.83761079386072,67.33155761137806,68.07435317110895,67.31539076537219,67.47694280730684,68.66591,67.34198
454,호남신학대학교,대학,사립,광주,C그룹,44.70174520857897,44.589320725899256,44.592489617552395,42.769155317417166,67.9355381472688,67.78350115847931,67.93867584844098,68.15396029520979,67.95694607508256,67.9439257866307,67.94406244267189,67.95327,68.10642
455,호산대학교,전문대학,사립,경북,C그룹,44.43226623638992,44.29946153662745,44.30774031608384,42.7488514975811,70.21780472502994,69.5363734694065,69.57420267361721,68.78359676114691,67.86220519781531,68.39127407989443,68.17934606884964,69.46988,69.06532
456,호서대학교,대학,사립,충남,A그룹,44.43608998175729,44.30545937072143,44.491316998924745,42.7488514975811,67.96130021754621,67.35275331883821,67.15824925376324,67.33357645702128,67.07105433247196,67.47141364224997,67.8294116412281,67.886505,68.19541
457,호원대학교,대학,사립,전북,B그룹,44.46044073745921,44.313607620620175,44.338858675320836,42.7488514975811,67.774226298524,67.69012303684835,67.40257782485631,67.38207063075473,67.4103273999391,67.65348596914464,67.46572509447027,67.66565,67.609276
458,홍익대학교,대학,사립,서울,A그룹,44.63842316616365,44.443056198069385,44.49608251975139,42.7488514975811,69.52547768682695,68.7576652016838,68.8567742561929,68.43080686044594,68.53562919707366,69.78077747205883,72.50378927943856,71.1354,71.72998
459,화성의과학대학교,대학,사립,경기,C그룹,44.4330839992722,44.300530578907114,44.30823559141783,42.7488514975811,71.3041546914668,71.25662769324197,71.26076160647251,71.28171330297917,71.28352458467661,71.24284166587574,68.25041578783694,70.349884,69.46351
460,화신사이버대학교,대학,사립,부산,C그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,44.88936477737061,44.830622648126194,44.82862767037885,42.79953286460117,69.19718048327707,68.64461183475245,70.47912067289336,68.96386333068571,69.15317782088268,69.49098773841459,68.67320756674519,68.86527,68.47111
