YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_17A,BG3Y_MCS_18B,BG3Y_MCS_19C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2019,449,합동신학대학원대학교,대학원대학,사립,경기,-,68033,59644,127677,100271,71741,172012,3,9,44080,0,12,44080,126,76,202,1777,5208,6985,6241,0,172012,299,575.2999877929688,6985,172012,4.199999809265137,7538.2001953125,444,75,7538.2001953125,5479,1.399999976158142,105144479973,213362246,27978484,4143390,55458000,172425374,0,63200000,536567494,90227201000,216300000,25700000,1000000,50000000,150000000,0,60000000,503000000,536567494,6054,88630.2,536567494,105144479973,.5,601665143,536234247,536567494,-5.4,4042,4042,0,115,214,76,384,4831,0,71839,742,0,15,11,23,791,3416,0,200,106,4261,7983,0,0,5,7,0,0,0,5,0,0,0,3416,4042,.800000011920929,71839,4042,17.799999237060547,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,2,34,2,1,1,0,0,1355,1.2999999523162842,1,0,1355,.699999988079071,34,2,0,17
2019,450,해군사관학교,기타,기타,경남,-,142255,44602,186857,202175,51515,253690,5,11,8442,1,17,8442,210,24,234,9361,2672,12033,10259,0,253690,0,0,12033,253690,5,0,0,0,0,0,0,15933014597,33499790,6672627,600000,3136000,8803846,0,0,52712263,15599472000,35000000,6400000,600000,4400000,10000000,0,0,56400000,52712263,1404,37544.3,52712263,15933014597,.3,53549921,53016327,52712263,-.8,2439,1545,894,80,181,62,571,3333,0,178166,1098,255,91,60,17,1521,21289,2669,2139,1410,296,27803,0,0,53,60,25,36,42,92,48,0,0,23958,2439,9.800000190734863,178166,2439,73,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,71.5,2,2,0,0,0,54,37,2,0,54,37,71.5,2,0,35.79999923706055
2019,451,협성대학교,대학,사립,경기,C그룹,179985,115081,295066,273060,154656,427716,0,16,98490,4,20,98490,240,47,287,6783,1205,7988,6147,0,427716,4732,90.4000015258789,7988,427716,1.899999976158142,1238,110,11,1238,1355,.8999999761581421,167259518261,397254959,54270910,15361920,349493562,123168354,0,108507295,1048057000,160564475000,317077000,65600000,28000000,333700000,128000000,0,104280000,976657000,1048057000,14001,74855.9,1048057000,167259518261,.6,945200000,1005160629,1048057000,5.3,28715,21121,7594,1340,1927,553,2212,34747,0,2805793,13093,3776,1222,542,1919,20552,156531,69699,43205,21825,44026,335286,0,0,71863,33738,2463,580,1218,3644,5096,356,6690,226230,28715,7.900000095367432,2805793,28715,97.6999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,452,혜전대학교,전문대학,사립,충남,B그룹,98115,4143,102258,165220,5336,170556,0,2,7369,1,3,7369,71,0,71,13553,798,14351,4803,0,170556,2859,59.70000076293945,14351,170556,9.199999809265137,198,16,1,198,54,3.700000047683716,66666954116,100956320,14857000,3684960,227480462,36082552,0,139500000,522561294,70244039000,101900000,17290000,6800000,250000000,19537000,0,25000000,420527000,522561294,6720,77762.1,522561294,66666954116,.8,265991197,356515830,522561294,40.3,2243,2164,79,19,68,32,1,2363,0,96,131,11,3,3,0,148,716,61,13,16,0,806,0,0,0,0,0,0,0,0,0,0,0,777,2243,.3000000119209289,96,2243,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,2,5,0,0,0,0,0,0,3,0,2,5,461,79,3,0,0,2,4163,1,3,0,4163,.699999988079071,461,3,2,92.1999969482422
2019,453,호남대학교,대학,사립,광주,B그룹,218528,160387,378915,408564,291764,700328,7,10,47002,6,23,47002,214,94,308,20308,1606,21914,17858,0,700328,7914,88.5,21914,700328,3.200000047683716,0,0,0,0,0,0,23020912505,36941630,6198000,3450540,0,0,0,0,46590170,21766893000,10000000,0,0,0,0,0,0,10000000,46590170,2414,19300,46590170,23020912505,.2,62726560,56548040,46590170,-13.7,3135,3135,0,100,300,50,140,3725,0,508681,681,0,48,40,20,789,5918,0,524,650,5534,12626,0,0,46,19,14,0,0,0,0,12,387,5918,3135,1.899999976158142,508681,3135,162.3000030517578,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,57.5,10,0,0,1,1,2959,.4000000059604645,0,1,2959,.3000000119209289,57.5,0,2,28.799999237060547
2019,454,호남신학대학교,대학,사립,광주,C그룹,78696,76861,155557,110486,82115,192601,2,8,61351,0,10,61351,201,39,240,16040,415,16455,16424,0,192601,951,202.5,16455,192601,9.300000190734863,5685.7998046875,1151,57,5685.7998046875,4163,1.399999976158142,163439294486,763318544,69358509,2839960,1082411989,530953420,0,72350000,2521232422,176878799000,712491000,81610000,7360000,1134207128,456941772,0,39273100,2431883000,2521232422,11103,227076.7,2521232422,163439294486,1.5,2898211880,2619068397,2521232422,-6.7,2877,2877,0,74,216,83,90,3340,0,75000,743,0,22,58,56,879,4130,0,318,1179,2936,8563,0,0,250,250,0,0,0,0,0,0,0,4130,2877,1.399999976158142,75000,2877,26.100000381469727,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,62,9,1,0,1,0,4042,.4000000059604645,1,1,4042,.5,62,1,1,31
2019,455,호산대학교,전문대학,사립,경북,C그룹,48535,1434,49969,79286,2178,81464,2,4,4658,0,6,4658,28,0,28,2381,295,2676,2610,0,81464,2040,39.900001525878906,2676,81464,3.400000095367432,3823,688,47,3823,2959,1.2999999523162842,83542071034,468834110,56073140,485550,113572619,2530000,0,33000000,674495419,83302339000,400000000,63010000,7500000,123000000,2530000,0,77900000,673940000,674495419,6858,98351.6,674495419,83542071034,.8,659804967,703630148,674495419,1.3,749,749,0,22,119,21,0,911,0,957,38,0,3,9,0,50,78,0,7,102,0,187,0,0,0,0,0,0,0,0,0,0,0,78,749,.1000000014901161,957,749,1.2999999523162842,1,4,0,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,1,7,0,0,0,0,0,1,5,0,1,7,494,108,5,1,1,0,2439,2.700000047683716,5,1,2439,2.5,494,6,1,70.5999984741211
2019,456,호서대학교,대학,사립,충남,A그룹,338608,255944,594552,734109,352350,1086459,13,34,198240,6,53,198240,297,5,302,27065,6185,33250,21517,0,1086459,13087,83,33250,1086459,3.200000047683716,3117,590,45,3117,4042,.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9075,8588,487,277,317,189,583,10441,0,703000,4911,234,262,166,255,5828,61485,3474,5168,2397,3291,75815,0,0,1707,917,12,82,129,150,36,26,2262,64959,9075,7.199999809265137,703000,9075,77.5,15,29,0,0,44,0,0,0,0,0,0,3,0,2,5,0,0,0,0,0,15,32,0,2,49,0,0,0,0,0,15,32,0,2,49,3976.39990234375,806,44,0,3,2,28715,1.7000000476837158,44,3,28715,1.600000023841858,3976.39990234375,44,5,81.19999694824219
2019,457,호원대학교,대학,사립,전북,B그룹,246123,75243,321366,386338,93080,479418,7,10,37666,4,21,37666,163,3,166,12027,234,12261,8066,12093,479418,5592,85.69999694824219,12261,479418,2.5999999046325684,6023,807,111,6023,2439,2.5,0,18048160,1081000,0,3000000,6041000,0,0,28170160,9169391000,17110000,1000000,0,3150000,6250000,0,0,27510000,28170160,729,38642.2,28170160,0,0,25122150,22409680,28170160,7.5,465,257,208,24,23,16,150,678,0,45548,257,208,47,16,30,558,6455,3087,1478,167,66,11253,0,0,1545,449,0,46,0,29,0,2,101,9542,465,20.5,45548,465,98,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,2243,.4000000059604645,0,0,2243,0,0,1,0,0
2019,458,홍익대학교,대학,사립,서울,A그룹,877131,251094,1128225,1559672,378081,1937753,36,41,75493,12,89,75493,852,265,1117,44719,8163,52882,44571,13096,1937753,21699,89.30000305175781,52882,1937753,2.799999952316284,35855,5674,298,35855,28715,1.2000000476837158,45163187850,63069730,26226600,0,6962000,10817630,0,5000000,112075960,43358240000,62480000,26480000,0,7000000,10900000,0,5000000,111860000,112075960,5179,21640.5,112075960,45163187850,.2,121364551,110012737,112075960,-3.7,7668,7668,0,195,433,115,29,8440,0,113866,1804,0,110,115,29,2058,9345,0,2368,3417,13864,28994,0,0,5,19,23,57,57,5,0,31,1876,9345,7668,1.2000000476837158,113866,7668,14.800000190734863,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,1,1,1,0,3,156,26,1,0,2,0,3135,.800000011920929,1,2,3135,1,156,1,2,52
2019,459,화성의과학대학교,대학,사립,경기,C그룹,10045,40,10085,18745,40,18785,1,1,0,0,2,0,75,0,75,6,300,306,301,0,18785,660,28.5,306,18785,1.7000000476837158,128.3000030517578,45,16,128.3000030517578,2243,.1000000014901161,157114159365,456174450,45095250,3000000,727752920,347105110,0,110476000,1689603730,143297737000,370000000,30000000,0,816000000,384000000,0,130000000,1730000000,1689603730,11934,141579,1689603730,157114159365,1.1,1451828380,1419370500,1689603730,8.4,6054,5662,392,209,371,227,2705,9566,0,316146,2727,181,101,139,122,3270,16783,2117,1399,1941,10407,32647,0,0,1485,1476,287,13,2,193,5,9,78,18900,6054,3.0999999046325684,316146,6054,52.20000076293945,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,3,0,0,0,3,116,3,3,0,0,0,2877,1,3,0,2877,1,116,3,0,38.70000076293945
2019,460,화신사이버대학교,대학,사립,부산,C그룹,5149,0,5149,19014,0,19014,0,0,5149,0,0,5149,0,0,0,434,500,934,332,0,19014,1239,15.300000190734863,934,19014,5.199999809265137,2516.39990234375,657,38,2516.39990234375,3135,.800000011920929,18485878421,0,0,0,11509160,14306850,0,0,25816010,18899406291,5000000,0,0,12897000,27923945,0,0,45820945,25816010,506,51019.8,25816010,18485878421,.1,26628190,25815965,25816010,-1.5,1404,1404,0,37,107,78,782,2408,0,98000,804,0,28,35,9,876,4878,0,449,783,423,6533,0,0,10,5,1,0,0,3,1,34,692,4878,1404,3.5,98000,1404,69.80000305175781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,749,1.100000023841858,0,1,749,1.2999999523162842,0,0,1,0
2019,176,부산과학기술대학교,전문대학,사립,부산,B그룹,109844,4004,113848,150260,5222,155482,2,1,12220,0,3,12220,120,0,120,5774,0,5774,2434,0,155482,4042,38.5,5774,155482,3.900000095367432,5131,481,33,5131,2877,1.7999999523162842,43799539733,130274221,23857000,6880110,95192662,61596343,0,27868464,345668800,34567218350,120000000,20000000,2000000,97000000,63000000,0,3000000,305000000,345668800,2988,115685.7,345668800,43799539733,.8,292640644,287396444,345668800,9.2,14001,12798,1203,477,613,308,551,15950,0,762615,7101,441,440,311,256,8549,48930,4413,6522,5666,76226,141757,0,0,2331,3647,686,179,145,514,124,39,972,53343,14001,3.799999952316284,762615,14001,54.5,0,2,0,0,2,0,0,0,0,0,0,7,0,1,8,0,0,0,0,0,0,9,0,1,10,0,0,0,0,0,0,9,0,1,10,924.5,137,2,0,7,1,9075,.8999999761581421,2,7,9075,1,924.5,2,8,92.5
2019,177,부산교육대학교,대학,국립,부산,C그룹,162869,14435,177304,300636,17741,318377,6,10,22423,1,17,22423,197,29,226,7610,1188,8798,3428,0,318377,2439,130.5,8798,318377,2.799999952316284,1067,80,8,1067,749,1.399999976158142,8636950079,20346574,2338500,1273000,7903000,8584200,0,4900000,45345274,9654537000,23000000,2400000,3000000,29600000,0,0,4000000,62000000,45345274,808,56120.4,45345274,8636950079,.5,121273965,80087663,45345274,-38.7,6720,6453,267,264,284,137,165,7570,0,157072,1655,61,153,84,59,2012,8918,536,1674,1112,556,12796,0,0,0,0,6,12,2,67,12,17,341,9454,6720,1.399999976158142,157072,6720,23.39999961853028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,52,8,0,0,1,0,465,1.7000000476837158,0,1,465,2.200000047683716,52,0,1,52
2019,178,부산대학교,대학,국립,부산,A그룹,754660,502359,1257019,1644702,820952,2465654,37,48,354945,4,89,354945,990,1175,2165,136146,15889,152035,116616,114192,2465654,28715,85.9000015258789,152035,2465654,6.599999904632568,13681.900390625,1921,136,13681.900390625,9075,1.5,849501263729,1701013000,986603000,9093000,6846233000,1348336000,0,205932000,11097210000,829019725000,1156096000,948987000,22000000,6637415000,1115706000,0,240000000,10120204000,11097210000,28102,394890.4,11097210000,849501263729,1.3,10877546000,10913302000,11097210000,1,2414,2414,0,67,132,46,29,2688,0,94237,386,0,70,46,18,520,2471,0,8990,2754,2001,16216,0,0,198,14,0,0,0,1,0,11,463,2471,2414,1,94237,2414,39,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,2,0,1,0,0,1,0,2,0,1,3,285,12,1,0,1,1,7668,.3000000119209289,1,1,7668,.3000000119209289,285,1,2,95
2019,179,부산디지털대학교,대학,사립,부산,C그룹,2722,0,2722,2722,0,2722,1,0,742,0,1,742,0,0,0,86,0,86,86,0,2722,2243,1.2000000476837158,86,2722,3.299999952316284,1041,206,25,1041,465,2.200000047683716,60686289973,22482370,0,0,12000000,0,0,0,34482370,61700611000,22500000,0,0,12000000,0,0,0,34500000,34482370,10933,3154,34482370,60686289973,.1,34303180,34499790,34482370,.3,11103,8302,2801,411,792,263,6260,18829,0,1171868,5849,2063,490,205,869,9476,69025,50038,13588,3989,20813,157453,0,0,3461,2364,266,2965,4170,799,1073,135,2632,119063,11103,10.699999809265137,1171868,11103,105.5,1,1,0,2,4,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,1,2,1,4,8,0,0,0,0,0,1,2,1,4,8,381.5,62,2,2,2,2,6054,1,2,2,6054,.699999988079071,381.5,4,4,47.70000076293945
2019,180,부산보건대학교,전문대학,사립,부산,B그룹,76547,12717,89264,97622,16997,114619,3,5,36065,0,8,36065,153,0,153,4857,1682,6539,6421,0,114619,3135,36.59999847412109,6539,114619,6.099999904632568,5186.60009765625,1002,117,5186.60009765625,7668,.699999988079071,7308081113,1032380,1433000,0,0,6054000,0,0,8519380,8146506000,2800000,1800000,0,0,10000000,0,0,14600000,8519380,119,71591.4,8519380,7308081113,.1,8864240,9167690,8519380,-1.8,6858,6468,390,241,372,186,1003,8660,0,433380,2714,104,158,115,769,3860,22054,1084,3415,2259,4183,32995,0,0,0,0,0,8,86,42,16,29,1578,23138,6858,3.400000095367432,433380,6858,63.20000076293945,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,88,20,1,0,1,1,1404,1.600000023841858,1,1,1404,1.399999976158142,88,1,2,29.299999237060547
2019,181,부산여자대학교,전문대학,사립,부산,C그룹,138986,1406,140392,158614,1471,160085,4,4,5437,0,8,5437,101,8,109,2302,678,2980,2782,0,160085,2877,55.59999847412109,2980,160085,1.899999976158142,7036.10009765625,1454,97,7036.10009765625,6054,1.2000000476837158,4942398402,0,0,0,0,0,0,0,0,4696680000,500000,0,500000,0,0,0,0,1000000,0,256,0,0,4942398402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,9,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,3,10,0,4,17,0,0,0,0,0,3,10,0,4,17,662.2000122070312,161,5,4,8,0,14001,1,5,8,14001,.8999999761581421,662.2000122070312,9,8,39
2019,182,부산예술대학교,전문대학,사립,부산,C그룹,9058,0,9058,13035,0,13035,0,0,0,0,0,0,0,0,0,467,987,1454,1417,0,13035,749,17.399999618530273,1454,13035,12.600000381469728,1220,329,45,1220,1404,.8999999761581421,2318266178,4602570,85892,0,0,15525000,0,0,20213462,2424452000,9000000,4000000,0,280000,11720000,0,0,25000000,20213462,181,111676.6,20213462,2318266178,.9,10901274,10287173,20213462,45.4,729,729,0,31,62,23,0,845,0,26100,448,0,12,12,0,472,2436,0,6,53,15,2510,0,0,89,22,0,0,0,3,0,37,634,2436,729,3.299999952316284,26100,729,35.79999923706055,2,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,6,0,0,8,0,0,0,0,0,2,6,0,0,8,482.5,29,5,0,3,0,6720,1.100000023841858,5,3,6720,1.2000000476837158,482.5,5,3,60.29999923706055
2019,183,부산외국어대학교,대학,사립,부산,B그룹,277505,194472,471977,520694,283236,803930,7,16,62265,6,29,62265,394,43,437,27867,3339,31206,27564,1064,803930,9075,88.5999984741211,31206,803930,4,13721,2302,220,13721,14001,1,40323449142,0,0,0,0,21100000,0,0,21100000,41683764000,0,0,0,0,21100000,0,0,21100000,21100000,10344,2039.8,21100000,40323449142,.1,41249850,21100000,21100000,-24.4,5179,5179,0,132,345,65,0,5721,0,73241,505,0,45,23,0,573,1607,0,554,242,0,2403,0,0,62,13,1,0,0,0,0,27,675,1607,5179,.3000000119209289,73241,5179,14.100000381469728,0,0,0,0,0,0,1,0,0,1,0,1,0,2,3,0,0,0,0,0,0,1,0,2,3,0,1,0,0,1,0,2,0,2,4,65,2,1,0,1,2,2414,1.2000000476837158,1,1,2414,.800000011920929,65,1,3,16.299999237060547
2019,184,부산장신대학교,대학,사립,경남,C그룹,40132,5150,45282,60856,6579,67435,5,0,0,0,5,0,48,0,48,985,75,1060,850,0,67435,465,145,1060,67435,1.600000023841858,11563.400390625,1478,116,11563.400390625,6720,1.7000000476837158,2731467525,1044450,105000,0,0,0,0,0,1149450,2939657000,5000000,0,0,0,0,0,0,5000000,1149450,138,8329.3,1149450,2731467525,0,130180,962730,1149450,329.5,11934,10406,1528,376,664,281,1979,15234,0,751854,7192,692,303,276,559,9022,59191,6781,6173,3622,11887,87654,0,0,5664,5250,125,54,89,243,51,44,769,65972,11934,5.5,751854,11934,63,14,3,0,0,17,0,0,0,0,0,0,7,0,4,11,0,0,0,0,0,14,10,0,4,28,0,0,0,0,0,14,10,0,4,28,893,147,17,0,7,4,11103,2.200000047683716,17,7,11103,2.200000047683716,893,17,11,31.89999961853028
2019,185,부천대학교,전문대학,사립,경기,A그룹,165840,23297,189137,262732,28347,291079,2,9,40087,1,12,40087,139,16,155,9622,2518,12140,9610,0,291079,7668,38,12140,291079,4.400000095367432,2152,355,84,2152,2414,.8999999761581421,13710095802,7649260,263520,0,7896000,6299519,0,0,22108299,17171829000,8000000,160920,39080,8000000,6800000,0,0,23000000,22108299,115,192246.1,22108299,13710095802,.2,19663538,20460968,22108299,6.1,506,0,506,9,22,52,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,506,0,0,2,0,2,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,7,0,2,9,0,0,0,0,0,0,7,0,2,9,666,120,2,2,5,0,6858,1.100000023841858,2,5,6858,1,666,4,5,74
2019,186,삼육대학교,대학,사립,서울,B그룹,208599,83155,291754,333308,114325,447633,1,14,36046,5,20,36046,131,103,234,12400,15792,28192,23491,17,447633,6054,73.9000015258789,28192,447633,6.699999809265137,16051,2822,101,16051,11103,1.399999976158142,1064006263,2982120,717000,0,650000,0,0,0,4349120,1019263000,4000000,1350000,0,650000,0,0,0,6000000,4349120,93,46764.7,4349120,1064006263,.4,5615240,2369600,4349120,12.9,2988,1546,1442,98,350,136,447,4019,0,220502,1486,628,94,96,228,2532,31957,8927,2256,1851,1615,46606,0,0,5654,2570,43,21,62,81,80,22,290,40884,2988,13.699999809265137,220502,2988,73.80000305175781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,187,삼육보건대학교,전문대학,사립,서울,C그룹,43685,1801,45486,57437,2671,60108,1,2,3241,0,3,3241,155,2,157,2303,668,2971,2552,0,60108,1404,42.79999923706055,2971,60108,5.199999809265137,9014.2998046875,1626,243,9014.2998046875,6858,1.2999999523162842,135647712377,794734720,627551330,16625590,1009083690,562741690,0,69620150,3080357170,96832416000,966700000,560090000,20000000,1085674510,631433490,0,120000000,3383898000,3080357170,11632,264817.5,3080357170,135647712377,2.3,2880903190,2882536280,3080357170,3.5,808,604,204,33,82,29,591,1543,0,9653,201,94,28,28,27,378,1333,1300,289,243,398,3563,0,0,10,24,4,26,0,34,4,3,25,2633,808,3.299999952316284,9653,808,11.899999618530272,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,34,1,1,0,0,0,729,1.399999976158142,1,0,729,1.399999976158142,34,1,0,34
2019,188,상명대학교,대학,사립,서울,A그룹,539042,196757,735799,948172,268589,1216761,14,15,174152,7,36,174152,463,117,580,33650,17456,51106,36021,134480,1216761,14001,86.9000015258789,51106,1216761,4.400000095367432,0,0,0,0,0,0,38509779780,53441450,25916350,206050,50415000,56302768,0,19071000,205352618,41332631000,42000000,23000000,1000000,50000000,40000000,0,14000000,170000000,205352618,3188,64414.2,205352618,38509779780,.5,215882828,233420487,205352618,-2,28102,16511,11591,2227,2249,1751,22396,56725,0,4807745,18591,14662,2171,3252,4081,42757,147082,155845,34023,29620,67742,434312,0,0,27505,20486,24498,3895,2693,3046,10508,269,6657,302927,28102,10.800000190734863,4807745,28102,171.10000610351562,0,2,0,0,2,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,3,0,2,5,0,0,0,0,0,0,3,0,2,5,230,26,2,0,1,2,5179,.699999988079071,2,1,5179,.6000000238418579,230,2,3,46
2019,189,상지대학교,대학,사립,강원,B그룹,229960,24913,254873,547359,47018,594377,7,9,10487,8,24,10487,355,1,356,5436,1418,6854,4262,0,594377,6720,88.4000015258789,6854,594377,1.2000000476837158,1075,354,13,1075,729,1.5,10832409168,14859210,3453000,1026710,7905000,10152200,0,0,37396120,10253016480,11902000,0,300000,3678000,6120000,0,0,22000000,37396120,933,40081.6,37396120,10832409168,.3,42526171,44279646,37396120,-5.7,10933,10933,0,56,240,72,3881,15182,0,228203,1370,0,6,37,147,1560,1619,0,2,16,10551,12188,0,0,0,0,0,0,0,0,0,0,0,1619,10933,.1000000014901161,228203,10933,20.89999961853028,1,5,4,3,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,4,4,14,0,0,0,0,0,1,5,4,4,14,1138,55,10,3,0,1,11934,1.100000023841858,10,0,11934,.800000011920929,1138,13,1,81.30000305175781
2019,190,상지영서대학교,전문대학,사립,강원,B그룹,65962,3916,69878,117776,4862,122638,0,0,8482,0,0,8482,30,0,30,2112,0,2112,1535,3142,122638,2414,50.79999923706055,2112,122638,1.7999999523162842,2438,712,24,2438,5179,.5,108826237822,217224330,32200310,1528850,343485671,115519878,0,53100000,763059039,89002921424,200000000,35750000,3000000,324726000,108242000,0,45200000,716918000,763059039,7541,101188,763059039,108826237822,.7,1011143000,973921203,763059039,-12.7,119,0,119,16,1,8,0,144,0,170,0,5,0,2,0,7,0,44,0,2,0,46,0,0,0,0,0,0,0,0,0,1,3,44,119,.4000000059604645,170,119,1.399999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,20,1,0,0,0,1,506,1,0,0,506,0,20,0,1,20
