YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_20A,BG3Y_MCS_21B,BG3Y_MCS_22C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2022,61,광주과학기술원,대학,국립,광주,C그룹,68732,90515,159247,85914,108894,194808,17,12,62029,1,30,62029,0,0,0,1704,1074,2778,721,806,194808,2003,97.3000030517578,2778,194808,1.399999976158142,1026.199951171875,346,38,1026.199951171875,1149,.8999999761581421,60029547054,16095000,0,0,0,12000000,0,0,28095000,63275325000,17000000,0,0,0,13500000,0,0,30500000,28095000,10457,2686.7,28095000,60029547054,0,26941000,28670000,28095000,2.2,4686,3781,905,301,178,170,799,6134,4405,3534,871,294,193,153,941,5986,0,92969,710,408,103,78,128,1427,7580,8517,2029,1219,2171,21516,0,0,2902,2510,2145,37,179,541,498,87,497,0,0,16097,4686,3.400000095367432,92969,4686,19.799999237060547,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,56,8,5,1,2,0,0,1,964,2.5999999046325684,2,0,964,2.0999999046325684,61,2,1,20.299999237060547
2022,62,광주교육대학교,대학,국립,광주,C그룹,191419,29567,220986,289483,35700,325183,0,26,14364,0,26,14364,40,9,49,5971,1265,7236,6587,0,325183,1842,176.5,7236,325183,2.299999952316284,712,154,20,712,1741,.4000000059604645,5369496000,11178500,0,0,0,0,0,0,11178500,5688670000,11700000,0,0,0,0,0,0,11700000,11178500,69,162007.2,11178500,5369496000,.2,11501190,11033500,11178500,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,4041,498,0,79,396,3,976,4798,0,1693,118203,78,124772,0,0,50,168,293,114,1,17,7,33,581,0,0,4798,0,0,4041,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0,0,160,6.300000190734863,1,0,160,6.300000190734863,3,1,0,3
2022,63,광주대학교,대학,사립,광주,B그룹,302661,61389,364050,531964,106755,638719,13,12,115835,3,28,115835,220,21,241,24968,2515,27483,15087,0,638719,7146,89.4000015258789,27483,638719,4.5,2362.199951171875,673,51,2362.199951171875,3073,.800000011920929,138731446533,231126360,87588620,2996330,468316610,185610130,0,16425000,992063050,118424567000,331000000,92000000,3000000,503000000,190000000,0,17000000,1136000000,992063050,9095,109077.9,992063050,138731446533,.7,926212660,962695850,992063050,3.5,7304,6368,936,279,428,324,259,8594,7064,6178,886,279,450,319,258,8370,0,65137,1462,207,170,178,43,2060,10435,2219,3472,2151,3439,21716,0,0,120,962,250,87,111,278,29,4,64,5,2616,12654,7304,1.7000000476837158,65137,7304,8.899999618530273,2,2,0,1,5,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,2,8,0,1,11,0,0,0,0,0,2,8,0,1,11,366,67,228,46,4,1,6,0,9807,1,4,6,9807,1,594,5,6,54
2022,64,광주보건대학교,전문대학,사립,광주,B그룹,107032,5832,112864,194727,10729,205456,2,2,15039,2,6,15039,28,6,34,1577,27,1604,1186,5902,205456,3673,55.900001525878906,1604,205456,.800000011920929,0,0,0,0,2280,0,123817103155,433394493,5176000,6357000,219281625,398659254,0,20093000,1082961372,90461736000,646900000,5500000,10000000,281500000,254860000,0,12856000,1211616000,1082961372,8729,124064.8,1082961372,123817103155,.9,1009786105,990923808,1082961372,3.7,9117,8526,591,296,494,338,569,10814,8786,8203,583,291,499,325,322,10223,0,132131,1793,118,237,164,141,2453,20534,893,5062,3095,1710,31294,0,0,918,1509,179,56,38,124,1,55,653,0,0,21427,9117,2.400000095367432,132131,9117,14.5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,104,14,7,2,2,0,0,0,94,21.299999237060547,2,0,94,21.299999237060547,111,2,0,55.5
2022,65,광주여자대학교,대학,사립,광주,C그룹,180568,38037,218605,278026,46122,324148,18,14,143983,1,33,143983,72,0,72,8318,1160,9478,6998,13896,324148,3983,81.4000015258789,9478,324148,3,8287.7998046875,481,31,8287.7998046875,227,36.5,110441444687,112915100,34030690,55374770,509035086,223301344,0,24700000,959356990,100950164000,75000000,33000000,5500000,66405420,56567580,0,0,236473000,959356990,7304,131346.8,959356990,110441444687,.9,890323630,763644936,959356990,5.7,18425,15264,3161,685,1131,489,4361,25091,18017,14562,3455,668,1217,480,3879,24261,0,217890,3490,951,432,272,201,5346,22238,9665,10013,4290,64678,110884,0,0,2177,4022,1041,310,279,420,149,324,2027,7,5310,31903,18425,1.7000000476837158,217890,18425,11.800000190734863,0,3,0,2,5,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,3,0,11,14,0,0,0,0,0,0,3,0,11,14,61,4,0,0,3,2,0,9,2020,4.5,3,0,2020,1.5,61,7,10,3.5999999046325684
2022,66,구미대학교,전문대학,사립,경북,A그룹,51722,481,52203,205284,2846,208130,1,1,1711,0,2,1711,78,0,78,3545,212,3757,2965,0,208130,5163,40.29999923706055,3757,208130,1.7999999523162842,369.5,62,5,369.5,600,.6000000238418579,108778819412,275000000,27399720,5000000,437263780,228908510,0,23700450,997272460,92994534000,275000000,29180000,5000000,360000000,160000000,0,0,829180000,997272460,9117,109386,997272460,108778819412,.9,963195940,993208040,997272460,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,0,2,4,143,13,343,71,2,2,0,0,1795,2,2,0,1795,1.100000023841858,486,4,0,121.5
2022,67,구세군사관대학원대학교,대학원대학,사립,경기,-,24750,2024,26774,24750,2024,26774,1,0,0,0,1,0,46,4,50,301,86,387,223,0,26774,30,892.5,387,26774,1.5,3509.10009765625,1066,45,3509.10009765625,2693,1.2999999523162842,233898143599,403026334,34673666,1925850,696451612,403825073,0,104159465,1644062000,326378192000,409700000,38000000,500000,722500000,415000000,0,106000000,1691700000,1644062000,18425,89230,1644062000,233898143599,.7,1780000000,1441547000,1644062000,-2.5,251,0,251,14,21,16,0,302,282,0,282,14,19,17,0,332,0,280,0,22,8,1,3,34,0,227,46,2,5,280,0,0,16,112,0,286,0,14,1,2,70,0,0,227,251,.8999999761581421,280,251,1.100000023841858,1,3,0,0,4,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,1,6,0,1,8,0,0,0,0,0,1,6,0,1,8,411.5,85,743,130,4,0,3,1,6776,1,4,3,6776,1,1154.5,6,4,115.5
2022,68,국군간호사관학교,기타,기타,대전,-,56359,3188,59547,62284,3469,65753,12,19,57325,0,31,57325,176,6,182,2557,794,3351,2650,3150,65753,0,0,3351,65753,5.400000095367432,2302,566,17,2302,2039,1.100000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236,3236,0,107,197,57,31,3628,3107,3107,0,102,202,51,0,3462,0,16793,372,0,146,165,8,691,2726,0,460,430,115,3731,0,0,135,15,0,0,0,0,0,0,0,1,684,2726,3236,.800000011920929,16793,3236,5.199999809265137,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,3,0,0,3,38,6,35.5,5,3,0,0,0,3639,.800000011920929,3,0,3639,.800000011920929,73.5,3,0,24.5
2022,69,국립강릉원주대학교,대학,국립,강원,B그룹,360899,111126,472025,644276,141992,786268,22,22,17562,3,47,17562,541,14,555,11586,2777,14363,13431,80079,786268,8202,95.9000015258789,14363,786268,1.899999976158142,839.5,301,2,839.5,1440,.6000000238418579,2637003634,1774790,0,2679600,12607000,0,0,0,17061390,2576979000,4000000,0,2679600,16300000,0,0,0,22979600,17061390,251,67973.7,17061390,2637003634,.6,15223320,13237210,17061390,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,12.5,3,47,9,2,0,0,0,227,8.800000190734863,2,0,227,8.800000190734863,59.5,1,1,29.799999237060547
2022,106,능인대학원대학교,대학원대학,사립,경기,-,4586,249,4835,5907,679,6586,15,0,0,0,15,0,21,0,21,37,266,303,265,0,6586,58,113.5999984741211,303,6586,4.800000190734863,4277,675,89,4277,5101,.800000011920929,34775840055,42678120,6600000,0,9243000,2502869,0,2000000,63023989,30502152000,48306000,0,0,9460000,2800000,0,2000000,62566000,63023989,3236,19475.9,63023989,34775840055,.2,73713245,75128837,63023989,-7.1,230,0,230,7,6,18,0,261,180,0,180,7,5,19,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,27.5,5,8,2,0,0,1,0,600,1.2999999523162842,0,1,600,1.7000000476837158,35.5,0,1,35.5
2022,107,단국대학교,대학,사립,경기,A그룹,1009198,294232,1303430,1548822,479629,2028451,24,21,90076,4,49,90076,1064,119,1183,28503,7263,35766,28796,27484,2028451,26348,77,35766,2028451,1.7999999523162842,367,120,62,367,1307,.3000000119209289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3221,3221,0,16,116,35,300,3688,3356,3356,0,17,133,37,300,3843,0,1745,84,0,0,2,0,86,243,0,0,6,0,249,0,0,0,0,0,0,0,0,0,4,40,0,0,243,3221,.1000000014901161,1745,3221,.5,0,2,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,0,2,4,146,28,4,1,2,1,0,1,2693,1.2000000476837158,2,0,2693,.699999988079071,150,3,0,50
2022,108,대경대학교,전문대학,사립,경북,B그룹,54975,4495,59470,153630,4893,158523,6,9,27727,2,17,27727,58,1,59,4083,305,4388,1853,0,158523,3858,41.09999847412109,4388,158523,2.799999952316284,2433.800048828125,912,21,2433.800048828125,3434,.699999988079071,-917319678,0,0,0,0,0,0,0,0,-320821139,0,0,0,0,0,0,0,0,0,230,0,0,-917319678,0,0,0,0,0,63,0,63,4,16,9,50,142,85,0,85,4,23,9,50,171,0,35,0,26,1,3,20,50,0,68,1,3,39,111,0,0,8,9,5,0,0,0,0,1,14,2,12,68,63,1.100000023841858,35,63,.6000000238418579,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,42.5,5,0,1,0,0,2039,.4000000059604645,0,0,2039,0,42.5,1,2,14.199999809265137
2022,109,대구가톨릭대학교,대학,사립,경북,A그룹,551511,267100,818611,983215,369913,1353128,46,31,78441,0,77,78441,577,61,638,19619,1762,21381,14355,67595,1353128,13094,103.3000030517578,21381,1353128,1.600000023841858,15937,1845,85,15937,9739,1.600000023841858,19204153296,0,0,0,0,0,0,0,0,21369043000,30000001,0,0,0,10000000,0,10000000,50000001,0,3221,0,0,19204153296,0,8664470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,1,2,0,7,4,0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,27,5,17,3,1,1,0,0,1440,1.2999999523162842,1,0,1440,.699999988079071,44,2,0,22
2022,110,대구경북과학기술원,대학,국립,대구,C그룹,72175,166654,238829,80428,168092,248520,39,23,440338,2,64,440338,0,0,0,103011,2658,105669,104661,0,248520,1520,163.5,105669,248520,74,445.7000122070313,90,14,445.7000122070313,399,1.100000023841858,8783596316,0,2770200,0,0,0,0,0,2770200,3224630000,2500000,2700000,0,0,0,0,0,5200000,2770200,63,43971.4,2770200,8783596316,0,6573300,3045290,2770200,-31.4,1156,1156,0,32,26,30,49,1293,1149,1149,0,32,25,32,41,1279,0,20028,802,0,11,8,15,836,9392,0,183,91,157,9823,0,0,312,32,16,2,0,0,0,0,0,1,163,9392,1156,8.100000381469727,20028,1156,17.299999237060547,0,2,0,0,2,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,6,0,1,7,0,0,0,0,0,0,6,0,1,7,244,51,291,61,2,0,4,1,5101,1.100000023841858,2,4,5101,1.2000000476837158,535,2,4,89.19999694824219
2022,111,대구공업대학교,전문대학,사립,대구,C그룹,71356,2275,73631,109122,3332,112454,0,0,14283,2,2,14283,90,0,90,1724,259,1983,1983,0,112454,1639,68.5999984741211,1983,112454,1.7999999523162842,399,57,5,399,34,11.699999809265137,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,5000000,0,0,0,0,0,0,554000,71400,0,-93.6,1880,1880,0,50,126,71,0,2127,1741,1741,0,49,130,59,0,1979,0,1862,58,0,3,9,0,70,1715,0,19,57,0,1791,0,0,52,18,0,0,0,0,0,0,0,0,0,1715,1880,.8999999761581421,1862,1880,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,123,23,0,0,1,0,1307,.6000000238418579,0,1,1307,.800000011920929,123,1,0,123
2022,112,대구과학대학교,전문대학,사립,대구,A그룹,104446,3302,107748,158152,3823,161975,2,1,16102,0,3,16102,30,0,30,4172,14,4186,3809,0,161975,4006,40.400001525878906,4186,161975,2.700000047683716,31922.19921875,3978,207,31922.19921875,26277,1.2000000476837158,10719653766,20002000,0,0,8467000,2674186,0,0,31143186,10841671000,19500000,0,500000,9400000,3100000,0,0,32500000,31143186,1156,26940.5,31143186,10719653766,.3,25698774,25907049,31143186,10.5,3314,3209,105,144,163,74,0,3695,3073,2933,140,139,166,82,0,3460,0,1768,448,21,57,240,42,808,2722,88,289,869,183,4151,0,0,14,3,3,5,1,8,0,0,0,0,0,2810,3314,.800000011920929,1768,3314,.5,0,2,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,3,0,1,4,137,25,75,14,2,1,1,0,3434,1,2,1,3434,.8999999761581421,212,3,1,53
2022,113,대구교육대학교,대학,국립,대구,C그룹,150872,13080,163952,315020,23639,338659,17,13,67893,0,30,67893,486,58,544,8169,189,8358,4144,0,338659,2486,136.1999969482422,8358,338659,2.5,1176,365,36,1176,3767,.3000000119209289,18249198159,36975460,1425800,1718640,3060000,2528000,0,0,45707900,20711225750,25000000,1500000,2000000,3400000,3100000,0,12500000,47500000,45707900,1880,24312.7,45707900,18249198159,.3,48629420,41200000,45707900,-2.2,2294,2294,0,16,119,44,4541,7014,2280,2280,0,19,129,42,5332,7802,0,825,69,0,4,5,32,110,359,0,19,18,192,588,0,0,0,0,0,0,0,0,0,0,0,0,0,359,2294,.2000000029802322,825,2294,.4000000059604645,0,3,0,0,3,0,0,0,0,0,0,8,0,2,10,0,0,0,0,0,0,11,0,2,13,0,0,0,0,0,0,11,0,2,13,92.5,21,296,63,3,0,8,2,9739,1.100000023841858,3,8,9739,1.100000023841858,388.5,3,12,25.89999961853028
2022,114,대구대학교,대학,사립,경북,A그룹,563440,234072,797512,1179100,395352,1574452,20,17,83856,2,39,83856,887,12,899,16952,8873,25825,17364,5149,1574452,17749,88.69999694824219,25825,1574452,1.7000000476837158,19816.19921875,2125,182,19816.19921875,12663,1.600000023841858,37424867011,49453520,500000,510300,57000000,6376992,0,65555111,179395923,37920172000,72280000,600000,0,0,0,0,0,72880000,179395923,3314,54132.7,179395923,37424867011,.5,67443060,79936622,179395923,71.5,285,266,19,18,40,33,2,378,227,210,17,15,32,35,6,315,0,23254,105,13,9,11,7,145,964,159,90,57,27,1297,0,0,9,253,187,0,0,2,1,3,94,0,0,1123,285,3.900000095367432,23254,285,81.5999984741211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,53,6,0,0,0,0,1,0,399,2,0,1,399,2.5,53,0,1,53
2022,115,대구미래대학교,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11833,143,75,11833,1664,7.099999904632568,12229093905,2999000,0,0,0,2502000,0,0,5501000,10478311000,3000000,0,0,0,2502000,0,0,5502000,5501000,2294,2398,5501000,12229093905,0,5454310,5501000,5501000,.4,593,593,0,18,12,23,0,646,600,600,0,19,13,21,0,653,0,8530,150,0,10,6,0,166,693,0,135,62,0,890,0,0,65,50,0,0,0,0,0,7,21,0,0,693,593,1.2000000476837158,8530,593,14.399999618530272,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,61,6,0,1,0,0,34,23.5,0,0,34,0,61,0,1,61
2022,116,대구보건대학교,전문대학,사립,대구,A그룹,101804,17636,119440,233931,21437,255368,4,4,29147,0,8,29147,101,10,111,7682,0,7682,4440,0,255368,6672,38.29999923706055,7682,255368,3.0999999046325684,1944.0999755859373,272,22,1944.0999755859373,1475,1.2999999523162842,9609346440,15512530,2249700,0,0,18029000,0,0,35791230,9644431000,20000000,10000000,0,0,7000000,0,0,37000000,35791230,285,125583.3,35791230,9609346440,.4,43427490,52970070,35791230,-5.2,2920,2803,117,130,93,101,21,3265,2693,2574,119,120,87,86,16,3002,0,8509,236,1,31,33,7,308,9113,9,741,582,33,10478,0,0,5,3,0,3,2,8,1,7,211,10,450,9122,2920,3.0999999046325684,8509,2920,2.900000095367432,5,10,1,8,24,0,0,0,0,0,0,4,0,2,6,0,0,0,0,0,5,14,1,10,30,0,0,0,0,0,5,14,1,10,30,308.5,30,264,54,16,8,4,2,26277,1,16,4,26277,.800000011920929,572.5,26,6,17.899999618530273
2022,117,대구사이버대학교,대학,사립,경북,C그룹,16849,0,16849,17680,0,17680,5,0,16849,0,5,16849,0,0,0,217,0,217,170,0,17680,4365,4.099999904632568,217,17680,1.2000000476837158,6357.10009765625,1218,57,6357.10009765625,4113,1.5,4953883807,15058040,380000,435900,10880000,2670905,0,0,29424845,5223815000,14500000,200000,500000,8800000,0,0,0,24000000,29424845,593,49620.3,29424845,4953883807,.6,23314000,28680999,29424845,12.8,2575,2575,0,79,159,84,2,2899,2039,2039,0,75,152,66,6,2338,0,924,43,0,23,28,6,100,329,0,208,160,4762,5459,0,0,7,230,9,2,0,1,0,0,0,1,271,329,2575,.1000000014901161,924,2575,.4000000059604645,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,19.5,5,48,14,2,0,0,0,3767,.5,2,0,3767,.5,67.5,2,0,33.79999923706055
2022,118,대구예술대학교,대학,사립,경북,C그룹,50333,1156,51489,120815,1933,122748,0,0,14613,0,0,14613,84,2,86,311,114,425,277,0,122748,782,157,425,122748,.3000000119209289,8369.2001953125,1206,70,8369.2001953125,2478,3.400000095367432,31944605641,35043590,7242000,0,52284000,38186563,0,0,132756153,31820359813,81190000,6500000,0,54208000,30392000,0,0,172290000,132756153,2920,45464.4,132756153,31944605641,.4,183786724,176414376,132756153,-14.4,1428,1428,0,46,72,49,0,1595,1440,1440,0,47,81,46,0,1614,0,78230,148,0,13,17,3,181,1094,0,216,255,15,1580,0,0,10,33,0,0,0,0,0,0,0,0,0,1094,1428,.800000011920929,78230,1428,54.79999923706055,0,7,0,0,7,0,1,0,1,2,0,10,0,0,10,0,0,0,0,0,0,17,0,0,17,0,1,0,1,2,0,18,0,1,19,437.5,131,850,188,8,1,10,0,12663,1.2999999523162842,8,10,12663,1.399999976158142,1287.5,9,10,67.80000305175781
2022,119,대구외국어대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22444,3144,211,22444,17402,1.2999999523162842,51033689505,4327740,0,0,3910000,6186000,0,11190320,25614060,31511139000,6200000,500000,0,4000000,6200000,0,7604000,24504000,25614060,2575,9947.2,25614060,51033689505,.1,104099330,46905400,25614060,-50.2,5095,4821,274,187,172,106,562,6122,5101,4841,260,176,188,103,930,6498,0,39766,1046,87,85,73,120,1411,13834,2107,1203,942,1154,19240,0,0,375,623,279,78,167,50,20,62,455,0,0,15941,5095,3.0999999046325684,39766,5095,7.800000190734863,0,2,0,2,4,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,0,4,0,3,7,83.5,19,7.5,2,2,2,2,1,1664,3.400000095367432,2,2,1664,2.400000095367432,91,5,0,18.200000762939453
2022,120,대구한의대학교,대학,사립,경북,B그룹,268871,95587,364458,510123,151250,661373,19,18,103274,2,39,103274,247,25,272,17352,1599,18951,16401,19,661373,6872,96.1999969482422,18951,661373,2.900000095367432,0,0,0,0,0,0,14048810343,15357790,487000,0,4564000,2566541,0,0,22975331,14848136428,18400000,800000,1000000,4750000,2750000,0,1157600,28857600,22975331,1428,16089.2,22975331,14048810343,.2,15916128,25158805,22975331,24.7,1535,1535,0,58,99,20,0,1712,1307,1307,0,46,82,15,0,1450,0,1712,14,0,43,20,20,97,527,0,2856,1257,948,5588,0,0,2,3,0,0,0,0,0,2,22,0,0,527,1535,.3000000119209289,1712,1535,1.100000023841858,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,29.5,6,1,0,0,0,1475,.699999988079071,1,0,1475,.699999988079071,29.5,1,0,29.5
2022,121,대덕대학교,전문대학,사립,대전,C그룹,80493,688,81181,190285,914,191199,4,6,100118,2,12,100118,59,1,60,3862,7,3869,2516,0,191199,2837,67.4000015258789,3869,191199,2.0999999046325684,3918,925,31,3918,6650,.6000000238418579,61690575892,135438950,4694320,1299840,71108000,60298820,0,12160000,284999930,60078000000,123350050,4760000,1500000,73273150,84956800,0,12160000,300000000,284999930,5095,55937.2,284999930,61690575892,.5,304975975,304084266,284999930,-3.3,3553,3147,406,124,135,77,0,3889,3434,3047,387,118,159,85,0,3796,0,3751,382,17,38,42,0,479,5469,205,557,389,6,6626,0,0,8,23,0,2,0,48,0,8,168,2,763,5674,3553,1.600000023841858,3751,3553,1.100000023841858,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,65.5,13,27,5,2,0,0,0,4113,.5,2,0,4113,.5,92.5,2,0,46.29999923706055
2022,122,대동대학교,전문대학,사립,부산,C그룹,49814,1053,50867,54641,1125,55766,12,8,63527,0,20,63527,50,1,51,859,90,949,810,0,55766,1494,37.29999923706055,949,55766,1.7000000476837158,12.600000381469728,0,0,12.600000381469728,4663,0,9651497030,0,0,0,0,0,0,0,0,9381422000,8000000,1300000,4000000,2000000,2000000,0,7500000,24800000,0,1535,0,0,9651497030,0,14047000,6425000,0,-77.1,9872,9332,540,332,346,203,998,11751,9739,9208,531,327,375,202,0,10643,0,5390,741,32,61,86,34,954,17237,235,923,850,234,19479,0,0,273,295,796,177,191,52,216,8,207,6,438,17472,9872,1.7999999523162842,5390,9872,.5,2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,0,0,0,0,0,2,2,0,1,5,368,33,411,78,4,1,0,0,2478,1.899999976158142,4,0,2478,1.600000023841858,779,6,0,129.8000030517578
