Year,ID,SchName,SchType,FoundType,Region,UnivScale,VolunteerUserCnt_VolunteerTC_PrevYear_StCount,VolunteerUserCnt_VolunteerTC_PrevYear_Undergrad,VolunteerUserCnt_VolunteerTC_PrevYear_GradSt,VolunteerUserCnt_VolunteerTC_PrevYear_FullFaculty,VolunteerUserCnt_VolunteerTC_PrevYear_PartFaculty,VolunteerUserCnt_VolunteerTC_PrevYear_Staff,VolunteerUserCnt_VolunteerTC_PrevYear_Other,VolunteerUserCnt_VolunteerTC_PrevYear_TotalSum,VolunteerUserCnt_VolunteerTC_CurrYear_StCount,VolunteerUserCnt_VolunteerTC_CurrYear_Undergrad,VolunteerUserCnt_VolunteerTC_CurrYear_GradSt,VolunteerUserCnt_VolunteerTC_CurrYear_FullFaculty,VolunteerUserCnt_VolunteerTC_CurrYear_PartFaculty,VolunteerUserCnt_VolunteerTC_CurrYear_Staff,VolunteerUserCnt_VolunteerTC_CurrYear_Other,VolunteerUserCnt_VolunteerTC_CurrYear_TotalSum,VolunteerUserCnt_DeptCnt,VolunteerUserCnt_UserCnt_LibUserCnt,LoanStatus_LoanUserCnt_Undergrad,LoanStatus_LoanUserCnt_GradSt,LoanStatus_LoanUserCnt_Faculty,LoanStatus_LoanUserCnt_Staff,LoanStatus_LoanUserCnt_Other,LoanStatus_LoanUserCnt_TotalSum,LoanStatus_LoanBookCnt_Undergrad,LoanStatus_LoanBookCnt_GradSt,LoanStatus_LoanBookCnt_Faculty,LoanStatus_LoanBookCnt_Staff,LoanStatus_LoanBookCnt_Other,LoanStatus_LoanBookCnt_TotalSum,RefCollab_RefBefore2010_Request,RefCollab_RefBefore2010_Provided,RefCollab_RefAfter2010_Consultation,RefCollab_RefAfter2010_Phone,RefCollab_RefAfter2010_Online,RefCollab_RefLoan_Request,RefCollab_RefLoan_Provided,RefCollab_RefCopy_Request,RefCollab_RefCopy_Provided,UserEdu_OnsiteEduUser_EduCount,UserEdu_OnsiteEduUser_EduPartCnt,UserEdu_RemoteEduUser_EduCount,UserEdu_RemoteEduUser_EduPartCnt,LoanPerSt_LoanBookCnt,LoanPerSt_StCountPrev,LoanPerSt_LoanPerSt,VisitPerSt_VisitCnt,VisitPerSt_StCountPrev,VisitPerSt_VisitPerSt
2021,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,80,80,0,8,6,28,192,314,97,97,0,15,4,34,245,395,0,4309,2,0,1,6,5,14,2,0,1,32,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,0.0,4309,80,53.900001525878906
2021,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,277,277,0,16,24,47,0,364,258,258,0,47,32,61,0,398,0,40,26,0,6,5,0,37,30,0,2,12,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,30,277,0.1000000014901161,40,277,0.1000000014901161
2021,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,888,888,0,57,50,37,200,1232,767,767,0,96,46,47,200,1156,0,2200,27,0,3,1,0,31,63,0,14,4,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,63,888,0.1000000014901161,2200,888,2.5
2021,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,519,519,0,27,26,28,0,600,493,493,0,52,23,37,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0.0,0,519,0.0
2021,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,729,729,0,37,33,27,0,826,730,730,0,65,31,41,0,867,0,826,24,0,12,2,0,38,69,0,54,3,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,69,729,0.1000000014901161,826,729,1.100000023841858
2021,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,226,226,0,19,11,24,0,280,187,187,0,27,11,25,10,260,0,10,0,0,0,5,0,5,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0.0,10,226,0.0
2021,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,847,847,0,41,56,44,0,988,832,832,0,89,44,49,0,1014,0,1420,84,0,2,4,0,90,190,0,4,8,0,202,0,0,0,0,0,0,0,0,0,0,0,1,19,190,847,0.2000000029802322,1420,847,1.7000000476837158
2021,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,18,18,0,5,3,25,328,379,21,21,0,7,2,33,362,425,0,4309,0,0,1,8,6,15,0,0,2,19,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0,4309,18,239.3999938964844
2021,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,137,137,0,11,9,28,0,185,118,118,0,20,9,43,0,190,0,12,6,0,2,4,0,12,12,0,5,13,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,12,137,0.1000000014901161,12,137,0.1000000014901161
2021,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,236,236,0,16,19,27,0,298,200,200,0,30,13,35,0,278,0,100,70,0,3,10,0,83,111,0,19,21,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,111,236,0.5,100,236,0.4000000059604645
2021,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,486,486,0,29,26,26,68,635,417,417,0,44,17,32,635,1145,0,121,23,0,7,0,0,30,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,95,0,0,30,486,0.1000000014901161,121,486,0.2000000029802322
2021,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,530,530,0,34,51,31,0,646,489,489,0,63,26,45,0,623,0,200,39,0,24,15,0,78,40,0,20,18,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,40,530,0.1000000014901161,200,530,0.4000000059604645
2021,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,706,706,0,37,45,48,0,836,540,540,0,62,28,52,1,683,0,470,309,0,59,102,0,470,309,0,59,102,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,309,706,0.4000000059604645,470,706,0.699999988079071
2021,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,217,217,0,28,20,27,0,292,172,172,0,46,23,32,0,273,0,0,18,0,0,3,0,21,38,0,0,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,38,217,0.2000000029802322,0,217,0.0
2021,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,54,54,0,5,5,24,0,88,41,41,0,8,5,30,0,84,0,5,3,0,1,1,0,5,12,0,2,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54,0.2000000029802322,5,54,0.1000000014901161
2021,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,873,873,0,41,50,28,0,992,840,840,0,76,37,46,0,999,0,58,0,0,5,14,0,19,0,0,9,18,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0.0,58,873,0.1000000014901161
2021,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,722,722,0,30,50,29,0,831,696,696,0,68,41,47,0,852,0,4318,31,0,9,3,0,43,99,0,20,24,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,99,722,0.1000000014901161,4318,722,6.0
2021,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,1497,1497,0,67,82,55,0,1701,1379,1379,0,139,81,72,0,1671,0,7230,189,0,14,8,0,211,750,0,157,108,3,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1497,0.5,7230,1497,4.800000190734863
2021,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,390,390,0,33,15,33,0,471,404,404,0,49,13,40,0,506,0,0,15,0,5,7,0,27,17,0,6,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,17,390,0.0,0,390,0.0
2021,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,700,700,0,30,46,31,0,807,583,583,0,72,40,39,0,734,0,58,20,0,0,6,0,26,43,0,0,15,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,43,700,0.1000000014901161,58,700,0.1000000014901161
2021,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,539,539,0,23,31,27,0,620,454,454,0,43,21,38,0,556,0,6,2,0,0,4,0,6,3,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,539,0.0,6,539,0.0
2021,427,한국학대학원,대학원대학,국립,경기,-,269,0,269,49,7,9,0,334,262,0,262,53,4,10,0,329,0,10000,0,269,56,9,0,334,0,12226,1966,3372,0,17564,0,0,1993,5725,632,272,288,110,107,0,0,0,0,12226,269,45.400001525878906,10000,269,37.20000076293945
2021,428,한국항공대학교,대학,사립,경기,C그룹,4445,3963,482,168,109,243,284,5249,4405,3816,589,172,120,254,175,5126,0,15440,623,138,47,76,43,927,2877,1042,486,1006,675,6086,0,0,123,755,16,64,4,68,5,0,0,26,324,3919,4445,0.8999999761581421,15440,4445,3.5
2021,429,한남대학교,대학,사립,대전,A그룹,12164,11091,1073,423,582,227,2225,15621,11959,10858,1101,452,576,229,741,13957,0,113067,2020,296,233,64,324,2937,25108,4097,5006,1422,5029,40662,0,0,1922,422,192,169,156,184,90,1,5,3,115,29205,12164,2.400000095367432,113067,12164,9.300000190734863
2021,430,한동대학교,대학,사립,경북,C그룹,4275,3889,386,158,197,151,6,4787,4352,3955,397,149,228,161,0,4890,0,285022,2489,250,164,139,838,3880,22391,2695,3156,2413,3664,34319,0,0,376,469,311,0,0,151,10,0,0,15,57,25086,4275,5.900000095367432,285022,4275,66.69999694824219
2021,431,한라대학교,대학,사립,강원,C그룹,3771,3730,41,126,117,82,8,4104,3448,3420,28,132,124,95,0,3799,0,42057,134,3,35,60,0,232,557,3,369,673,1168,2770,0,0,21,51,12,2,3,7,0,0,0,1,340,560,3771,0.1000000014901161,42057,3771,11.199999809265137
2021,432,한려대학교,대학,사립,전남,C그룹,402,373,29,41,15,15,0,473,406,353,53,36,22,14,0,478,0,475,27,0,0,0,0,27,66,0,0,0,0,66,0,0,0,6,0,0,0,0,0,0,0,0,0,66,402,0.2000000029802322,475,402,1.2000000476837158
2021,433,한림국제대학원대학교,대학원대학,사립,서울,-,253,0,253,15,70,13,0,351,245,0,245,102,90,12,0,449,0,100,0,5,6,5,0,16,0,8,16,10,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,8,253,0.0,100,253,0.4000000059604645
2021,434,한림대학교,대학,사립,강원,B그룹,8508,7800,708,773,490,210,2524,12505,8500,7806,694,759,553,287,2417,12516,0,198531,2514,258,362,162,323,3619,18265,2723,8812,2911,15763,48474,0,0,414,151,81,98,226,406,161,1,14,28,959,20988,8508,2.5,198531,8508,23.299999237060547
2021,435,한림성심대학교,전문대학,사립,강원,B그룹,3012,3012,0,79,184,49,1283,4607,2780,2780,0,263,182,66,1596,4887,0,31250,425,0,42,40,5,512,12049,0,728,1307,896,14980,0,0,0,0,43,6,4,7,0,0,0,0,0,12049,3012,4.0,31250,3012,10.399999618530272
2021,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,437,한반도국제대학원대학교,대학원대학,사립,서울,-,62,0,62,5,5,2,0,74,73,0,73,10,6,4,0,93,0,140,0,28,0,0,21,49,0,164,0,0,80,244,0,0,20,14,14,0,0,0,0,2,40,0,0,164,62,2.5999999046325684,140,62,2.299999952316284
2021,438,한북대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,439,한서대학교,대학,사립,충남,B그룹,7456,6934,522,269,218,171,133,8247,7300,6809,491,273,223,106,52,7954,0,11907,303,18,42,51,1,415,6170,405,1324,1008,433,9340,0,0,98,167,25,21,25,16,8,1,20,2,381,6575,7456,0.8999999761581421,11907,7456,1.600000023841858
2021,440,한성대학교,대학,사립,서울,B그룹,7443,6567,876,262,374,201,1664,9944,7478,6610,868,263,403,265,1323,9732,0,31833,1978,173,294,100,361,2906,24767,4996,4807,3739,5523,43832,0,0,1371,158,478,48,238,158,39,3,85,35,2890,29763,7443,4.0,31833,7443,4.300000190734863
2021,441,한세대학교,대학,사립,경기,C그룹,3405,2624,781,126,334,83,244,4192,3255,2561,694,121,335,85,245,4041,0,13081,198,83,23,32,21,357,1424,747,339,545,729,3784,0,0,32,143,121,34,7,30,7,0,0,10,160,2171,3405,0.6000000238418579,13081,3405,3.799999952316284
2021,442,한신대학교,대학,사립,경기,B그룹,5623,5267,356,178,266,126,629,6822,5776,5410,366,190,238,151,505,6860,0,35936,638,202,184,98,69,1191,4608,3920,4575,1785,9187,24075,0,0,14,24,145,24,133,133,152,2,79,28,424,8528,5623,1.5,35936,5623,6.400000095367432
2021,443,한양대학교,대학,사립,서울,A그룹,22628,15709,6919,1063,2063,588,23147,49489,23581,15800,7781,1067,2123,714,25952,53437,0,841451,5688,3373,660,571,608,10900,78329,47287,16339,10467,14762,167184,0,0,2547,13405,2041,321,287,575,1151,6,62,70,4585,125616,22628,5.599999904632568,841451,22628,37.20000076293945
2021,444,한양대학교(ERICA),대학,사립,경기,A그룹,10462,9176,1286,377,860,235,233,12167,11052,9480,1572,383,946,282,185,12848,0,210027,2765,690,277,277,121,4130,35866,11198,6996,4471,4287,62818,0,0,684,2776,169,2636,7725,125,270,3,61,314,2299,47064,10462,4.5,210027,10462,20.100000381469727
2021,445,한양여자대학교,전문대학,사립,서울,A그룹,6680,6680,0,179,440,89,32,7420,6627,6627,0,627,449,93,22,7818,0,4223,437,0,78,63,22,600,16106,0,1712,1527,263,19608,0,0,204,275,68,0,0,8,1,7,22,23,686,16106,6680,2.400000095367432,4223,6680,0.6000000238418579
2021,446,한영대학교,전문대학,사립,전남,C그룹,1372,1372,0,39,90,28,69,1598,1392,1392,0,113,74,29,0,1608,0,2912,214,0,12,8,0,234,981,0,135,62,0,1178,0,0,284,196,0,0,0,0,0,2,20,4,733,981,1372,0.699999988079071,2912,1372,2.0999999046325684
2021,447,한일장신대학교,대학,사립,전북,C그룹,1274,909,365,46,75,28,90,1513,1115,856,259,44,84,29,94,1366,0,46186,374,396,93,79,82,1024,1155,1818,345,244,4494,8056,0,0,59,30,11,28,43,31,16,0,0,1,23,2973,1274,2.299999952316284,46186,1274,36.29999923706055
2021,448,한중대학교,대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,449,합동신학대학원대학교,대학원대학,사립,경기,-,312,0,312,19,22,16,3155,3524,295,0,295,45,27,15,3306,3688,0,19450,0,244,34,12,237,527,0,10836,954,354,6093,18237,0,0,201,491,354,27,28,44,8,1,62,0,0,10836,312,34.70000076293945,19450,312,62.29999923706055
2021,450,해군사관학교,기타,기타,경남,-,0,0,0,0,0,0,948,948,0,0,0,0,0,0,953,953,0,26025,479,0,82,436,110,1107,3617,0,2406,6213,328865,341101,0,0,0,0,0,210,3,86,1,2,5,0,0,3617,0,0.0,26025,0,0.0
2021,451,협성대학교,대학,사립,경기,C그룹,4562,4152,410,145,200,77,271,5255,4550,4180,370,155,189,88,221,5203,0,56864,229,68,43,20,43,403,3669,831,538,478,339,5855,0,0,520,987,146,6,15,103,3,0,0,31,1004,4500,4562,1.0,56864,4562,12.5
2021,452,혜전대학교,전문대학,사립,충남,B그룹,2635,2635,0,78,175,54,53,2995,2451,2451,0,243,168,55,55,2972,0,83553,340,0,28,33,2,403,3365,0,563,522,13,4463,0,0,693,339,0,0,0,5,0,0,0,0,0,3365,2635,1.2999999523162842,83553,2635,31.700000762939453
2021,453,호남대학교,대학,사립,광주,B그룹,7789,7074,715,273,118,112,984,9276,7786,6890,896,292,109,122,832,9141,0,14214,402,58,116,78,59,713,14375,2145,1952,1892,752,21116,0,0,189,247,17,28,92,217,12,9,325,3,170,16520,7789,2.0999999046325684,14214,7789,1.7999999523162842
2021,454,호남신학대학교,대학,사립,광주,C그룹,954,526,428,37,67,15,259,1332,851,490,361,36,63,15,252,1217,0,15617,102,169,26,4,22,323,1271,2887,370,97,234,4859,0,0,30,40,0,0,0,6,3,1,21,27,128,4158,954,4.400000095367432,15617,954,16.399999618530273
2021,455,호산대학교,전문대학,사립,경북,C그룹,1923,1923,0,58,114,29,27,2151,1890,1890,0,177,117,42,17,2243,0,6789,33,0,11,20,2,66,568,0,77,237,201,1083,0,0,4,0,0,0,0,0,0,0,0,0,0,568,1923,0.3000000119209289,6789,1923,3.5
2021,456,호서대학교,대학,사립,충남,A그룹,14217,12620,1597,495,360,211,6724,22007,13661,12108,1553,544,337,239,4773,19554,0,113634,894,144,178,180,937,2333,3727,1774,5572,3203,10250,24526,0,0,46,41,60,77,56,218,53,1,3,35,296,5501,14217,0.4000000059604645,113634,14217,8.0
2021,457,호원대학교,대학,사립,전북,B그룹,5436,5436,0,162,331,95,60,6084,5273,5273,0,160,392,97,61,5983,0,41527,153,0,29,45,5,232,714,0,363,474,5958,7509,0,0,76,45,1,2,34,0,1,0,0,13,23,714,5436,0.1000000014901161,41527,5436,7.599999904632568
2021,458,홍익대학교,대학,사립,서울,A그룹,21802,18001,3801,779,628,438,3355,27002,21631,17792,3839,775,679,454,4890,28429,0,230222,10958,2417,446,410,475,14706,90065,43611,7135,6449,5871,153131,0,0,7274,8360,1919,1371,1278,281,436,33,470,26,174,133676,21802,6.099999904632568,230222,21802,10.600000381469728
2021,459,화성의과학대학교,대학,사립,경기,C그룹,569,569,0,37,23,20,0,649,467,467,0,37,27,14,0,545,0,480,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,569,0.0,480,569,0.800000011920929
2021,460,화신사이버대학교,대학,사립,부산,C그룹,1397,1397,0,10,20,15,0,1442,1583,1583,0,10,21,24,16,1654,0,2269,215,0,3,5,0,223,859,0,49,9,0,917,0,0,0,0,0,0,0,0,0,0,0,0,0,859,1397,0.6000000238418579,2269,1397,1.600000023841858
2021,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,400,0,400,20,30,22,108,580,406,0,406,52,31,21,37,547,0,4493,0,189,29,5,2,225,0,3000,816,49,71,3936,0,0,34,42,11,6,11,15,13,0,0,7,118,3000,400,7.5,4493,400,11.199999809265137
