Year,ID,SchName,SchType,FoundType,Region,UnivScale,Settle_UnivSettle,Settle_BookCost,Settle_SerialsCost,Settle_NonBookCost,Settle_ECost_EJournal,Settle_ECost_WebDB,Settle_ECost_SubEBook,Settle_ECost_OthERes,Settle_MatCostTot,Budget_UnivBgt,Budget_BookCost,Budget_SerialsCost,Budget_NonBookCost,Budget_ECost_EJournal,Budget_ECost_WebDB,Budget_ECost_SubEBook,Budget_ECost_OthERes,Budget_MatCostTot,CostPerStSettle_MatCost,CostPerStSettle_StCountCurr,CostPerStSettle_CostPerSt,LibBgtRt_MatCost,LibBgtRt_UnivSettle,LibBgtRt_BgtRtSettle,BgtGrowth3Y_MatCostSettle_2013A,BgtGrowth3Y_MatCostSettle_2014B,BgtGrowth3Y_MatCostSettle_2015C,BgtGrowth3Y_BgtGrowth3Y
2015,300,원광보건대학교,전문대학,사립,전북,B그룹,46501207000,42224720,20388000,0,9031352,23001000,0,8187300,102832372,46261726000,76000000,10000000,5000000,22500000,18000000,0,8500000,140000000,102832372,4669,22024.5,102832372,46501207000,0.2,190045900,152775112,102832372,-26.2
2015,301,원불교대학원대학교,대학원대학,사립,전북,-,647265000,580050,904520,0,0,0,0,0,1484570,895440000,4000000,1167000,0,0,0,0,0,5167000,1484570,48,30928.5,1484570,647265000,0.2,1286090,641040,1484570,40.7
2015,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,2481158000,5160490,162000,0,0,0,0,0,5322490,2848000000,10000000,500000,0,0,0,0,0,10500000,5322490,301,17682.7,5322490,2481158000,0.2,10355405,3841425,5322490,-12.2
2015,303,위덕대학교,대학,사립,경북,C그룹,32645933000,70087158,54862940,3320800,64727500,3500000,0,6789440,203287838,31476302000,70240000,54500000,3000000,36800000,3600000,0,7000000,175140000,203287838,3504,58015.9,203287838,32645933000,0.6,136554320,109175630,203287838,33.1
2015,304,유원대학교,대학,사립,충북,C그룹,50430189000,122891000,8262000,4994000,0,30128000,0,29187000,195462000,33789710000,80000000,15000000,7000000,0,56000000,0,50000000,208000000,195462000,3888,50273.1,195462000,50430189000,0.4,159748266,200106407,195462000,11.5
2015,305,유한대학교,전문대학,사립,경기,A그룹,56086154000,133192250,7785000,3644620,0,22823000,0,5000000,172444870,49937073000,145000000,15000000,5000000,0,25000000,0,6000000,196000000,172444870,4897,35214.4,172444870,56086154000,0.3,192345500,197892680,172444870,-5.0
2015,306,육군사관학교,기타,기타,서울,-,0,70000000,49832000,14000000,62577670,0,0,7369480,203779150,0,70000000,49832000,14000000,56009520,0,0,7582000,197423520,203779150,0,0.0,203779150,0,0.0,191773020,191779970,203779150,3.1
2015,307,을지대학교,대학,사립,대전,B그룹,127760314000,149969600,51012000,10000000,229693339,147541639,0,0,588216578,122578024000,78000000,53000000,6500000,234000000,132000000,0,0,503500000,588216578,5564,105718.3,588216578,127760314000,0.5,513731704,827721349,588216578,16.1
2015,308,이화여자대학교,대학,사립,서울,A그룹,432996389000,744006729,759271095,20856015,2341785857,748788802,0,110307548,4725016046,475615920000,715000000,738500000,23000000,2270000000,757575500,0,137000000,4641075500,4725016046,21194,222941.2,4725016046,432996389000,1.1,4521201213,4876294838,4725016046,2.4
2015,309,인덕대학교,전문대학,사립,서울,A그룹,61445179000,139752710,22829600,2457880,0,14764000,0,0,179804190,66185100000,150000000,24000000,10000000,0,20000000,0,0,204000000,179804190,6419,28011.2,179804190,61445179000,0.3,145187322,190102340,179804190,12.8
2015,310,인제대학교,대학,사립,경남,B그룹,181786668000,115603940,144458822,14996500,1095205464,109878050,0,28159240,1508302016,179922701000,111300000,122098000,17000000,573400000,90000000,0,3300000,917098000,1508302016,11701,128903.7,1508302016,181786668000,0.8,1703946249,1036983114,1508302016,3.2
2015,311,인제대학원대학교,대학원대학,사립,서울,-,1088621000,0,0,0,0,0,0,0,0,1102245000,0,0,0,0,0,0,0,0,0,58,0.0,0,1088621000,0.0,0,0,0,0.0
2015,312,인천가톨릭대학교,대학,사립,인천,C그룹,13311221000,73991910,43061287,7316290,0,12702000,0,0,137071487,11958201000,95000000,43000000,8000000,0,22000000,0,6000000,174000000,137071487,835,164157.5,137071487,13311221000,1.0,100824194,123339161,137071487,16.7
2015,313,인천대학교,대학,국립,인천,A그룹,180129234000,662625200,100546570,24565730,567085554,147379457,0,102550914,1604753425,190012109000,670000000,100800000,30000000,590000000,182500000,0,110000000,1683300000,1604753425,14238,112709.2,1604753425,180129234000,0.9,1163715373,1566080330,1604753425,18.5
2015,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,315,인하공업전문대학,전문대학,사립,인천,A그룹,70145098000,99166596,9696922,1635458,0,0,0,69399000,179897976,78145627000,110000000,15000000,2000000,0,0,0,52900000,179900000,179897976,6843,26289.3,179897976,70145098000,0.3,135227170,181996426,179897976,16.7
2015,316,인하대학교,대학,사립,인천,A그룹,275224046000,634491999,344468684,3841600,1539135550,522585381,0,151116916,3195640130,303430152000,700000000,338302000,5000000,1556505000,535493000,0,189700000,3325000000,3195640130,21353,149657.7,3195640130,275224046000,1.2,3233337175,3371904094,3195640130,-0.5
2015,317,장로회신학대학교,대학,사립,서울,C그룹,32176118000,109689315,48136500,1472590,42452541,14234500,0,0,215985446,30447239000,110000000,50000000,5000000,45000000,14500000,0,1500000,226000000,215985446,2230,96854.5,215985446,32176118000,0.7,244975626,219981484,215985446,-6.0
2015,318,장안대학교,전문대학,사립,경기,B그룹,69896531000,81617360,19141900,6978640,12790000,0,0,58314500,178842400,49680453000,70000000,20170000,10000000,12800000,0,0,59230000,172200000,178842400,6259,28573.6,178842400,69896531000,0.3,197031300,194963160,178842400,-4.7
2015,319,재능대학교,전문대학,사립,인천,B그룹,36046553000,87878006,0,0,10366000,0,0,11183000,109427006,32596585000,100366000,0,0,10366000,0,0,0,110732000,109427006,3651,29971.8,109427006,36046553000,0.3,108919432,107805000,109427006,0.2
2015,320,전남과학대학교,전문대학,사립,전남,B그룹,30365789000,70170600,7351210,6000000,17010000,0,0,0,100531810,33715401000,64000000,10000000,10000000,14000000,0,0,27000000,125000000,100531810,3876,25937.0,100531810,30365789000,0.3,109998450,119854630,100531810,-3.6
2015,321,전남대학교,대학,국립,광주,A그룹,272575342000,713070746,147244870,14703020,1669776920,476333203,0,80084137,3101212896,274208203000,686409540,146781960,12800020,1676759240,383038390,0,39080000,2944869150,3101212896,25913,119677.9,3101212896,272575342000,1.1,3291389000,3269268270,3101212896,-2.9
2015,322,전남도립대학교,전문대학,공립,전남,C그룹,11999355000,22783270,8280000,2414180,2000000,1640000,0,4148000,41265450,11367928000,15000000,8280000,1000000,2000000,2000000,0,3000000,31280000,41265450,1463,28206.0,41265450,11999355000,0.3,36391480,41397270,41265450,6.7
2015,323,전북과학대학교,전문대학,사립,전북,C그룹,27364083000,19329560,3627450,1754770,3000000,0,0,22000000,49711780,28889378000,27840000,6540000,2000000,3500000,0,0,21000000,60880000,49711780,1630,30498.0,49711780,27364083000,0.2,22135088,42384550,49711780,54.4
2015,324,전북대학교,대학,국립,전북,A그룹,236048825000,292108810,425798800,1691770,108633150,112146800,0,0,940379330,229487872000,300000000,220000000,25000000,1172321130,518678870,0,20000000,2256000000,940379330,23841,39443.8,940379330,236048825000,0.4,3142103660,2942463120,940379330,-37.2
2015,325,전주교육대학교,대학,국립,전북,C그룹,18235727000,74201110,47668400,0,20116000,7300000,0,5000000,154285510,19095719000,59670000,41898000,3442000,21322000,7738000,0,8500000,142570000,154285510,1500,102857.0,154285510,18235727000,0.8,150054000,136985450,154285510,2.0
2015,326,전주기전대학,전문대학,사립,전북,C그룹,17272851000,15211300,5826400,0,0,0,0,17961070,38998770,22206723000,30000000,5000000,0,0,0,0,15000000,50000000,38998770,1869,20866.1,38998770,17272851000,0.2,34193960,62297480,38998770,22.4
2015,327,전주대학교,대학,사립,전북,A그룹,140611372000,217989410,49475110,9997620,339607312,39786543,0,65630600,722486595,132732287000,190941000,55011000,8000000,700146336,65898664,0,59375000,1079372000,722486595,12575,57454.2,722486595,140611372000,0.5,702630822,722426566,722486595,1.4
2015,328,전주비전대학교,전문대학,사립,전북,B그룹,36135208000,65011519,11999876,6112380,0,0,0,3870000,86993775,37747741000,62000000,10000000,10000000,0,0,0,5000000,87000000,86993775,3443,25266.9,86993775,36135208000,0.2,77342869,84674900,86993775,6.1
2015,329,제네바신학대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,330,제주관광대학교,전문대학,사립,제주,C그룹,18753779000,30899530,10899674,0,0,8807500,0,24399000,75005704,17115845000,31000000,11500000,0,2000000,9500000,0,26000000,80000000,75005704,2306,32526.3,75005704,18753779000,0.4,64988820,70108460,75005704,7.4
2015,331,제주국제대학교,대학,사립,제주,C그룹,11341397000,30437980,210000,0,0,0,0,0,30647980,25335211000,60000000,0,0,0,0,0,0,60000000,30647980,1379,22224.8,30647980,11341397000,0.3,0,0,30647980,0.0
2015,332,제주대학교,대학,국립,제주,A그룹,146300341000,238677180,130564108,0,454462130,0,0,9801000,833504418,141205186000,330000000,131250000,14626000,208297000,100000000,0,10000000,794173000,833504418,12487,66749.8,833504418,146300341000,0.6,1435502960,1593757000,833504418,-18.3
2015,333,제주한라대학교,전문대학,사립,제주,A그룹,50007626000,49465100,5937200,6314640,11177000,20937178,0,99359428,193190546,46283765000,70000000,7500000,2000000,12000000,21500000,0,50000000,163000000,193190546,5270,36658.5,193190546,50007626000,0.4,135932554,149834597,193190546,19.6
2015,334,조선간호대학교,전문대학,사립,광주,C그룹,8974761000,21595740,0,0,0,0,0,0,21595740,9393274000,25000000,0,5000000,0,0,0,0,30000000,21595740,835,25863.2,21595740,8974761000,0.2,17847850,18521300,21595740,10.2
2015,335,조선대학교,대학,사립,광주,A그룹,287585402000,285867790,194383329,31243990,1515008491,111389926,0,36213457,2174106983,258518106000,282662400,196000000,33000000,1407452800,122387200,0,37665600,2079168000,2174106983,22697,95788.3,2174106983,287585402000,0.8,2272604543,1815934120,2174106983,-0.2
2015,336,조선이공대학교,전문대학,사립,광주,B그룹,38577232000,60471630,2178800,4113900,0,0,0,51500000,118264330,35275163000,93600000,3300000,5000000,0,0,0,0,101900000,118264330,3611,32751.1,118264330,38577232000,0.3,91651300,95973300,118264330,14.0
2015,337,주안대학원대학교,대학원대학,사립,인천,-,921679000,5450679,1500000,0,0,0,0,0,6950679,1092561000,18000000,1000000,0,0,0,0,0,19000000,6950679,30,231689.3,6950679,921679000,0.8,10910085,8081957,6950679,-20.0
2015,338,중부대학교,대학,사립,충남,B그룹,125673462000,78195350,33336394,2961540,123871000,74365205,0,177837830,490567319,87249916000,100000000,55000000,5000000,105000000,33400000,0,76500000,374900000,490567319,9877,49667.6,490567319,125673462000,0.4,597639415,589975953,490567319,-9.1
2015,339,중앙대학교,대학,사립,서울,A그룹,431987262000,722088886,338471159,26835384,1466467818,743340374,0,99922152,3397125773,423222577000,1032800000,286032000,30000000,1376035904,782311988,0,109652108,3616832000,3397125773,29150,116539.5,3397125773,431987262000,0.8,3341012002,3423360091,3397125773,0.8
2015,340,중앙승가대학교,대학,사립,경기,C그룹,5968692000,16614050,4666200,0,4410000,0,0,0,25690250,5379610000,50000000,16700000,5000000,5000000,0,0,0,76700000,25690250,291,88282.6,25690250,5968692000,0.4,39051565,36706257,25690250,-18.0
2015,341,중원대학교,대학,사립,충북,C그룹,34519019000,104264670,14775960,5980240,27116000,5827000,0,35887500,193851370,52172183000,85000000,34500000,5000000,42850000,17150000,0,20000000,204500000,193851370,3578,54178.7,193851370,34519019000,0.6,192520897,146261000,193851370,4.3
2015,342,진주교육대학교,대학,국립,경남,C그룹,20552114000,102756360,15902440,0,0,34347942,0,0,153006742,21158518000,95000000,18900000,0,0,40776000,0,0,154676000,153006742,1790,85478.6,153006742,20552114000,0.7,176203788,162085954,153006742,-6.8
2015,343,진주보건대학교,전문대학,사립,경남,B그룹,48148297000,49004210,7373860,7390240,0,10218091,0,0,73986401,33140575000,67900000,14500000,3000000,0,12000000,0,0,97400000,73986401,2846,25996.6,73986401,48148297000,0.2,78680250,73775726,73986401,-3.0
2015,344,차의과학대학교,대학,사립,경기,C그룹,112534051000,44792880,6074200,0,65135357,17183787,0,9981000,143167224,93223574000,59100000,28700000,800000,55900000,22000000,0,13500000,180000000,143167224,2431,58892.3,143167224,112534051000,0.1,110422505,101371168,143167224,16.5
2015,345,창신대학교,대학,사립,경남,C그룹,22090097000,34331360,3594200,1374200,5080000,9749000,0,0,54128760,20679816000,96000000,5000000,4500000,38500000,20000000,0,0,164000000,54128760,1340,40394.6,54128760,22090097000,0.2,48348970,38623730,54128760,10.0
2015,346,창원문성대학교,전문대학,사립,경남,C그룹,45457591000,84857820,8678100,8338590,5136000,0,0,12420000,119430510,41988703000,75000000,10000000,12000000,5000000,0,0,15078000,117078000,119430510,4007,29805.5,119430510,45457591000,0.3,115895160,112434480,119430510,1.6
2015,347,청강문화산업대학교,전문대학,사립,경기,B그룹,35989719000,76500000,26400400,11224370,4987500,16065000,0,25000000,160177270,35963384000,84000000,27200000,12000000,5000000,20000000,0,25000000,173200000,160177270,3699,43302.9,160177270,35989719000,0.4,155485195,158404102,160177270,1.5
2015,348,청암대학교,전문대학,사립,전남,B그룹,24971946000,33340980,7692000,0,0,50048787,0,2600000,93681767,24890060000,43000000,5000000,0,0,34000000,0,8000000,90000000,93681767,2964,31606.5,93681767,24971946000,0.4,106970080,96181452,93681767,-6.3
2015,349,청운대학교,대학,사립,충남,B그룹,67324621000,190882800,36864620,29078340,88805238,30905364,0,97724740,474261102,70133836000,200000000,40460000,30000000,107190000,36730000,0,70100000,484480000,474261102,6803,69713.5,474261102,67324621000,0.7,338726246,490424274,474261102,20.7
2015,350,청주교육대학교,대학,국립,충북,C그룹,19645036000,101370000,40698000,7000000,0,24496000,0,0,173564000,23264784000,61600000,44000000,5000000,0,25000000,0,0,135600000,173564000,1693,102518.6,173564000,19645036000,0.9,179817000,157798000,173564000,-1.1
2015,351,청주대학교,대학,사립,충북,A그룹,157439183000,249953550,85157280,3161840,560950534,186572617,0,256448975,1342244796,163210795000,402560000,90000000,3500000,589115000,195185000,0,182200000,1462560000,1342244796,12805,104821.9,1342244796,157439183000,0.9,1462231298,1440277768,1342244796,-4.2
2015,352,초당대학교,대학,사립,전남,C그룹,38456269000,43462990,14211590,6824040,39080000,17230576,0,86804500,207613696,40306507000,40000000,20000000,52000000,40000000,10000000,0,20000000,182000000,207613696,3637,57083.8,207613696,38456269000,0.5,213103010,202621386,207613696,-1.2
2015,353,총신대학교,대학,사립,서울,C그룹,65482536000,405012454,64655783,0,31538482,37482667,0,43886851,582576237,50865606000,145000000,64000000,0,31600000,40000000,0,28400000,309000000,582576237,3978,146449.5,582576237,65482536000,0.9,354921314,378681566,582576237,30.3
2015,354,추계예술대학교,대학,사립,서울,C그룹,18606161000,74573000,23602400,37397000,8139000,6449000,0,14479000,164639400,17826130000,72841000,23000000,30000000,8500000,7883000,0,16000000,158224000,164639400,1377,119563.8,164639400,18606161000,0.9,138090680,151255590,164639400,9.2
2015,355,춘천교육대학교,대학,국립,강원,C그룹,20434802000,149920900,5983090,58469000,0,22669000,0,0,237041990,20117507000,83000000,9600000,10000000,0,23000000,0,0,125600000,237041990,1899,124824.6,237041990,20434802000,1.2,132115920,129239220,237041990,40.6
2015,356,춘해보건대학교,전문대학,사립,울산,B그룹,26535613000,36145810,2669000,3224000,0,2126331,0,24677640,68842781,28148892000,35000000,3000000,4200000,6000000,2000000,0,28000000,78200000,68842781,2655,25929.5,68842781,26535613000,0.3,71394800,71973945,68842781,-1.8
2015,357,충남대학교,대학,국립,대전,A그룹,225549780000,249904430,502417310,11146340,1506230790,618793963,0,26780810,2915273643,242080529000,300000000,338508000,0,1530000000,660000000,0,0,2828508000,2915273643,24263,120153.1,2915273643,225549780000,1.3,2922260570,2695867280,2915273643,0.2
2015,358,충남도립대학교,전문대학,공립,충남,C그룹,10565056000,13091290,0,0,0,8780000,0,10000000,31871290,10834715000,1350000,6160000,0,0,10000000,0,10000000,27510000,31871290,1121,28431.1,31871290,10565056000,0.3,30419590,42774910,31871290,7.6
2015,359,충북대학교,대학,국립,충북,A그룹,184309243000,470651120,87736190,5000000,1517705870,317872080,0,171844650,2570809910,193392582000,395160000,75000000,5000000,1120937260,278384740,0,93000000,1967482000,2570809910,18552,138573.2,2570809910,184309243000,1.4,2183355260,2412156560,2570809910,8.5
2015,360,충북도립대학교,전문대학,공립,충북,C그룹,10033557000,30589750,5714180,5410250,0,9937500,0,0,51651680,9908195000,31900000,5911800,6900000,0,0,0,0,44711800,51651680,1028,50244.8,51651680,10033557000,0.5,52930680,51679680,51651680,-1.2
2015,361,충북보건과학대학교,전문대학,사립,충북,B그룹,21808085000,68091070,5416270,0,0,2153318,0,0,75660658,23097604000,63338000,6000000,0,0,7700000,0,0,77038000,75660658,2898,26107.9,75660658,21808085000,0.3,39775740,76844199,75660658,45.8
2015,362,충청대학교,전문대학,사립,충북,B그룹,50742688000,64059068,18508000,2330940,21904000,8215192,0,42982800,158000000,47285052000,60000000,20000000,3000000,25000000,8000000,0,30000000,146000000,158000000,4965,31822.8,158000000,50742688000,0.3,153000000,157999995,158000000,1.6
2015,363,치유상담대학원대학교,대학원대학,사립,서울,-,934653000,0,0,0,0,0,0,0,0,2083920000,5000000,0,0,0,0,0,0,5000000,0,145,0.0,0,934653000,0.0,0,0,0,0.0
2015,364,칼빈대학교,대학,사립,경기,C그룹,6398587000,13443095,9475500,54000,0,4816880,0,4689940,32479415,6344058000,12000000,8100000,200000,0,10000000,0,4700000,35000000,32479415,639,50828.5,32479415,6398587000,0.5,37884620,39729140,32479415,-6.7
2015,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,366,평택대학교,대학,사립,경기,C그룹,48914272000,119107180,65174010,2048650,48166000,29933947,0,25357710,289787497,49195000000,103000000,76000000,11000000,48400000,44600000,0,20000000,303000000,289787497,4733,61227.0,289787497,48914272000,0.6,239278448,268187092,289787497,10.1
2015,367,포항공과대학교,대학,사립,경북,C그룹,200753305000,67035186,165228256,5035280,2717533629,241041668,0,111313171,3307187190,186680989000,55000000,180240000,5000000,2806326000,249384000,0,130329000,3426279000,3307187190,3151,1049567.5,3307187190,200753305000,1.6,3292999066,3403943627,3307187190,0.3
2015,368,포항대학교,전문대학,사립,경북,C그룹,22133471000,60509399,3307950,0,0,0,0,0,63817349,19536782000,53000000,4000000,0,0,0,0,0,57000000,63817349,2382,26791.5,63817349,22133471000,0.3,10557390,18531790,63817349,160.0
2015,369,한경국립대학교,대학,국립,경기,B그룹,74858053000,442622900,52354130,40486130,102412950,14746350,0,47386920,700009380,74745130000,201000000,57672000,5000000,122139000,18000000,0,48000000,451811000,700009380,7042,99404.9,700009380,74858053000,0.9,676195240,702255390,700009380,1.8
2015,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,47314113000,71056374,1857000,352153,209638953,78638967,0,18222595,379766042,25303069000,90000000,1857000,2000000,250000000,81000000,0,34576000,459433000,379766042,678,560126.9,379766042,47314113000,0.8,399595801,424631749,379766042,-2.2
2015,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,3015057000,9430450,0,0,0,0,0,0,9430450,3766888000,11700000,300000,0,0,0,0,0,12000000,9430450,407,23170.6,9430450,3015057000,0.3,4057100,1770000,9430450,188.2
2015,372,한국공학대학교,대학,사립,경기,B그룹,128615601000,63395428,50095787,10679212,232938048,12183279,0,66132599,435424353,87910000000,35000000,55000000,11000000,240000000,12000000,0,93000000,446000000,435424353,7894,55158.9,435424353,128615601000,0.3,384430942,454911799,435424353,7.0
2015,373,한국과학기술원,대학,국립,대전,A그룹,705474743000,412274000,73995000,0,3470062000,1190426000,0,233659000,5380416000,756167000000,482500000,65062000,0,3610527000,1353948000,0,186953000,5698990000,5380416000,10616,506821.4,5380416000,705474743000,0.8,4646029480,4370521478,5380416000,8.6
2015,374,한국관광대학교,전문대학,사립,경기,C그룹,49848971000,65878100,5566400,8102000,5080000,0,0,17115000,101741500,46569054000,81600000,6175000,30000000,5300000,0,0,6000000,129075000,101741500,2134,47676.4,101741500,49848971000,0.2,89639470,90414600,101741500,6.7
2015,375,한국교원대학교,대학,국립,충북,B그룹,77823050000,185708710,18350400,0,431865270,101223710,0,10145910,747294000,58699540000,170000000,50231000,5000000,298792000,78921000,0,11000000,613944000,747294000,5630,132734.3,747294000,77823050000,1.0,753388450,748885000,747294000,-0.4
2015,376,한국국제대학교,대학,사립,경남,C그룹,32579001000,146910140,4297600,4189950,0,27574000,0,21972500,204944190,33608615000,177932915,5000000,5000000,0,15000000,0,0,202932915,204944190,3839,53384.8,204944190,32579001000,0.6,20033970,26345650,204944190,354.7
2015,377,한국기술교육대학교,대학,사립,충남,C그룹,122761294000,326513030,73787150,3282460,0,338317775,0,54267500,796167915,128650840000,425000000,87800000,10000000,0,337200000,0,20000000,880000000,796167915,5050,157657.0,796167915,122761294000,0.6,626000000,800000000,796167915,13.7
2015,378,한국농수산대학교,전문대학,국립,전북,C그룹,18029116000,0,41200000,12000000,5000000,25000000,0,40000000,123200000,24028790000,10000000,41200000,12000000,5000000,25000000,0,40000000,133200000,123200000,1183,104142.0,123200000,18029116000,0.7,214500000,173200000,123200000,-24.1
2015,379,한국방송통신대학교,대학,국립,서울,A그룹,196977270000,133685950,39495416,4562710,0,336960152,0,237591370,752295598,128964321000,129468000,39600000,23000000,0,324600000,0,188221000,704889000,752295598,136642,5505.6,752295598,196977270000,0.4,1059790910,874443602,752295598,-15.7
2015,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,381,한국상담대학원대학교,대학원대학,사립,서울,-,2366976000,5956550,0,0,0,11088323,0,0,17044873,2466728000,10000000,0,1000000,0,12000000,0,0,23000000,17044873,177,96298.7,17044873,2366976000,0.7,13201288,19035226,17044873,16.9
2015,382,한국성서대학교,대학,사립,서울,C그룹,15368305000,35229250,8700560,1039600,0,51545519,0,19406854,115921783,15496185000,49000000,16000000,6000000,0,46970000,0,18300000,136270000,115921783,1307,88693.0,115921783,15368305000,0.8,100641224,111075973,115921783,7.4
2015,383,한국승강기대학교,전문대학,사립,경남,C그룹,12537827000,7926520,0,0,0,5000000,0,0,12926520,6904517000,10000000,3000000,0,0,5000000,0,0,18000000,12926520,518,24954.7,12926520,12537827000,0.1,1258880,4564220,12926520,222.9
2015,384,한국에너지공과대학교,대학,국립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,385,한국열린사이버대학교,대학,사립,서울,B그룹,11382883000,0,0,0,987000,0,0,0,987000,13748220000,0,0,0,1000000,0,0,0,1000000,987000,2820,350.0,987000,11382883000,0.0,717200,996600,987000,19.0
2015,386,한국영상대학교,전문대학,사립,세종,B그룹,38213770000,53474000,13740055,9578530,0,0,0,22051280,98843865,31012488000,50000000,15000000,10000000,0,0,0,15000000,90000000,98843865,3458,28584.1,98843865,38213770000,0.3,91447470,93491170,98843865,4.0
2015,387,한국예술종합학교,대학,국립,서울,C그룹,55783760000,264950000,95131000,114162610,0,112861000,0,32007000,619111610,66835462000,265000000,99000000,116000000,0,115000000,0,28000000,623000000,619111610,2652,233450.8,619111610,55783760000,1.1,553580000,566746992,619111610,5.8
2015,388,한국외국어대학교,대학,사립,서울,A그룹,238159004000,886656743,298138637,0,902671847,281866766,0,136284037,2505618030,250283204000,710250000,410470000,5000000,655646000,305306000,0,118000000,2204672000,2505618030,19092,131239.2,2505618030,238159004000,1.1,2188741531,2187070502,2505618030,7.2
2015,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,13412557000,47000000,1800000,3250000,56000000,0,0,6000000,114050000,13913508000,25000000,6200000,1500000,3900000,60000000,0,0,96600000,114050000,106,1075943.4,114050000,13412557000,0.9,100000000,147300000,114050000,12.4
2015,390,한국전통문화대학교,대학,국립,충남,C그룹,19937575000,180000000,17853000,28089880,0,54243170,0,37902360,318088410,25149103000,190000000,22477000,17520000,0,56400000,0,50000000,336397000,318088410,673,472642.5,318088410,19937575000,1.6,251129320,268133000,318088410,12.7
2015,391,한국정보통신대학교,대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,392,한국철도대학,전문대학,국립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,393,한국체육대학교,대학,국립,서울,C그룹,43462991000,73763570,35264000,1192000,0,34834400,0,35753790,180807760,38057971000,54600000,58000000,10000000,0,38266000,0,2844000,163710000,180807760,3057,59145.5,180807760,43462991000,0.4,171121650,161414900,180807760,3.2
2015,394,한국침례신학대학교,대학,사립,대전,C그룹,27306166000,84900150,25291009,8057310,12174785,18721512,0,17317687,166462453,26480931000,85000000,35000000,8100000,13000000,19000000,0,18000000,178100000,166462453,2417,68871.5,166462453,27306166000,0.6,159006083,176199720,166462453,2.6
2015,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,4791639000,4477760,1337000,0,0,0,0,0,5814760,5191453000,6000000,0,0,0,0,0,0,6000000,5814760,662,8783.6,5814760,4791639000,0.1,0,6059340,5814760,0.0
2015,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,9530229000,24400000,2208000,0,0,0,0,0,26608000,4606736000,21750000,2200000,0,0,0,0,0,23950000,26608000,1516,17551.5,26608000,9530229000,0.3,17114000,23500000,26608000,25.3
2015,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,9255912000,9600000,0,0,0,0,0,0,9600000,2739781000,4800000,0,0,0,0,0,0,4800000,9600000,1053,9116.8,9600000,9255912000,0.1,6088880,7008810,9600000,26.0
2015,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,5908366000,46000000,0,0,0,0,0,0,46000000,6093125000,48537000,0,0,0,0,0,0,48537000,46000000,2328,19759.5,46000000,5908366000,0.8,23310650,46599200,46000000,49.3
2015,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,2999190000,2352740,892000,0,0,0,0,0,3244740,2483472000,5600000,1320000,0,0,0,0,0,6920000,3244740,72,45065.8,3244740,2999190000,0.1,2681700,3244440,3244740,10.5
2015,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
