YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_19A,BG3Y_MCS_20B,BG3Y_MCS_21C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_REL_PTH,SES_REL_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2021,458,홍익대학교,대학,사립,서울,A그룹,923776,295478,1219254,1551196,407933,1959129,47,48,134342,11,106,134342,783,221,1004,35252,6804,42056,37801,69297,1959129,21802,89.9000015258789,42056,1959129,2.200000047683716,2587.89990234375,613,42,2587.89990234375,2748,.8999999761581421,45702254298,52392810,22960600,0,7242000,25290084,0,5000000,112885494,41057337000,46050000,26480000,0,7250000,25742143,0,5000000,110522143,112885494,5221,21621.4,112885494,45702254298,.2,112075960,114166053,112885494,.4,633,633,0,24,45,27,0,729,608,608,0,73,49,43,0,773,0,18205,124,0,4,11,0,139,1167,0,25,191,0,1383,0,0,105,42,0,0,0,0,0,5,230,0,0,1167,633,1.7999999523162842,18205,633,28.799999237060547,0,2,0,0,2,0,0,0,0,0,0,6,0,1,7,0,0,0,0,0,0,8,0,1,9,0,0,0,0,0,0,8,0,1,9,55,33,278.5,43,622,123,2,0,6,1,7975,.8999999761581421,2,6,7975,1,955.5,3,9,79.5999984741211
2021,459,화성의과학대학교,대학,사립,경기,C그룹,9258,5,9263,12354,5,12359,1,1,0,0,2,0,0,0,0,0,0,0,0,0,12359,569,21.700000762939453,0,12359,0,5131,481,33,5131,2434,2.0999999046325684,161810073759,280000000,11000000,2973970,891752770,510830300,0,162319000,1858876040,153643885000,230000000,28500000,2000000,892500000,491610000,0,98000000,1742610000,1858876040,12176,152667.2,1858876040,161810073759,1.1,1689603730,1867340300,1858876040,5,5221,5221,0,138,305,65,0,5729,5018,5018,0,469,330,99,6,5922,0,48827,466,0,32,24,6,528,5756,0,771,268,17,6812,0,0,30,36,2,0,0,0,0,16,417,0,0,5756,5221,1.100000023841858,48827,5221,9.399999618530272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.5,1,22,4,0,0,1,0,398,2,0,1,398,2.5,26.5,0,1,26.5
2021,460,화신사이버대학교,대학,사립,부산,C그룹,5794,0,5794,20619,0,20619,0,0,5794,0,0,5794,0,0,0,435,300,735,317,0,20619,1397,14.800000190734863,735,20619,3.700000047683716,1067,80,8,1067,682,1.600000023841858,20189666953,1088670,0,0,12205375,34503350,0,0,47797395,21964000268,6000000,0,0,15650000,36000000,0,0,57650000,47797395,533,89676.2,47797395,20189666953,.2,25816010,41421225,47797395,37.9,12176,10587,1589,386,458,419,2166,15605,11785,10206,1579,407,496,519,2187,15394,0,154546,3868,616,358,305,354,5501,31654,4923,6435,4334,4164,51510,0,0,3600,6150,418,127,230,348,33,2,48,21,499,36577,12176,3,154546,12176,12.699999809265137,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,2,0,1,3,0,0,40,11,28,6,2,0,0,1,7386,.3000000119209289,2,0,7386,.3000000119209289,68,1,2,22.700000762939453
2021,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,31988,33022,65010,40501,39084,79585,7,7,5914,0,14,5914,79,77,156,1230,631,1861,1656,202,79585,400,199,1861,79585,2.400000095367432,14731.5,1829,110,14731.5,7975,1.7999999523162842,36461788632,90562710,4572770,6890210,94212658,60313828,0,1511741,258063917,34354412000,145000000,5000000,15000000,110000000,70000000,0,0,345000000,258063917,2853,90453.5,258063917,36461788632,.7,345668800,305532003,258063917,-13.6,533,0,533,7,70,48,0,658,685,0,685,127,117,52,0,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,533,0,1,1,1,2,5,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,2,2,2,7,0,0,0,0,0,1,2,2,2,7,0,0,82.5,23,373,81,3,2,2,0,5971,1,3,2,5971,.800000011920929,455.5,5,3,56.900001525878906
2021,177,부산교육대학교,대학,국립,부산,C그룹,170071,14631,184702,318167,17979,336146,12,10,23952,1,23,23952,224,20,244,9328,438,9766,4384,0,336146,2457,136.8000030517578,9766,336146,3,1041,200,13,1041,398,2.5999999046325684,6657690680,9933470,1526000,316400,8775000,0,0,0,20550870,6042153000,0,0,0,0,0,0,0,0,20550870,704,29191.6,20550870,6657690680,.3,45345274,30007385,20550870,-32.7,2853,1553,1300,98,362,169,378,3860,2911,1556,1355,103,376,163,254,3807,0,60390,756,337,86,91,68,1338,9878,5904,1924,1802,922,20430,0,0,3744,1870,203,179,55,130,93,0,0,13,25,15782,2853,5.5,60390,2853,21.200000762939453,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,8,4,75,18,62,12,1,0,1,0,1348,1.2999999523162842,1,1,1348,1.5,145,1,2,48.29999923706055
2021,178,부산대학교,대학,국립,부산,A그룹,766651,405119,1171770,1697955,853792,2551747,50,55,676616,5,110,676616,657,508,1165,49638,7012,56650,43800,52934,2551747,27831,91.6999969482422,56650,2551747,2.299999952316284,5186.60009765625,932,109,5186.60009765625,7386,.699999988079071,956325936517,1867945495,812336076,35325930,9191635304,1487165784,0,7865879,13402274468,911954435000,1818835593,1076785031,60701000,7421069152,1196799408,0,10260000,11584450184,13402274468,27813,481870.9,13402274468,956325936517,1.4,11097210000,13433164000,13402274468,10.4,704,501,203,29,79,24,591,1427,650,463,187,27,103,24,591,1395,0,3320,54,36,16,19,3,128,283,607,222,212,56,1380,0,0,10,40,20,31,0,9,1,1,1,0,0,890,704,1.2999999523162842,3320,704,4.699999809265137,3,3,0,3,9,0,0,0,0,0,0,7,0,1,8,0,0,0,0,0,3,10,0,4,17,0,0,0,0,0,3,10,0,4,17,27,9,146,26,422,99,6,3,7,1,13390,1.100000023841858,6,7,13390,1,595,9,8,35
2021,179,부산디지털대학교,대학,사립,부산,C그룹,3210,0,3210,3446,0,3446,1,0,1321,0,1,1321,0,0,0,432,0,432,344,0,3446,2442,1.399999976158142,432,3446,14.300000190734863,7079.89990234375,1400,97,7079.89990234375,5971,1.2000000476837158,63066642297,22500000,0,0,0,12000000,0,0,34500000,61447619000,22500000,0,0,0,12000000,0,0,34500000,34500000,9880,3491.9,34500000,63066642297,.1,34482370,34500000,34500000,0,27813,16608,11205,2256,3284,1814,1836,37003,27924,16045,11879,2256,3546,2036,17647,53409,0,1317009,10983,10467,1446,3548,2378,28822,78264,113663,19949,35030,76700,323606,0,0,27374,34448,42283,3224,2169,4045,10825,29,31,195,3100,191927,27813,6.900000095367432,1317009,27813,47.400001525878906,1,3,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,1,7,0,0,8,0,0,0,0,0,1,7,0,0,8,18,12,107.5,18,402,79,4,0,4,0,7110,1,4,4,7110,1.100000023841858,527.5,5,3,65.9000015258789
2021,180,부산보건대학교,전문대학,사립,부산,B그룹,81537,13097,94634,104219,17440,121659,7,5,80100,0,12,80100,163,0,163,2931,824,3755,3147,996,121659,3101,39.20000076293945,3755,121659,3.200000047683716,1338,260,45,1338,1348,1,8390812337,2779960,1415000,0,0,6507000,0,0,10701960,8848483000,2800000,1800000,0,0,10000000,0,0,14600000,10701960,140,76442.6,10701960,8390812337,.1,8519380,10365105,10701960,12.5,9880,9880,0,53,225,63,3881,14102,10952,10952,0,52,316,60,2993,14373,0,22965,1657,0,16,13,90,1776,15157,0,168,171,697,16193,0,0,0,0,0,0,0,0,0,0,0,0,0,15157,9880,1.5,22965,9880,2.299999952316284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,181,부산여자대학교,전문대학,사립,부산,C그룹,116915,25847,142762,135723,30635,166358,5,7,691,0,12,691,103,7,110,2526,268,2794,2633,0,166358,2677,62.09999847412109,2794,166358,1.7000000476837158,13721,2189,220,13721,13390,1,5242276062,0,0,0,0,0,0,0,0,5268773000,500000,0,500000,0,0,0,0,1000000,0,250,0,0,5242276062,0,0,0,0,0,140,0,140,13,2,7,0,162,261,0,261,28,15,8,0,312,0,78,0,6,0,2,0,8,0,39,0,24,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,39,140,.3000000119209289,78,140,.6000000238418579,15,3,0,1,19,0,0,0,0,0,0,5,0,4,9,0,0,0,0,0,15,8,0,5,28,0,0,0,0,0,15,8,0,5,28,0,0,403.5,54,399.5,86,18,1,5,4,11286,2.200000047683716,18,5,11286,2,803,17,11,28.700000762939453
2021,182,부산예술대학교,전문대학,사립,부산,C그룹,9812,0,9812,14099,0,14099,0,0,0,0,0,0,0,0,0,379,87,466,440,0,14099,682,20.700000762939453,466,14099,3.400000095367432,13528.099609375,1793,161,13528.099609375,7110,1.899999976158142,2685721148,1948730,0,0,0,12731000,0,0,14679730,2879088000,8400000,0,0,0,12600000,0,0,21000000,14679730,181,81103.5,14679730,2685721148,.5,20213462,17142101,14679730,-14.8,250,0,250,12,25,13,0,300,258,0,258,40,28,13,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,2,0,3,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,3,8,0,0,0,0,0,0,5,0,3,8,0,0,191,33,250,53,2,3,3,0,6945,1,2,3,6945,.699999988079071,441,4,5,49
2021,183,부산외국어대학교,대학,사립,부산,B그룹,295704,210182,505886,546196,298876,845072,15,14,111471,6,35,111471,379,19,398,17642,3405,21047,17079,1954,845072,8570,98.5999984741211,21047,845072,2.5999999046325684,0,0,0,0,0,0,51181367864,0,0,0,0,21325000,0,0,21325000,55163277000,0,0,0,0,21325000,0,0,21325000,21325000,12332,1729.2,21325000,51181367864,0,21100000,21325000,21325000,.5,181,0,181,12,24,10,0,227,164,0,164,42,30,10,0,246,0,154,0,146,6,0,2,154,0,404,36,0,19,459,0,0,0,0,0,0,0,5,0,0,0,0,0,404,181,2.200000047683716,154,181,.8999999761581421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,184,부산장신대학교,대학,사립,경남,C그룹,40727,5220,45947,61749,6662,68411,3,6,4948,1,10,4948,49,0,49,788,60,848,701,0,68411,417,164.10000610351562,848,68411,1.2999999523162842,16051,2761,95,16051,11286,1.399999976158142,3808465621,178770,180000,436940,0,0,0,0,795710,3294557000,748000,180000,710000,0,0,0,0,1638000,795710,171,4653.3,795710,3808465621,0,1149450,1455990,795710,-9.3,12332,11947,385,58,326,84,48,12848,15777,15372,405,60,351,89,57,16334,0,1355,1212,56,11,19,57,1355,2723,197,19,35,195,3169,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,12332,.2000000029802322,1355,12332,.1000000014901161,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,2,0,0,43,7,3.400000095367432,2,0,1,1,0,608,2.5999999046325684,0,1,608,1.600000023841858,46.400001525878906,1,0,46.400001525878906
2021,185,부천대학교,전문대학,사립,경기,A그룹,179918,21050,200968,284617,25851,310468,11,10,44317,0,21,44317,71,27,98,10978,124,11102,7837,0,310468,7705,40.29999923706055,11102,310468,3.700000047683716,9014.2998046875,1565,241,9014.2998046875,6945,1.2999999523162842,17854946906,2985950,0,0,22022000,6652634,0,0,31660584,17815809641,6700000,0,500000,20500000,7300000,0,0,35000000,31660584,125,253284.7,31660584,17854946906,.2,22108299,27135718,31660584,19.7,171,0,171,6,7,10,0,194,126,0,126,17,12,9,0,164,0,359,0,22,3,2,0,27,0,171,9,5,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,171,171,1,359,171,2.0999999046325684,0,2,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,3,0,1,4,0,0,44,9,218,46,2,0,1,1,5018,.699999988079071,2,1,5018,.6000000238418579,262,2,3,52.400001525878906
2021,186,삼육대학교,대학,사립,서울,B그룹,228173,72813,300986,360426,132664,493090,10,22,95145,4,36,95145,51,35,86,13067,1272,14339,10692,62,493090,5975,82.5,14339,493090,3,0,0,0,0,0,0,914462187,2262330,828584,0,700000,0,0,0,3790914,795754000,2296000,828584,100000,921416,0,0,1000000,5146000,3790914,104,36451.1,3790914,914462187,.4,4349120,3531890,3790914,-5.7,125,0,125,9,3,7,0,144,112,0,112,12,3,10,0,137,0,520,0,48,10,8,3,69,0,211,65,71,6,353,0,0,120,240,67,0,0,8,0,1,50,25,44,211,125,1.7000000476837158,520,125,4.199999809265137,1,8,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,11,0,0,0,0,0,1,8,2,0,11,0,0,191,16,127,29,11,0,0,0,11785,.8999999761581421,11,0,11785,.8999999761581421,318,11,0,28.89999961853028
2021,187,삼육보건대학교,전문대학,사립,서울,C그룹,49422,1826,51248,62726,2696,65422,1,2,4970,0,3,4970,143,0,143,2529,170,2699,2620,0,65422,1331,49.20000076293945,2699,65422,4.300000190734863,974.4000244140624,316,13,974.4000244140624,608,1.600000023841858,115167060234,855522290,470876470,16795530,1157613180,365386778,0,153180374,3019374622,106116646000,926600000,536400000,40000000,1223275600,613829400,0,128000000,3468105000,3019374622,11762,256705.9,3019374622,115167060234,2.6,3080357170,3246468410,3019374622,-.8,104,0,104,6,16,5,0,131,93,0,93,24,18,4,0,139,0,10458,0,61,14,4,1,80,0,233,102,13,1,349,0,0,129,0,23,11,0,119,0,4,4,2,200,233,104,2.200000047683716,10458,104,100.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,12,1,0,0,0,0,0,1,685,.699999988079071,0,0,685,0,12,0,1,12
2021,188,상명대학교,대학,사립,서울,A그룹,483193,177655,660848,941588,248098,1189686,27,30,215701,6,63,215701,323,83,406,27053,10691,37744,19981,16225,1189686,13594,87.5,37744,1189686,3.299999952316284,2438,712,24,2438,5018,.5,36140797442,20000000,0,0,49098000,49626000,0,11700000,130424000,38348000000,17533000,0,0,50000000,30000000,0,0,97533000,130424000,3032,43015.8,130424000,36140797442,.4,205352618,169998935,130424000,-20.2,11762,9028,2734,430,700,252,666,13810,11879,9023,2856,441,719,305,167,13511,0,447930,3321,958,285,269,118,4951,28382,12989,5913,4102,35533,86919,0,0,18731,27685,7990,113,133,242,77,0,0,0,0,41371,11762,3.5,447930,11762,38.09999847412109,0,2,0,1,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,1,4,0,1,0,0,1,0,4,0,1,5,0,0,95.5,8,159.5,36,3,1,1,0,2911,1.600000023841858,3,1,2911,1.399999976158142,255,6,1,36.400001525878906
2021,189,상지대학교,대학,사립,강원,B그룹,305982,24985,330967,669894,47086,716980,15,11,60180,6,32,60180,463,1,464,7118,1038,8156,5011,0,716980,8273,86.69999694824219,8156,716980,1.2000000476837158,14177,2028,114,14177,11785,1.2000000476837158,11008040115,26883810,0,0,10200000,11715331,0,0,48799141,10842733048,18079000,0,0,10421000,6500000,0,0,35000000,48799141,934,52247.5,48799141,11008040115,.4,37396120,54996571,48799141,17.9,3032,2218,814,99,171,63,0,3365,3016,2213,803,113,178,68,0,3375,0,41930,617,490,59,40,102,1308,5272,9513,2022,528,1368,18703,0,0,88,931,4,55,78,33,89,0,0,15,356,14785,3032,4.900000095367432,41930,3032,13.800000190734863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,56,11,18.5,5,0,0,1,0,650,1.2000000476837158,0,1,650,1.5,74.5,0,2,37.29999923706055
2021,190,상지영서대학교,전문대학,사립,강원,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,35,2,108,685,.2000000029802322,92348043731,199187045,23801200,1815880,311186879,102455043,0,65766678,704212725,98690644541,100000000,20000000,2760333,179421639,66247989,0,27603329,396033290,704212725,7392,95266.9,704212725,92348043731,.8,763059039,711918000,704212725,-3.9,934,934,0,27,60,26,29,1076,918,918,0,84,57,29,36,1124,0,44,22,0,10,6,1,39,46,0,46,28,1839,1959,0,0,6,129,95,0,0,1,0,0,0,38,58,46,934,0,44,934,0,28,47,1,7,83,0,0,0,0,0,0,5,1,0,6,0,0,0,0,0,28,52,2,7,89,0,0,0,0,0,28,52,2,7,89,0,0,170,34,4011.60009765625,1017,76,7,6,0,27924,3.0999999046325684,76,6,27924,2.900000095367432,4181.60009765625,86,5,46
2021,191,서강대학교,대학,사립,서울,A그룹,414901,469048,883949,680434,593204,1273638,42,53,319985,6,101,319985,234,172,406,31572,2265,33837,31618,24751,1273638,11053,115.1999969482422,33837,1273638,2.700000047683716,332.6000061035156,100,0,332.6000061035156,261,1.2999999523162842,49765148142,37629151,16733150,21451229,14650000,31867158,0,66749120,189079808,48253822000,40000000,14300000,1000000,15000000,60000000,0,59000000,189300000,189079808,3101,60973.8,189079808,49765148142,.4,192801563,194061349,189079808,-1,7392,7141,251,222,327,211,2879,11031,7361,7130,231,225,336,203,3002,11127,0,5898,1831,160,129,183,198,2501,8936,2407,2453,1949,149024,164769,0,0,6,81,54,288,359,268,153,2,12,61,994,11343,7392,1.5,5898,7392,.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10952,0,0,0,10952,0,0,0,0,0
2021,192,서경대학교,대학,사립,서울,B그룹,318662,49585,368247,560617,71096,631713,11,7,74741,3,21,74741,300,50,350,28059,818,28877,26610,0,631713,6665,94.8000030517578,28877,631713,4.800000190734863,3369.10009765625,738,32,3369.10009765625,2121,1.600000023841858,4454646760,0,0,0,0,0,0,0,0,3926530000,0,0,0,0,0,0,0,0,0,195,0,0,4454646760,0,0,0,0,0,3101,3101,0,88,375,70,0,3634,3147,3147,0,449,362,63,3,4024,0,20931,747,0,43,43,3,836,5142,0,431,753,17591,23917,0,0,0,0,0,4,0,5,0,0,0,1,47,5142,3101,1.7000000476837158,20931,3101,6.699999809265137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,261,0,0,1,0,0
2021,193,서남대학교,대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13194.2998046875,3013,244,13194.2998046875,21928,.6000000238418579,9164780908,30442850,2861720,100980,13454000,22047581,0,4545000,73452131,9781717420,35400000,3000000,400000,13700000,22800000,0,3500000,78800000,73452131,804,91358.4,73452131,9164780908,.8,76145231,66630052,73452131,-1.1,195,0,195,12,26,6,0,239,182,0,182,41,29,6,0,258,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,175,195,.8999999761581421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,258,0,0,0,0,0
2021,194,서라벌대학교,전문대학,사립,경북,C그룹,31530,4148,35678,108561,16526,125087,1,2,3389,0,3,3389,73,0,73,1091,0,1091,766,0,125087,633,197.6000061035156,1091,125087,.8999999761581421,8226,1387,99,8226,7879,1,8165459750,15489920,10716020,536800,21698000,2962500,0,0,51403240,10404152000,29500000,12000000,2000000,0,26500000,0,0,70000000,51403240,925,55571.1,51403240,8165459750,.6,58032120,55672785,51403240,-5.9,804,476,328,37,49,27,297,1214,716,389,327,36,48,26,297,1123,0,1084,86,108,15,11,5,225,672,1722,368,79,281,3122,0,0,7,8,21,0,0,11,14,0,0,11,17,2394,804,3,1084,804,1.2999999523162842,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,164,4.900000095367432,0,0,164,0,0,1,0,0
2021,195,서영대학교,전문대학,사립,광주,A그룹,83237,3222,86459,106313,3555,109868,1,6,25008,1,8,25008,169,0,169,4516,0,4516,3709,0,109868,5221,21,4516,109868,4.300000190734863,1727,185,26,1727,491,3.5,74187364604,275218294,14361000,5608000,64314000,46498127,0,0,405999421,77432894000,269200000,15000000,8000000,66500000,47300000,0,0,406000000,405999421,7028,57768.8,405999421,74187364604,.5,419999362,405999752,405999421,-1.7,925,695,230,37,50,45,483,1540,920,685,235,34,50,41,506,1551,0,8100,84,31,27,28,13,183,79,94,49,39,722,983,0,0,176,76,42,14,50,107,4,0,0,10,266,173,925,.2000000029802322,8100,925,8.800000190734863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15777,0,0,0,15777,0,0,.1000000014901161,0,0
2021,196,서울과학기술대학교,대학,국립,서울,A그룹,275226,110562,385788,654964,129238,784202,35,35,73120,4,74,73120,390,21,411,22338,1764,24102,14159,0,784202,12176,64.4000015258789,24102,784202,3.200000047683716,17684,3113,186,17684,10444,1.7000000476837158,74286668920,142188200,22143000,3760800,17989000,5399751,0,11000000,202480751,79092609000,136948000,15000000,4000000,18000000,6000000,0,6000000,185948000,202480751,6055,33440.3,202480751,74286668920,.3,206944080,205168233,202480751,-1.1,7028,6860,168,229,301,137,264,7959,6956,6771,185,244,309,143,0,7652,0,78614,936,13,120,124,4,1197,7338,78,2404,3042,45,12907,0,0,0,17,7,28,131,77,47,0,0,6,1448,7416,7028,1.100000023841858,78614,7028,11.199999809265137,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,30,2,0,0,0,1,0,0,126,6.300000190734863,0,0,126,0,30,0,0,0
2021,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,1672,244,1916,2597,322,2919,10,7,66776,0,17,66776,0,0,0,41,3,44,7,0,2919,533,5.5,44,2919,1.5,3339,414,19,3339,1865,1.7999999523162842,61928250731,79062990,3146000,4066000,0,19038861,0,11616000,116929851,62981867951,99500000,10000000,0,0,20000000,0,11616000,141116000,116929851,5412,21605.7,116929851,61928250731,.2,106583965,110808445,116929851,4.7,6055,6055,0,169,329,59,0,6612,5678,5678,0,594,428,58,0,6758,0,5677,154,0,51,44,0,249,6312,0,731,506,76,7625,0,0,0,0,5,0,15,25,7,0,0,0,0,6312,6055,1,5677,6055,.8999999761581421,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,50.5,12,0,0,0,0,1,0,112,7.099999904632568,0,1,112,8.899999618530273,50.5,1,0,50.5
2021,198,서울교육대학교,대학,국립,서울,C그룹,158264,25497,183761,276002,35810,311812,18,12,92267,0,30,92267,200,0,200,4966,1254,6220,5627,18747,311812,2853,109.3000030517578,6220,311812,2,2542,402,9,2542,1448,1.7999999523162842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5412,5412,0,143,336,79,0,5970,6197,6197,0,593,436,92,5970,13288,0,1820,18,0,10,11,0,39,227,0,100,73,0,400,0,0,5,35,5,0,0,0,0,0,0,0,0,227,5412,0,1820,5412,.3000000119209289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,59.5,7,0,0,0,0,1,0,93,8.600000381469727,0,1,93,10.800000190734863,59.5,0,1,59.5
