YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_18A,BG3Y_MCS_19B,BG3Y_MCS_20C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2020,61,광주과학기술원,대학,국립,광주,C그룹,65503,166665,232168,83372,182464,265836,22,11,138587,2,35,138587,0,0,0,4824,979,5803,4104,550,265836,2052,129.5,5803,265836,2.200000047683716,1026.199951171875,346,38,1026.199951171875,1152,.8999999761581421,50353963815,14941000,0,0,0,12000000,0,0,26941000,52890886000,17000000,0,0,0,13500000,0,0,30500000,26941000,9045,2978.6,26941000,50353963815,.1,25480000,24986000,26941000,2.9,4802,3925,877,299,156,150,438,5845,4788,3920,868,305,154,158,423,5828,0,240509,1018,571,127,93,168,1977,10304,12833,3056,1706,1924,29823,0,0,3151,3297,2891,22,63,741,1136,28,621,23137,4802,4.800000190734863,240509,4802,50.09999847412109,3,3,0,1,7,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,3,9,0,1,13,0,0,0,0,0,3,9,0,1,13,533,109,6,1,6,0,9610,1.2000000476837158,6,6,9610,1.2000000476837158,533,6,6,44.400001525878906
2020,62,광주교육대학교,대학,국립,광주,C그룹,182500,29524,212024,275464,35641,311105,0,4,13191,0,4,13191,76,10,86,4518,2626,7144,4746,0,311105,1921,161.89999389648438,7144,311105,2.400000095367432,712,154,20,712,1904,.4000000059604645,4668775000,11501190,0,0,0,0,0,0,11501190,5041981000,11700000,0,0,0,0,0,0,11700000,11501190,60,191686.5,11501190,4668775000,.2,7536300,13398120,11501190,31.8,0,0,0,0,0,0,2115,2115,0,0,0,0,0,0,0,0,0,9669,563,0,94,976,35,1668,4567,0,2184,14136,71486,92373,0,0,411,302,96,137,3,143,5,34,537,4567,0,0,9669,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,78.5,12,2,0,0,0,121,16.5,2,0,121,16.5,78.5,2,0,39.29999923706055
2020,63,광주대학교,대학,사립,광주,B그룹,277259,58651,335910,492343,96902,589245,7,9,41906,5,21,41906,328,53,381,20768,9205,29973,19604,0,589245,7301,80.69999694824219,29973,589245,5.400000095367432,2362.89990234375,802,71,2362.89990234375,3792,.6000000238418579,107512761650,229181340,96699470,2990540,448088510,105863120,0,43389680,926212660,115184607000,180000000,103000000,3000000,506000000,110000000,0,45000000,947000000,926212660,9260,100023,926212660,107512761650,.9,779257900,863154120,926212660,9,7386,6506,880,267,442,292,308,8695,7325,6422,903,274,453,296,309,8657,0,413362,1818,171,166,155,41,2351,9316,1776,1749,1530,563,14934,0,0,500,465,191,101,161,400,49,50,1722,11092,7386,1.5,413362,7386,56,0,2,0,8,10,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,2,0,17,19,0,0,0,0,0,0,2,0,17,19,271.5,25,2,8,0,9,2042,6.300000190734863,2,0,2042,1,271.5,3,15.300000190734863,14.800000190734863
2020,64,광주보건대학교,전문대학,사립,광주,B그룹,105163,5706,110869,198517,10597,209114,2,2,9356,3,7,9356,66,18,84,2372,546,2918,1442,0,209114,3778,55.400001525878906,2918,209114,1.399999976158142,0,0,0,0,2454,0,108426335279,448875806,11515050,41577325,258367233,212388691,0,37062000,1009786105,103012798000,430100000,12300000,24000000,370000000,210000000,0,51216000,1097616000,1009786105,8813,114579.2,1009786105,108426335279,.9,887345768,894710831,1009786105,6.8,9285,8768,517,272,499,178,698,10932,9305,8789,516,279,542,256,499,10881,0,412282,3180,173,296,139,323,4111,22277,1346,7234,2308,3731,36896,0,0,3288,1644,186,23,118,74,2,20,637,23623,9285,2.5,412282,9285,44.400001525878906,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,0,2,4,466,38,2,2,0,0,1882,1.899999976158142,2,0,1882,1.100000023841858,466,4,0,116.5
2020,65,광주여자대학교,대학,사립,광주,C그룹,181306,34091,215397,276310,42260,318570,9,8,83271,0,17,83271,60,0,60,9684,1999,11683,8801,0,318570,3845,82.9000015258789,11683,318570,3.799999952316284,8287.7998046875,383,33,8287.7998046875,410,20.200000762939453,111251443590,124756880,34635000,2933010,511260890,192737850,0,24000000,890323630,101678314000,100000000,33000000,3000000,218000000,16000000,0,0,370000000,890323630,7386,120542.1,890323630,111251443590,.8,643888260,680898580,890323630,18.3,18582,15575,3007,625,995,444,4190,24836,18122,15109,3013,675,1047,449,4983,25276,0,1360575,8984,1310,441,276,304,11315,56138,12801,9435,5723,43765,127862,0,0,6694,2068,1496,292,389,601,214,98,1970,68939,18582,3.700000047683716,1360575,18582,73.19999694824219,1,5,0,0,6,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,1,7,0,3,11,0,0,0,0,0,1,7,0,3,11,646.5,135,6,0,2,3,7391,1.2000000476837158,6,2,7391,1.100000023841858,646.5,5,6,58.79999923706055
2020,66,구미대학교,전문대학,사립,경북,A그룹,45782,472,46254,192828,2750,195578,1,1,1125,0,2,1125,110,0,110,5459,444,5903,1126,0,195578,5255,37.20000076293945,5903,195578,3.0999999046325684,369.5,137,5,369.5,595,.6000000238418579,99168706197,272621000,36514670,4992810,391824690,239695020,0,17547750,963195940,88572093000,270000000,29180000,5000000,380000000,160000000,0,0,844180000,963195940,9285,103736.8,963195940,99168706197,1,825213018,814328921,963195940,8.5,0,0,0,0,0,0,888,888,0,0,0,0,0,0,3215,3215,0,49651,0,443,143,220,595,1401,0,13792,4044,3312,13105,34253,0,0,4300,1500,620,28,2,6,11,7,661,13792,0,0,49651,0,0,0,2,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,0,0,1,0,3,0,1,4,118,15,3,1,0,0,3733,1,3,0,3733,.800000011920929,118,4,0,29.5
2020,67,구세군사관대학원대학교,대학원대학,사립,경기,-,23988,1988,25976,23988,1988,25976,1,0,0,0,1,0,59,5,64,327,121,448,316,0,25976,37,702.0999755859375,448,25976,1.7999999523162842,3509.10009765625,1066,45,3509.10009765625,3110,1.100000023841858,232999841127,476175703,83824297,2008026,686013445,453718529,0,78260000,1780000000,244981362000,390600000,63000000,1247000,513000000,343000000,0,68000000,1378847000,1780000000,18582,95791.6,1780000000,232999841127,.8,1722496308,1772913736,1780000000,1.7,268,0,268,16,16,20,20,340,270,0,270,16,20,17,20,343,0,97,0,75,13,3,6,97,0,415,48,5,16,484,0,0,45,92,0,1,0,13,0,3,120,415,268,1.5,97,268,.4000000059604645,0,2,0,2,4,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,4,6,0,1,0,0,1,0,3,0,4,7,261,45,3,2,0,2,3951,1.399999976158142,3,0,3951,.800000011920929,261,5,2,37.29999923706055
2020,68,국군간호사관학교,기타,기타,대전,-,60156,3141,63297,66409,3418,69827,4,5,5205,0,9,5205,122,6,128,3365,706,4071,1769,0,69827,0,0,4071,69827,6.199999809265137,2302,566,18,2302,3424,.699999988079071,0,254433730,71455270,4700000,0,168041000,0,8650000,507280000,0,299974000,71460000,5000000,38260000,182462000,0,41000000,638156000,507280000,0,0,507280000,0,0,377960680,421426240,507280000,15.9,3889,3889,0,105,143,58,30,4225,3857,3857,0,104,164,56,30,4211,0,52084,317,0,39,35,52,443,1565,0,382,271,2234,4452,0,0,889,47,3,0,0,0,0,28,942,1565,3889,.4000000059604645,52084,3889,13.399999618530272,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,1,1,0,1,3,121,20,1,0,1,1,5066,.5,1,1,5066,.4000000059604645,121,1,2,40.29999923706055
2020,69,국립강릉원주대학교,대학,국립,강원,B그룹,328257,84833,413090,698324,176587,874911,15,16,42420,2,33,42420,709,14,723,8104,3083,11187,11091,0,874911,8473,103.3000030517578,11187,874911,1.2999999523162842,1034.800048828125,440,2,1034.800048828125,1471,.699999988079071,2515320976,2987320,0,0,11876000,0,0,360000,15223320,2460132000,4000000,0,0,12217000,0,0,0,16217000,15223320,268,56803.4,15223320,2515320976,.6,13345000,12259200,15223320,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,14,3,0,0,1,0,28,28.600000381469727,0,1,28,35.70000076293945,14,0,1,14
2020,106,능인대학원대학교,대학원대학,사립,경기,-,3768,53,3821,4948,55,5003,0,1,0,0,1,0,21,0,21,97,277,374,292,0,5003,72,69.5,374,5003,8.100000381469727,3966,599,89,3966,5440,.699999988079071,43714208210,59076760,890000,0,11329000,2417485,0,0,73713245,37339550000,59132000,40000,0,11536000,2704000,0,0,73412000,73713245,3889,18954.3,73713245,43714208210,.2,89282471,80092113,73713245,-9.1,124,0,124,5,1,9,0,139,84,0,84,5,1,12,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,124,0,0,2,0,1,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,1,7,0,0,0,0,0,0,6,0,1,7,460,81,2,1,4,0,5440,1.100000023841858,2,4,5440,1.100000023841858,460,3,4,65.69999694824219
2020,107,단국대학교,대학,사립,경기,A그룹,958503,291398,1249901,1513972,477813,1991785,19,21,34281,4,44,34281,1065,142,1207,39016,8758,47774,38878,47033,1991785,26997,73.80000305175781,47774,1991785,2.5,367,120,62,367,1903,.2000000029802322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3046,3046,0,15,120,35,300,3516,3119,3119,0,15,117,34,300,3585,0,302,298,0,1,3,0,302,407,0,1,3,0,411,0,0,0,0,0,0,0,0,0,6,381,407,3046,.1000000014901161,302,3046,.1000000014901161,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,31,6,1,0,0,0,1903,.5,1,0,1903,.5,31,1,0,31
2020,108,대경대학교,전문대학,사립,경북,B그룹,51013,4433,55446,143952,4831,148783,0,3,24909,2,5,24909,65,1,66,4913,913,5826,2492,0,148783,4275,34.79999923706055,5826,148783,4.099999904632568,2437.300048828125,1007,21,2437.300048828125,3433,.699999988079071,880792268,0,0,0,0,0,0,0,0,-755244250,0,0,0,0,0,0,0,0,0,124,0,0,880792268,0,0,0,0,0,55,0,55,4,14,9,100,182,46,0,46,4,18,9,70,147,0,100,0,41,5,4,46,96,0,659,60,53,361,1133,0,0,20,10,3,0,0,1,1,5,90,659,55,12,100,55,1.7999999523162842,0,2,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,3,0,1,4,127.5,18,2,1,1,0,3433,1,2,1,3433,.8999999761581421,127.5,2,2,31.89999961853028
2020,109,대구가톨릭대학교,대학,사립,경북,A그룹,525605,261500,787105,1021785,365241,1387026,33,28,54174,0,61,54174,600,68,668,25941,5666,31607,22728,5038,1387026,13891,99.9000015258789,31607,1387026,2.299999952316284,15937,1796,85,15937,10078,1.600000023841858,17389216872,8664470,0,0,0,0,0,0,8664470,18884743000,30000001,0,0,0,10000000,0,10000000,50000001,8664470,3046,2844.5,8664470,17389216872,0,423100,0,8664470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,5,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,2,10,0,0,0,2,2,0,11,0,2,13,0,0,0,2,2,0,11,0,4,15,598,97,3,0,8,4,10078,1.100000023841858,3,8,10078,1.100000023841858,598,3,12,39.900001525878906
2020,110,대구경북과학기술원,대학,국립,대구,C그룹,56131,90491,146622,62677,92198,154875,38,37,248437,0,75,248437,5,1,6,13358,30,13388,13234,0,154875,1463,105.9000015258789,13388,154875,9.5,906,32,15,906,444,2,2577142295,0,120000,0,6453300,0,0,0,6573300,3478115000,2500000,8600000,0,0,0,0,0,11100000,6573300,55,119514.5,6573300,2577142295,.3,13985047,8264290,6573300,-30.7,1134,1134,0,31,42,27,63,1297,1152,1152,0,32,41,28,66,1319,0,31600,810,0,21,14,31,876,8144,0,319,124,197,8784,0,0,474,123,79,0,0,0,0,8,252,8144,1134,7.199999809265137,31600,1134,27.89999961853028,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,46.5,6,1,0,0,0,444,2.299999952316284,1,0,444,2.299999952316284,46.5,0,1,46.5
2020,111,대구공업대학교,전문대학,사립,대구,C그룹,67064,2243,69307,104790,3299,108089,3,4,17271,2,9,17271,67,0,67,3188,381,3569,3522,3221,108089,1672,64.5999984741211,3569,108089,3.400000095367432,399,57,5,399,80,5,0,554000,0,0,0,0,0,0,554000,0,5000000,0,0,0,0,0,0,5000000,554000,0,0,554000,0,0,274800,207800,554000,71.1,1951,1951,0,53,114,58,0,2176,1904,1904,0,52,134,58,0,2148,0,28122,116,0,9,15,0,140,706,0,35,198,0,939,0,0,172,53,0,0,0,0,0,9,281,706,1951,.4000000059604645,28122,1951,14.399999618530272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,80,10,0,1,80,12.5,0,1,0,0
2020,112,대구과학대학교,전문대학,사립,대구,A그룹,80765,3118,83883,150430,3775,154205,2,3,11925,3,8,11925,23,0,23,5118,345,5463,4580,0,154205,4100,37.59999847412109,5463,154205,3.700000047683716,31690.599609375,5300,319,31690.599609375,26716,1.2000000476837158,11107740109,13034340,0,0,4388000,2536044,0,5740390,25698774,10799561000,11500000,0,500000,4500000,3000000,0,7000000,26500000,25698774,1134,22662.1,25698774,11107740109,.2,31750703,32607488,25698774,-9.2,3770,3671,99,146,169,62,175,4322,3792,3684,108,145,176,64,0,4177,0,0,1885,1,182,147,171,2386,3971,1,757,632,1331,6692,0,0,0,0,0,8,0,4,0,2,159,3972,3770,1.100000023841858,0,3770,0,7,12,0,9,28,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,7,16,0,12,35,0,0,0,0,0,7,16,0,12,35,787.5,153,19,9,4,3,26716,1.2000000476837158,19,4,26716,.8999999761581421,787.5,28,6,23.200000762939453
2020,113,대구교육대학교,대학,국립,대구,C그룹,144399,12803,157202,302131,23209,325340,6,7,12379,0,13,12379,508,58,566,5910,314,6224,3847,0,325340,2451,132.6999969482422,6224,325340,2,1176,365,18,1176,4072,.3000000119209289,21193941440,40674180,1417300,914940,3000000,2623000,0,0,48629420,22357456000,39000000,2001600,1000000,3000000,2700000,0,0,47701600,48629420,1951,24925.4,48629420,21193941440,.2,44178245,46701920,48629420,4.9,2325,2325,0,17,108,40,3541,6031,2454,2454,0,17,116,42,4109,6738,0,850,65,0,5,5,32,107,287,0,15,17,137,456,0,0,0,0,0,0,0,0,0,0,0,287,2325,.1000000014901161,850,2325,.4000000059604645,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,61,11,2,0,0,0,4072,.5,2,0,4072,.5,61,2,0,30.5
2020,114,대구대학교,대학,사립,경북,A그룹,540068,228185,768253,1161496,421136,1582632,10,17,31147,2,29,31147,779,12,791,31253,3400,34653,27135,34750,1582632,18566,85.19999694824219,34653,1582632,2.200000047683716,19671.19921875,2838,192,19671.19921875,13771,1.399999976158142,43070723598,30371170,3201000,362890,10900000,6258000,0,16350000,67443060,43416249000,22400000,3500000,0,8000000,11000000,0,21000000,65900000,67443060,3770,17889.4,67443060,43070723598,.2,95884101,50379799,67443060,-6.8,407,394,13,21,55,44,18,545,410,393,17,14,44,42,4,514,0,61276,235,17,16,23,13,304,2387,697,202,247,236,3769,0,0,102,44,0,0,0,6,2,1,6,3084,407,7.599999904632568,61276,407,150.60000610351562,0,9,0,0,9,0,1,0,1,2,0,8,0,1,9,0,1,0,0,1,0,17,0,1,18,0,2,0,1,3,0,19,0,2,21,1850,413,10,1,9,1,13771,1.2999999523162842,10,9,13771,1.399999976158142,1850,11,9,92.5
2020,115,대구미래대학교,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11833,314,75,11833,1527,7.699999809265137,11721597999,2999310,0,0,0,2455000,0,0,5454310,10129719000,3000000,0,0,0,2502000,0,0,5502000,5454310,2325,2345.9,5454310,11721597999,0,5347368,4686200,5454310,2,619,619,0,20,16,17,0,672,595,595,0,19,14,16,0,644,0,14675,200,0,9,5,1,215,1145,0,115,16,363,1639,0,0,95,40,0,0,0,0,0,1,139,1145,619,1.7999999523162842,14675,619,23.700000762939453,0,4,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,140,17,4,0,1,0,1527,3.0999999046325684,4,1,1527,3.299999952316284,140,4,0,35
2020,116,대구보건대학교,전문대학,사립,대구,A그룹,92945,17560,110505,218783,21194,239977,2,5,22816,0,7,22816,110,14,124,7684,34,7718,4830,0,239977,7004,34.29999923706055,7718,239977,3.299999952316284,1944.0999755859373,272,22,1944.0999755859373,1661,1.2000000476837158,9450108544,16491070,9350420,129000,0,17457000,0,0,43427490,11449094000,27500000,12000000,6000000,0,21000000,0,10500000,77000000,43427490,407,106701.4,43427490,9450108544,.5,71116170,61313460,43427490,-21.5,3348,3257,91,146,89,83,42,3708,3110,2998,112,134,86,80,29,3439,0,90367,521,10,36,27,18,612,4617,87,1041,391,214,6350,0,0,30,16,0,2,1,1,1,19,245,4704,3348,1.399999976158142,90367,3348,27,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,55,6,1,0,1,0,1661,1.100000023841858,1,1,1661,1.2000000476837158,55,1,2,18.299999237060547
2020,117,대구사이버대학교,대학,사립,경북,C그룹,16380,0,16380,17090,0,17090,6,0,16380,0,6,16380,0,0,0,423,0,423,445,0,17090,4016,4.300000190734863,423,17090,2.5,6697,1218,57,6697,4093,1.600000023841858,5387064036,13739241,200000,220000,6566000,2588759,0,0,23314000,5314093000,15300000,200000,500000,10181000,2500000,0,0,28681000,23314000,619,37664,23314000,5387064036,.4,19500000,20000000,23314000,9.6,3580,3580,0,89,158,88,26,3941,3424,3424,0,87,154,91,0,3756,0,45290,699,0,66,55,14,834,5056,0,874,1063,7231,14224,0,0,60,100,4,6,0,0,0,28,1227,5056,3580,1.399999976158142,45290,3580,12.699999809265137,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,2,62,10,2,0,0,0,4093,.5,2,0,4093,.5,62,2,0,31
2020,118,대구예술대학교,대학,사립,경북,C그룹,48953,1155,50108,118174,1931,120105,0,0,14012,0,0,14012,89,4,93,3968,442,4410,1983,0,120105,1102,109,4410,120105,3.799999952316284,8369.2001953125,1176,70,8369.2001953125,2434,3.400000095367432,34271311634,92706860,7211625,0,46896000,36972239,0,0,183786724,35541462000,66199000,7028000,0,57724000,41198000,0,0,172149000,183786724,3348,54894.5,183786724,34271311634,.5,203729199,169716280,183786724,-4.2,1434,1434,0,40,88,49,0,1611,1471,1471,0,44,72,48,0,1635,0,98355,287,0,12,24,6,329,1936,0,214,224,84,2458,0,0,0,0,0,0,0,0,0,0,0,1936,1434,1.399999976158142,98355,1434,68.5999984741211,3,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,6,0,0,0,0,0,3,2,0,1,6,342,61,5,1,0,0,2434,2.400000095367432,5,0,2434,2.0999999046325684,342,5,1,57
2020,119,대구외국어대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22444,3067,208,22444,18681,1.2000000476837158,34816897324,54499340,8599990,2800000,4950000,7616000,0,25634000,104099330,63672989000,6614000,5584000,378000,4950000,18700000,0,14350000,50576000,104099330,3580,29078,104099330,34816897324,.3,105611620,101406940,104099330,-.7,5446,5151,295,174,220,90,781,6711,5440,5146,294,165,187,104,688,6584,0,119900,2388,157,103,71,240,2959,23075,3929,1718,1121,2878,32721,0,0,1523,376,561,76,147,155,21,38,648,27004,5446,5,119900,5446,22,3,5,0,1,9,0,0,0,0,0,0,10,0,5,15,0,0,0,0,0,3,15,0,6,24,0,0,0,0,0,3,15,0,6,24,916.5,256,8,1,10,5,18681,1,8,10,18681,1,916.5,11,15,35.29999923706055
2020,120,대구한의대학교,대학,사립,경북,B그룹,266809,93500,360309,496434,136865,633299,11,13,44797,1,25,44797,324,28,352,14064,3997,18061,13820,9,633299,6721,94.1999969482422,18061,633299,2.900000095367432,0,0,0,0,0,0,13367860627,7903312,780700,273878,4388000,2570238,0,0,15916128,12869183444,15500000,780700,1000000,4400000,2400000,0,4560900,28641600,15916128,1434,11099.1,15916128,13367860627,.1,22077777,20473389,15916128,-14.8,2002,2002,0,65,103,23,2004,4197,1903,1903,0,64,104,22,0,2093,0,21228,61,0,69,12,16,158,775,0,2298,983,343,4399,0,0,3,4,0,0,0,0,0,4,105,775,2002,.4000000059604645,21228,2002,10.600000381469728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,121,대덕대학교,전문대학,사립,대전,C그룹,75344,686,76030,183268,913,184181,2,5,45209,2,9,45209,85,1,86,7555,10025,17580,4662,1749,184181,4193,43.900001525878906,17580,184181,10.600000381469728,3918,925,31,3918,6959,.6000000238418579,65006594783,141106230,4797100,5993040,59601000,45670055,0,47808550,304975975,62414305000,128000000,4850000,5500000,59700000,46030000,0,35920000,280000000,304975975,5446,56000,304975975,65006594783,.5,336937090,305746684,304975975,-4.8,3421,3022,399,126,131,80,0,3758,3433,3053,380,120,119,90,0,3762,0,17105,515,16,51,37,0,619,14781,212,546,455,0,15994,0,0,8,40,0,0,2,44,3,5,607,14993,3421,4.400000095367432,17105,3421,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,127,13,3,0,0,0,6959,.4000000059604645,3,0,6959,.4000000059604645,127,3,0,42.29999923706055
2020,122,대동대학교,전문대학,사립,부산,C그룹,49198,1083,50281,54051,1155,55206,5,5,10953,0,10,10953,71,3,74,754,80,834,778,0,55206,1490,37.09999847412109,834,55206,1.5,12.600000381469728,0,0,12.600000381469728,4136,0,12571562316,7622000,0,0,0,0,0,6425000,14047000,14514761000,12000000,1000000,3000000,2000000,2000000,0,8000000,28000000,14047000,2002,7016.5,14047000,12571562316,.1,10918060,9679000,14047000,16.9,10224,9597,627,353,247,171,879,11874,10078,9502,576,332,311,173,831,11725,0,144485,2964,99,108,109,94,3374,35329,727,1376,1205,492,39129,0,0,225,140,659,23,152,231,341,17,778,36056,10224,3.5,144485,10224,14.100000381469728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4136,0,0,0,4136,0,0,0,0,0
