YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_PKG,ER_ELV_PKG,ER_TTL_PKG,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_22A,BG3Y_MCS_23B,BG3Y_MCS_24C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2024,58,광양보건대학교,전문대학,사립,전남,C그룹,23460,476,23936,39935,542,40477,10,12,4,0,26,36,0,36,0,8,8,8,0,40477,116,348.8999938964844,8,40477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,2,1,1,4,39,11,36,17,2,0,1,1,3613,.8999999761581421,2,1,3613,.800000011920929,75,3,3,12.5
2024,59,광운대학교,대학,사립,서울,B그룹,352311,103325,455636,672844,156346,829190,24,25,6,1,56,156,19,175,16341,3073,19414,15840,12,829190,9808,84.5,19414,829190,2.400000095367432,0,0,4,0,3540,0,36483921215,23904097,2299738,82170,12988000,0,10256242,14400000,63930247,32195075297,23834000,2299738,164352,13000000,0,10256250,14400000,63954340,63930247,2790,22914.1,63930247,36483921215,.2,58738667,61198291,63930247,4.3,2790,2790,0,80,219,70,0,3159,2744,2744,0,71,262,77,0,3154,0,54532,1030,0,39,22,0,1091,9048,0,468,453,2067,12036,0,0,0,0,0,0,0,0,0,1,9,0,0,9048,2790,3.200000047683716,54532,2790,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,60,광주가톨릭대학교,대학,사립,전남,C그룹,95642,85091,180733,138210,100278,238488,14,15,4,0,33,45,64,109,1084,457,1541,1415,0,238488,95,2510.39990234375,1541,238488,.699999988079071,221.3999938964844,42,9,221.3999938964844,169,1.2999999523162842,705457510012,1172700836,548148053,218450,5302969269,1810903321,136274464,217812992,9189027385,795508143000,970325000,545000000,3000000,5254000000,1966900000,147775000,234800000,9121800000,9189027385,30320,303068.2,9189027385,705457510012,1.3,7674605112,8162302464,9189027385,9.5,30320,20373,9947,1525,2883,1152,1663,37543,31130,21029,10101,1556,2887,1180,8785,45538,0,4046784,10905,3811,1075,999,616,17406,122319,80168,23099,20380,30459,276425,0,0,0,0,0,3017,3590,3658,9831,467,3985,0,0,202487,30320,6.699999809265137,4046784,30320,133.5,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,1,3,0,0,4,11,6,119.5,24,4,0,0,0,1921,2.0999999046325684,4,0,1921,2.0999999046325684,130.5,4,0,32.599998474121094
2024,61,광주과학기술원,대학,국립,광주,C그룹,88464,85897,174361,109707,87384,197091,27,23,4,1,55,0,0,0,2588,2476,5064,4283,6328,197091,2110,93.4000015258789,5064,197091,2.5999999046325684,45,1,1,45,0,0,123056462452,69134370,10697735,0,243305485,293103569,0,60304331,676545490,110456017000,64329000,13136086,0,268776796,317313204,0,59535000,723090086,676545490,7501,90194,676545490,123056462452,.5,657627976,677758092,676545490,1.4,7501,6574,927,259,506,223,371,8860,7322,6462,860,260,493,230,371,8676,0,190805,2627,696,328,314,857,4822,15034,4274,2021,1924,1553,24806,0,0,0,0,0,72,78,87,95,40,153,0,0,19308,7501,2.5999999046325684,190805,7501,25.39999961853028,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,13,3,0,0,0,1,0,1,1465,.8999999761581421,0,0,1465,0,13,1,1,6.5
2024,62,광주교육대학교,대학,국립,광주,C그룹,181106,27553,208659,260044,32747,292791,13,18,4,0,35,0,0,0,5091,965,6056,4126,0,292791,1757,166.60000610351562,6056,292791,2.0999999046325684,521,203,6,521,1122,.5,67512870752,16846000,0,0,0,12000000,0,0,28846000,71294084000,20400000,0,0,0,13000000,0,0,33400000,28846000,10119,2850.7,28846000,67512870752,0,28095000,27713000,28846000,1.4,10119,9974,145,45,233,72,0,10469,10175,10006,169,46,257,76,0,10554,0,0,1292,28,18,16,715,2069,7036,94,87,130,4589,11936,0,0,0,0,0,0,0,0,0,0,0,3,555,7130,10119,.699999988079071,0,10119,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,26,4,6,2,2,0,0,1,965,2.5999999046325684,2,0,965,2.0999999046325684,32,2,1,10.699999809265137
2024,63,광주대학교,대학,사립,광주,B그룹,325921,63213,389134,566739,108607,675346,17,22,4,4,47,165,20,185,14195,3187,17382,11298,637,675346,6118,110.4000015258789,17382,675346,2.5999999046325684,712,94,9,712,1603,.4000000059604645,60361683975,67901380,9766260,0,486999654,85910994,33918606,7033000,691529894,69206031000,90500000,9140000,0,494039000,90780000,35000000,10000000,729459000,691529894,4035,171382.9,691529894,60361683975,1.1,663031369,721802953,691529894,2.3,4035,3250,785,283,186,160,952,5616,3613,2915,698,262,162,148,1367,5552,0,192929,734,439,93,80,101,1447,7050,9947,1860,1063,2651,22571,0,0,0,0,0,16,266,285,219,29,955,1,35,16997,4035,4.199999809265137,192929,4035,47.79999923706055,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,27,6,1,0,0,0,118,8.5,1,0,118,8.5,27,1,0,27
2024,64,광주보건대학교,전문대학,사립,광주,B그룹,106230,5565,111795,194832,8069,202901,4,3,1,2,10,33,5,38,1065,420,1485,932,0,202901,3498,58,1485,202901,.699999988079071,2362.199951171875,673,41,2362.199951171875,3158,.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,2,9,0,1,12,0,0,0,0,0,2,9,0,1,12,155.6999969482422,35,378,105,4,1,7,0,9897,1.100000023841858,4,7,9897,1.100000023841858,533.7000122070312,5,7,44.5
2024,65,광주여자대학교,대학,사립,광주,C그룹,177923,38960,216883,270855,46329,317184,17,16,4,1,38,65,0,65,7821,1082,8903,6418,11014,317184,3773,84.0999984741211,8903,317184,2.900000095367432,0,0,0,0,2516,0,136386090727,437874801,4847000,5077220,517023799,65429339,3000000,0,1033252159,105925781000,419000000,5500000,0,600000000,0,6000000,0,1030500000,1033252159,8492,121673.6,1033252159,136386090727,.8,1082961372,1109552111,1033252159,-2.2,7063,6167,896,279,476,321,275,8414,7184,6226,958,275,519,319,317,8614,0,257161,2045,152,161,150,59,2567,10636,1120,2070,1413,3546,18785,0,0,0,0,0,86,117,400,28,21,374,1,410,11756,7063,1.7000000476837158,257161,7063,36.400001525878906,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,66,12,66.5,12,2,0,0,0,97,20.600000381469727,2,0,97,20.600000381469727,132.5,2,0,66.30000305175781
2024,66,구미대학교,전문대학,사립,경북,A그룹,57483,778,58261,212348,3143,215491,8,9,3,0,20,71,0,71,2808,473,3281,2680,0,215491,5256,41,3281,215491,1.5,8287.7998046875,481,31,8287.7998046875,115,72.0999984741211,144921414918,121260850,36225000,0,566439033,211338106,49253740,21521000,1006037729,118276278000,75500000,38000000,0,81842000,28833000,7015000,5283000,236473000,1006037729,7063,142437.7,1006037729,144921414918,.7,959356990,808634638,1006037729,4.4,8927,8320,607,300,496,299,480,10502,8872,8229,643,302,512,288,437,10411,0,286247,2557,112,252,141,147,3209,20598,814,4314,2115,1637,29478,0,0,0,0,0,65,41,55,0,53,497,0,0,21412,8927,2.400000095367432,286247,8927,32.099998474121094,0,3,0,2,5,0,0,0,0,0,0,1,0,7,8,0,0,0,0,0,0,4,0,9,13,0,0,0,0,0,0,4,0,9,13,45,3,10,2,3,2,1,7,2229,4,3,1,2229,1.7999999523162842,55,4,8,4.599999904632568
2024,67,구세군사관대학원대학교,대학원대학,사립,경기,-,25423,2040,27463,25423,2040,27463,1,0,0,0,1,41,3,44,302,66,368,206,0,27463,16,1716.4000244140625,368,27463,1.399999976158142,344.79998779296875,96,5,344.79998779296875,591,.6000000238418579,121359257073,241932980,25621280,4997500,567853770,389382140,23061500,13395210,1266244380,109426271000,185000000,30800000,3000000,560000000,270000000,25000000,20000000,1093800000,1266244380,8927,141844.3,1266244380,121359257073,1,997272460,1088709750,1266244380,12.7,18320,14799,3521,663,1254,478,3983,24698,18057,14486,3571,639,1305,479,2245,22725,0,952965,6775,1344,482,264,275,9140,39931,11161,10082,3647,64078,128899,0,0,0,0,0,295,313,485,461,330,1404,26,3989,51092,18320,2.799999952316284,952965,18320,52,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,8,2,139,26,2,1,0,0,1715,1.600000023841858,2,0,1715,1.2000000476837158,147,4,0,36.79999923706055
2024,68,국군간호사관학교,기타,기타,대전,-,62985,974,63959,71286,1193,72479,12,20,4,0,36,182,9,191,1813,864,2677,2225,0,72479,0,0,2677,72479,3.799999952316284,3509.10009765625,789,34,3509.10009765625,2340,1.5,241613127535,416698365,31001635,2378723,1058400485,583820349,11870443,69260000,2173430000,284868139000,416700000,31000000,1000000,1059000000,633500000,12000000,68500000,2221700000,2173430000,18320,118637,2173430000,241613127535,.9,1644062000,1816555224,2173430000,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73658,0,409,241,140,375,1165,0,9575,2329,2415,8307,22626,0,0,0,0,0,59,1,27,4,12,524,0,0,9575,0,0,73658,0,0,1,3,0,0,4,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,1,7,0,1,9,0,0,0,0,0,1,7,0,1,9,314.5,57,691.5,150,4,0,4,1,5648,1.399999976158142,4,4,5648,1.399999976158142,1006,4,3,143.6999969482422
2024,69,국립강릉원주대학교,대학,국립,강원,B그룹,391619,82393,474012,674881,140447,815328,18,28,5,5,56,459,12,471,12382,1661,14043,13779,0,815328,7803,104.5,14043,815328,1.7999999523162842,2302,566,17,2302,1741,1.2999999523162842,0,263503130,59400000,11200440,0,224446840,0,41790000,600340410,0,237501000,44735000,8549000,0,208153000,0,25500000,524438000,600340410,0,0,600340410,0,0,0,642253200,600340410,0,275,0,275,12,23,17,0,327,242,0,242,11,30,15,0,298,0,280,0,33,11,1,2,47,0,168,118,19,7,312,0,0,0,0,0,31,0,27,0,0,0,0,0,168,275,.6000000238418579,280,275,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,17,2,15.899999618530272,9,2,0,0,0,3475,.6000000238418579,2,0,3475,.6000000238418579,32.900001525878906,3,0,11
2024,70,국립경국대학교,대학,국립,경북,B그룹,383946,80511,464457,761522,108680,870202,20,27,5,5,57,48,0,48,14743,3422,18165,14517,60345,870202,6340,137.3000030517578,18165,870202,2.0999999046325684,719,244,2,719,1368,.5,2715018273,1770770,0,2679600,16300000,0,0,0,20750370,2729147000,4000000,0,2679600,16300000,0,0,0,22979600,20750370,275,75455.9,20750370,2715018273,.8,17061390,20750370,20750370,10.8,2476,2476,0,98,199,56,0,2829,2367,2367,0,84,206,54,4,2715,0,30717,187,0,84,83,8,362,981,0,255,290,169,1695,0,0,0,0,0,0,0,0,0,11,273,2,670,981,2476,.4000000059604645,30717,2476,12.399999618530272,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,4,1,24,5,1,0,0,0,115,8.699999809265137,1,0,115,8.699999809265137,28,1,0,28
2024,71,국립공주대학교,대학,국립,충남,A그룹,458036,85917,543953,1059869,156740,1216609,26,34,7,3,70,80,18,98,12578,3656,16234,11081,92666,1216609,14767,82.4000015258789,16234,1216609,1.399999976158142,4763,648,79,4763,4932,1,28422433358,33802500,5000000,0,9681000,3009473,0,2000000,53492973,27251486000,25000000,0,0,9909000,3260600,0,2000000,40169600,53492973,2476,21604.6,53492973,28422433358,.2,63023989,62434754,53492973,-7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,33,6,0,0,1,0,591,1.399999976158142,0,1,591,1.7000000476837158,35,0,1,35
2024,72,국립군산대학교,대학,국립,전북,B그룹,309659,48164,357823,643035,95943,738978,22,22,4,5,53,314,18,332,11963,3537,15500,13651,18380,738978,7245,102,15500,738978,2.0999999046325684,367,120,62,367,1293,.3000000119209289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,103.5,20,16.299999237060547,9,2,0,0,1,2340,1.100000023841858,2,0,2340,.8999999761581421,119.8000030517578,3,0,39.900001525878906
2024,73,국립금오공과대학교,대학,국립,경북,B그룹,225320,78186,303506,481295,105717,587012,25,32,6,5,68,73,11,84,16739,3237,19976,14909,6,587012,5637,104.0999984741211,19976,587012,3.5,2212.300048828125,559,13,2212.300048828125,3018,.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3429,3429,0,17,142,41,300,3929,3540,3540,0,17,148,42,300,4047,0,5776,290,0,5,5,0,300,882,0,6,10,0,898,0,0,0,0,0,0,0,0,0,4,70,0,0,882,3429,.3000000119209289,5776,3429,1.7000000476837158,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,26,4,2.299999952316284,1,0,1,0,0,1741,.5,0,0,1741,0,28.299999237060547,1,0,28.299999237060547
2024,74,국립목포대학교,대학,국립,전남,B그룹,269650,124002,393652,520640,160221,680861,22,30,5,2,59,384,14,398,10289,2196,12485,10871,0,680861,6652,102.4000015258789,12485,680861,1.899999976158142,15937,1976,85,15937,9621,1.7000000476837158,22660788442,3858710,0,0,0,0,0,0,3858710,24971843000,30001000,0,0,0,10000000,0,10000000,50001000,3858710,3429,1125.3,3858710,22660788442,0,0,4679950,3858710,0,129,0,129,4,26,9,50,218,169,0,169,7,30,8,50,264,0,35,0,17,1,0,2,20,0,133,1,0,12,146,0,0,0,0,0,0,0,0,0,1,6,0,0,133,129,1,35,129,.3000000119209289,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,51.5,5,10,3,1,1,0,0,1368,1.2999999523162842,1,0,1368,.699999988079071,61.5,2,0,30.799999237060547
2024,112,대구과학대학교,전문대학,사립,대구,A그룹,112017,3302,115319,166866,3823,170689,2,1,0,0,3,32,0,32,4360,5,4365,3512,0,170689,4308,39.59999847412109,4365,170689,2.5999999046325684,445.7000122070313,21,9,445.7000122070313,398,1.100000023841858,2713593665,0,859200,0,0,0,0,0,859200,4539784000,1500000,1000000,0,0,0,0,0,2500000,859200,129,6660.5,859200,2713593665,0,2770200,859200,859200,-34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,4,7,0,13,2,0,72,42,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,189.5,35,200.6999969482422,48,2,0,4,0,4932,1.100000023841858,2,4,4932,1.2000000476837158,390.2000122070313,2,4,65
2024,113,대구교육대학교,대학,국립,대구,C그룹,157297,13212,170509,327932,23903,351835,17,18,4,0,39,486,0,486,6171,234,6405,3309,0,351835,2412,145.89999389648438,6405,351835,1.899999976158142,399,57,5,399,37,10.800000190734863,0,1199700,0,0,0,0,0,0,1199700,0,5000000,0,0,0,0,0,0,5000000,1199700,0,0,1199700,0,0,0,501890,1199700,0,1147,1147,0,32,33,28,41,1281,1122,1122,0,32,17,31,4,1206,0,32130,731,0,24,22,4,781,9176,0,191,72,86,9525,0,0,0,0,0,11,0,4,0,0,0,2,111,9176,1147,8,32130,1147,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,14,3,14,2,0,0,1,0,1293,.6000000238418579,0,1,1293,.800000011920929,28,0,1,28
2024,114,대구대학교,대학,사립,경북,A그룹,580980,250405,831385,1154443,416573,1571016,19,25,4,1,49,310,3,313,10047,9082,19129,13923,45440,1571016,17191,91.4000015258789,19129,1571016,1.2000000476837158,31131.099609375,3974,181,31131.099609375,26080,1.2000000476837158,11627665088,22356180,0,215100,8809000,3129314,0,0,34509594,10998863000,22500000,0,500000,9800000,3500000,0,0,36300000,34509594,1147,30086.8,34509594,11627665088,.3,31143186,31615474,34509594,5.3,1554,1554,0,50,142,51,0,1797,1603,1603,0,47,133,52,0,1835,0,1796,16,0,6,7,0,29,3325,0,23,43,0,3391,0,0,0,0,0,0,0,0,0,0,0,0,0,3325,1554,2.0999999046325684,1796,1554,1.2000000476837158,0,1,0,0,1,0,0,0,1,1,0,2,0,1,3,0,0,0,0,0,0,3,0,1,4,0,0,0,1,1,0,3,0,2,5,57,14,72,17,1,1,2,1,3018,1.2999999523162842,1,2,3018,1,129,3,1,32.29999923706055
2024,115,대구미래대학교,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,365,36,1176,3480,.3000000119209289,17127264284,33871040,2137400,1222920,3298000,2895000,0,0,43424360,20140064200,33650000,2150000,1200000,3785000,3135000,0,0,43920000,43424360,1554,27943.6,43424360,17127264284,.3,45707900,43777910,43424360,-2.5,2984,2763,221,133,170,79,0,3366,3158,2902,256,118,221,73,0,3570,0,9154,452,0,39,23,29,543,1301,34,198,113,223,1869,0,0,0,0,0,16,0,7,0,0,0,0,0,1335,2984,.4000000059604645,9154,2984,3.0999999046325684,0,3,0,0,3,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,11,0,0,11,159.5,26,313,74,3,0,8,0,9621,1,3,8,9621,1.100000023841858,472.5,3,8,43
2024,116,대구보건대학교,전문대학,사립,대구,A그룹,111558,17700,129258,249808,21604,271412,4,4,0,0,8,66,0,66,7616,0,7616,4876,0,271412,6571,41.29999923706055,7616,271412,2.900000095367432,20041.5,2065,245,20041.5,12221,1.600000023841858,34825951444,9617780,180000,0,18963000,24717077,0,6000000,59477857,40197483000,161000000,980000,0,0,0,0,0,161980000,59477857,2984,19932.3,59477857,34825951444,.2,179395923,270795750,59477857,-13.5,2228,2228,0,17,138,40,5799,8222,2516,2516,0,17,178,42,6355,9108,0,681,66,0,5,2,35,108,312,0,9,13,151,485,0,0,0,0,0,0,0,0,0,0,0,0,0,312,2228,.1000000014901161,681,2228,.3000000119209289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,39,2,5,1,0,0,1,0,398,2,0,1,398,2.5,44,0,1,44
2024,117,대구사이버대학교,대학,사립,경북,C그룹,17130,0,17130,18200,0,18200,5,0,0,0,5,0,0,0,267,0,267,215,0,18200,4529,4,267,18200,1.5,11833,383,26,11833,1837,6.400000095367432,11901684356,1500000,0,0,0,2502000,0,0,4002000,12297178000,1500000,0,0,0,2502000,0,0,4002000,4002000,2228,1796.2,4002000,11901684356,0,5501000,4001900,4002000,-13.6,203,188,15,15,25,30,5,278,115,99,16,12,25,24,5,181,0,34512,69,11,1,23,5,109,790,105,26,232,158,1311,0,0,0,0,0,0,0,6,1,2,131,0,0,895,203,4.400000095367432,34512,203,170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,10,2,10,1,0,0,1,0,37,21.600000381469727,0,1,37,27,20,0,1,20
2024,118,대구예술대학교,대학,사립,경북,C그룹,50536,1156,51692,121541,1933,123474,0,0,0,0,0,82,0,82,164,0,164,82,0,123474,429,287.79998779296875,164,123474,.1000000014901161,1944.0999755859373,272,22,1944.0999755859373,1185,1.600000023841858,8734378376,10094940,0,0,0,17739000,0,0,27833940,9046470800,14000000,0,0,0,19500000,0,0,33500000,27833940,203,137113,27833940,8734378376,.3,35791230,30349840,27833940,-11.7,583,583,0,19,13,23,0,638,591,591,0,19,13,27,0,650,0,7600,149,0,10,8,2,169,1171,0,92,81,7,1351,0,0,0,0,0,0,0,0,0,0,0,1,150,1171,583,2,7600,583,13,6,7,0,9,22,0,0,0,0,0,0,9,0,2,11,0,0,0,0,0,6,16,0,11,33,0,0,0,0,0,6,16,0,11,33,329.5,41,595.7999877929688,160,13,9,9,2,26080,1.100000023841858,13,9,26080,.800000011920929,925.2999877929688,23,10,28
2024,119,대구외국어대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6357.10009765625,1218,57,6357.10009765625,4242,1.5,5098435663,11506110,160000,0,4655000,3019473,0,0,19340583,5302365000,9200000,200000,500000,4100000,3000000,0,0,17000000,19340583,583,33174.2,19340583,5098435663,.4,29424845,21939950,19340583,-18.6,2442,2305,137,104,96,83,14,2739,2340,2183,157,99,86,80,542,3147,0,24519,290,7,24,16,28,365,5805,90,336,370,777,7378,0,0,0,0,0,1,1,0,1,9,247,6,146,5895,2442,2.400000095367432,24519,2442,10,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,16,3,69,14,2,0,0,0,3480,.6000000238418579,2,0,3480,.6000000238418579,85,2,0,42.5
2024,120,대구한의대학교,대학,사립,경북,B그룹,285498,115061,400559,525773,158685,684458,19,19,4,2,44,58,24,82,4167,3303,7470,5450,8,684458,6699,102.1999969482422,7470,684458,1.100000023841858,8369.2001953125,1206,75,8369.2001953125,2291,3.700000047683716,30237501742,77952560,5926000,0,31090000,16982184,0,0,131950744,31486684017,75100000,6500000,0,33499000,19401000,0,0,134500000,131950744,2442,54033.9,131950744,30237501742,.4,132756153,172972306,131950744,3.3,1609,1609,0,70,175,55,6,1915,1741,1741,0,71,200,45,0,2057,0,38,9,0,4,4,0,17,24,0,12,11,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1609,0,38,1609,0,0,7,0,0,7,1,1,0,0,2,0,7,0,0,7,0,0,0,0,0,0,14,0,0,14,1,1,0,0,2,1,15,0,0,16,302,76,349,88,9,0,7,0,12221,1.2000000476837158,9,7,12221,1.2999999523162842,651,9,7,40.70000076293945
